time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1668608992.4279103,TEST,user-test-000,0x2b,61,4,1,-20,-441,291,752,2022-11-16 14:29:52.427910328,
1668608992.4588928,TEST,user-test-000,0x2b,61,4,1,-22,-441,290,753,2022-11-16 14:29:52.458892822,
1668608992.4898756,TEST,user-test-000,0x2b,61,4,1,-21,-442,289,752,2022-11-16 14:29:52.489875555,
1668608992.520858,TEST,user-test-000,0x2b,61,4,1,-21,-442,289,752,2022-11-16 14:29:52.520858049,
1668608992.55284,TEST,user-test-000,0x2b,61,4,1,-22,-441,290,753,2022-11-16 14:29:52.552839994,
1668608992.5838225,TEST,user-test-000,0x2b,61,4,1,-22,-443,288,753,2022-11-16 14:29:52.583822489,
1668608992.6148052,TEST,user-test-000,0x2b,61,4,1,-21,-441,288,750,2022-11-16 14:29:52.614805222,
1668608992.6457875,TEST,user-test-000,0x2b,61,4,1,-22,-439,289,750,2022-11-16 14:29:52.645787477,
1668608992.6777697,TEST,user-test-000,0x2b,61,4,1,-22,-440,289,751,2022-11-16 14:29:52.677769661,
1668608992.7087522,TEST,user-test-000,0x2b,61,4,1,-18,-442,290,750,2022-11-16 14:29:52.708752155,
1668608992.7397346,TEST,user-test-000,0x2b,61,4,1,-23,-440,291,754,2022-11-16 14:29:52.739734650,
1668608992.7707171,TEST,user-test-000,0x2b,61,4,1,-22,-442,288,752,2022-11-16 14:29:52.770717144,
1668608992.8026993,TEST,user-test-000,0x2b,61,4,1,-19,-442,288,749,2022-11-16 14:29:52.802699327,
1668608992.8336816,TEST,user-test-000,0x2b,61,4,1,-20,-441,291,752,2022-11-16 14:29:52.833681583,
1668608992.8646643,TEST,user-test-000,0x2b,61,4,1,-20,-443,293,756,2022-11-16 14:29:52.864664316,
1668608992.8956468,TEST,user-test-000,0x2b,61,4,1,-21,-443,293,757,2022-11-16 14:29:52.895646811,
1668608992.9276288,TEST,user-test-000,0x2b,61,4,1,-21,-443,292,756,2022-11-16 14:29:52.927628756,
1668608992.9586112,TEST,user-test-000,0x2b,61,4,1,-22,-444,291,757,2022-11-16 14:29:52.958611250,
1668608992.989594,TEST,user-test-000,0x2b,61,4,1,-21,-441,291,753,2022-11-16 14:29:52.989593983,
1668608993.0205765,TEST,user-test-000,0x2b,61,4,1,-19,-441,287,747,2022-11-16 14:29:53.020576477,
1668608993.0525584,TEST,user-test-000,0x2b,61,4,1,-20,-442,288,750,2022-11-16 14:29:53.052558422,
1668608993.083541,TEST,user-test-000,0x2b,61,4,1,-21,-443,291,755,2022-11-16 14:29:53.083540916,
1668608993.1145236,TEST,user-test-000,0x2b,61,4,1,-22,-444,294,760,2022-11-16 14:29:53.114523649,
1668608993.145506,TEST,user-test-000,0x2b,61,4,1,-22,-442,291,755,2022-11-16 14:29:53.145505905,
1668608993.177488,TEST,user-test-000,0x2b,61,4,1,-23,-442,290,755,2022-11-16 14:29:53.177488089,
1668608993.2084703,TEST,user-test-000,0x2b,61,4,1,-22,-445,291,758,2022-11-16 14:29:53.208470345,
1668608993.239453,TEST,user-test-000,0x2b,61,4,1,-20,-445,292,757,2022-11-16 14:29:53.239453077,
1668608993.2704356,TEST,user-test-000,0x2b,61,4,1,-22,-439,290,751,2022-11-16 14:29:53.270435572,
1668608993.3024175,TEST,user-test-000,0x2b,61,4,1,-22,-441,289,752,2022-11-16 14:29:53.302417517,
1668608993.3334,TEST,user-test-000,0x2b,61,4,1,-21,-444,291,756,2022-11-16 14:29:53.333400011,
1668608993.3643827,TEST,user-test-000,0x2b,61,4,1,-21,-444,291,756,2022-11-16 14:29:53.364382744,
1668608993.3953652,TEST,user-test-000,0x2b,61,4,1,-21,-441,288,750,2022-11-16 14:29:53.395365238,
1668608993.4273472,TEST,user-test-000,0x2b,62,4,1,-20,-441,289,750,2022-11-16 14:29:53.427347183,
1668608993.4583297,TEST,user-test-000,0x2b,62,4,1,-21,-440,290,751,2022-11-16 14:29:53.458329678,
1668608993.4893124,TEST,user-test-000,0x2b,62,4,1,-20,-440,289,749,2022-11-16 14:29:53.489312410,
1668608993.5202947,TEST,user-test-000,0x2b,62,4,1,-19,-442,290,751,2022-11-16 14:29:53.520294665,
1668608993.5522768,TEST,user-test-000,0x2b,62,4,1,-23,-442,291,756,2022-11-16 14:29:53.552276850,
1668608993.5832593,TEST,user-test-000,0x2b,62,4,1,-23,-438,291,752,2022-11-16 14:29:53.583259344,
1668608993.6142418,TEST,user-test-000,0x2b,62,4,1,-20,-438,290,748,2022-11-16 14:29:53.614241838,
1668608993.6452243,TEST,user-test-000,0x2b,62,4,1,-19,-439,291,749,2022-11-16 14:29:53.645224333,
1668608993.6772065,TEST,user-test-000,0x2b,62,4,1,-23,-442,291,756,2022-11-16 14:29:53.677206516,
1668608993.7081888,TEST,user-test-000,0x2b,62,4,1,-21,-442,295,758,2022-11-16 14:29:53.708188772,
1668608993.7391715,TEST,user-test-000,0x2b,62,4,1,-22,-442,292,756,2022-11-16 14:29:53.739171505,
1668608993.770154,TEST,user-test-000,0x2b,62,4,1,-21,-443,290,754,2022-11-16 14:29:53.770153999,
1668608993.802136,TEST,user-test-000,0x2b,62,4,1,-21,-445,291,757,2022-11-16 14:29:53.802135944,
1668608993.8331184,TEST,user-test-000,0x2b,62,4,1,-24,-445,291,760,2022-11-16 14:29:53.833118439,
1668608993.8641012,TEST,user-test-000,0x2b,62,4,1,-21,-443,288,752,2022-11-16 14:29:53.864101171,
1668608993.8950837,TEST,user-test-000,0x2b,62,4,1,-23,-443,286,752,2022-11-16 14:29:53.895083666,
1668608993.9270656,TEST,user-test-000,0x2b,62,4,1,-24,-443,287,754,2022-11-16 14:29:53.927065611,
1668608993.958048,TEST,user-test-000,0x2b,62,4,1,-23,-443,290,756,2022-11-16 14:29:53.958048105,
1668608993.9890308,TEST,user-test-000,0x2b,62,4,1,-21,-441,291,753,2022-11-16 14:29:53.989030838,
1668608994.020013,TEST,user-test-000,0x2b,62,4,1,-21,-440,290,751,2022-11-16 14:29:54.020013094,
1668608994.0519953,TEST,user-test-000,0x2b,62,4,1,-21,-442,290,753,2022-11-16 14:29:54.051995277,
1668608994.0829778,TEST,user-test-000,0x2b,62,4,1,-22,-444,290,756,2022-11-16 14:29:54.082977772,
1668608994.1139603,TEST,user-test-000,0x2b,62,4,1,-22,-443,290,755,2022-11-16 14:29:54.113960266,
1668608994.1449428,TEST,user-test-000,0x2b,62,4,1,-21,-442,290,753,2022-11-16 14:29:54.144942760,
1668608994.1769247,TEST,user-test-000,0x2b,62,4,1,-23,-442,291,756,2022-11-16 14:29:54.176924706,
1668608994.2079072,TEST,user-test-000,0x2b,62,4,1,-23,-440,292,755,2022-11-16 14:29:54.207907200,
1668608994.23889,TEST,user-test-000,0x2b,62,4,1,-20,-437,292,749,2022-11-16 14:29:54.238889933,
1668608994.2698724,TEST,user-test-000,0x2b,62,4,1,-20,-442,287,749,2022-11-16 14:29:54.269872427,
1668608994.3018544,TEST,user-test-000,0x2b,62,4,1,-22,-444,289,755,2022-11-16 14:29:54.301854372,
1668608994.3328369,TEST,user-test-000,0x2b,62,4,1,-22,-443,290,755,2022-11-16 14:29:54.332836866,
1668608994.3638196,TEST,user-test-000,0x2b,62,4,1,-21,-441,289,751,2022-11-16 14:29:54.363819599,
1668608994.394802,TEST,user-test-000,0x2b,62,4,1,-21,-445,289,755,2022-11-16 14:29:54.394802094,
1668608994.426784,TEST,user-test-000,0x2b,63,4,1,-27,-443,291,761,2022-11-16 14:29:54.426784039,
1668608994.4577665,TEST,user-test-000,0x2b,63,4,1,-21,-440,291,752,2022-11-16 14:29:54.457766533,
1668608994.488749,TEST,user-test-000,0x2b,63,4,1,-17,-439,289,745,2022-11-16 14:29:54.488749027,
1668608994.5197315,TEST,user-test-000,0x2b,63,4,1,-24,-439,284,747,2022-11-16 14:29:54.519731521,
1668608994.5517137,TEST,user-test-000,0x2b,63,4,1,-21,-442,287,750,2022-11-16 14:29:54.551713705,
1668608994.582696,TEST,user-test-000,0x2b,63,4,1,-21,-442,286,749,2022-11-16 14:29:54.582695961,
1668608994.6136787,TEST,user-test-000,0x2b,63,4,1,-22,-442,285,749,2022-11-16 14:29:54.613678694,
1668608994.6446612,TEST,user-test-000,0x2b,63,4,1,-22,-443,286,751,2022-11-16 14:29:54.644661188,
1668608994.6766431,TEST,user-test-000,0x2b,63,4,1,-19,-446,290,755,2022-11-16 14:29:54.676643133,
1668608994.7076256,TEST,user-test-000,0x2b,63,4,1,-24,-440,286,750,2022-11-16 14:29:54.707625628,
1668608994.7386084,TEST,user-test-000,0x2b,63,4,1,-21,-440,288,749,2022-11-16 14:29:54.738608360,
1668608994.7695909,TEST,user-test-000,0x2b,63,4,1,-19,-441,290,750,2022-11-16 14:29:54.769590855,
1668608994.8015728,TEST,user-test-000,0x2b,63,4,1,-24,-439,290,753,2022-11-16 14:29:54.801572800,
1668608994.8325553,TEST,user-test-000,0x2b,63,4,1,-24,-442,291,757,2022-11-16 14:29:54.832555294,
1668608994.863538,TEST,user-test-000,0x2b,63,4,1,-24,-443,290,757,2022-11-16 14:29:54.863538027,
1668608994.8945203,TEST,user-test-000,0x2b,63,4,1,-24,-442,288,754,2022-11-16 14:29:54.894520283,
