time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1668608992.9279103,TEST,user-test-000,0x2b,61,4,1,-20,-441,291,752,2022-11-16 14:29:52.927910328,
1668608992.9588928,TEST,user-test-000,0x2b,61,4,1,-22,-441,290,753,2022-11-16 14:29:52.958892822,
1668608992.9898756,TEST,user-test-000,0x2b,61,4,1,-21,-442,289,752,2022-11-16 14:29:52.989875555,
1668608993.020858,TEST,user-test-000,0x2b,61,4,1,-21,-442,289,752,2022-11-16 14:29:53.020858049,
1668608993.05284,TEST,user-test-000,0x2b,61,4,1,-22,-441,290,753,2022-11-16 14:29:53.052839994,
1668608993.0838225,TEST,user-test-000,0x2b,61,4,1,-22,-443,288,753,2022-11-16 14:29:53.083822489,
1668608993.1148052,TEST,user-test-000,0x2b,61,4,1,-21,-441,288,750,2022-11-16 14:29:53.114805222,
1668608993.1457877,TEST,user-test-000,0x2b,61,4,1,-22,-439,289,750,2022-11-16 14:29:53.145787716,
1668608993.1777697,TEST,user-test-000,0x2b,61,4,1,-22,-440,289,751,2022-11-16 14:29:53.177769661,
1668608993.2087522,TEST,user-test-000,0x2b,61,4,1,-18,-442,290,750,2022-11-16 14:29:53.208752155,
1668608993.2397346,TEST,user-test-000,0x2b,61,4,1,-23,-440,291,754,2022-11-16 14:29:53.239734650,
1668608993.2707171,TEST,user-test-000,0x2b,61,4,1,-22,-442,288,752,2022-11-16 14:29:53.270717144,
1668608993.302699,TEST,user-test-000,0x2b,61,4,1,-19,-442,288,749,2022-11-16 14:29:53.302699089,
1668608993.3336816,TEST,user-test-000,0x2b,61,4,1,-20,-441,291,752,2022-11-16 14:29:53.333681583,
1668608993.3646643,TEST,user-test-000,0x2b,61,4,1,-20,-443,293,756,2022-11-16 14:29:53.364664316,
1668608993.3956468,TEST,user-test-000,0x2b,61,4,1,-21,-443,293,757,2022-11-16 14:29:53.395646811,
1668608993.4276288,TEST,user-test-000,0x2b,61,4,1,-21,-443,292,756,2022-11-16 14:29:53.427628756,
1668608993.4586112,TEST,user-test-000,0x2b,61,4,1,-22,-444,291,757,2022-11-16 14:29:53.458611250,
1668608993.489594,TEST,user-test-000,0x2b,61,4,1,-21,-441,291,753,2022-11-16 14:29:53.489593983,
1668608993.5205765,TEST,user-test-000,0x2b,61,4,1,-19,-441,287,747,2022-11-16 14:29:53.520576477,
1668608993.5525584,TEST,user-test-000,0x2b,61,4,1,-20,-442,288,750,2022-11-16 14:29:53.552558422,
1668608993.583541,TEST,user-test-000,0x2b,61,4,1,-21,-443,291,755,2022-11-16 14:29:53.583540916,
1668608993.6145236,TEST,user-test-000,0x2b,61,4,1,-22,-444,294,760,2022-11-16 14:29:53.614523649,
1668608993.645506,TEST,user-test-000,0x2b,61,4,1,-22,-442,291,755,2022-11-16 14:29:53.645505905,
1668608993.677488,TEST,user-test-000,0x2b,61,4,1,-23,-442,290,755,2022-11-16 14:29:53.677488089,
1668608993.7084703,TEST,user-test-000,0x2b,61,4,1,-22,-445,291,758,2022-11-16 14:29:53.708470345,
1668608993.739453,TEST,user-test-000,0x2b,61,4,1,-20,-445,292,757,2022-11-16 14:29:53.739453077,
1668608993.7704356,TEST,user-test-000,0x2b,61,4,1,-22,-439,290,751,2022-11-16 14:29:53.770435572,
1668608993.8024175,TEST,user-test-000,0x2b,61,4,1,-22,-441,289,752,2022-11-16 14:29:53.802417517,
1668608993.8334,TEST,user-test-000,0x2b,61,4,1,-21,-444,291,756,2022-11-16 14:29:53.833400011,
1668608993.8643827,TEST,user-test-000,0x2b,61,4,1,-21,-444,291,756,2022-11-16 14:29:53.864382744,
1668608993.8953652,TEST,user-test-000,0x2b,61,4,1,-21,-441,288,750,2022-11-16 14:29:53.895365238,
1668608993.9273472,TEST,user-test-000,0x2b,62,4,1,-20,-441,289,750,2022-11-16 14:29:53.927347183,
1668608993.9583297,TEST,user-test-000,0x2b,62,4,1,-21,-440,290,751,2022-11-16 14:29:53.958329678,
