time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1668608993.6779103,TEST,user-test-000,0x2b,61,4,1,-20,-441,291,752,2022-11-16 14:29:53.677910328,
1668608993.7088928,TEST,user-test-000,0x2b,61,4,1,-22,-441,290,753,2022-11-16 14:29:53.708892822,
1668608993.7398756,TEST,user-test-000,0x2b,61,4,1,-21,-442,289,752,2022-11-16 14:29:53.739875555,
1668608993.770858,TEST,user-test-000,0x2b,61,4,1,-21,-442,289,752,2022-11-16 14:29:53.770858049,
1668608993.80284,TEST,user-test-000,0x2b,61,4,1,-22,-441,290,753,2022-11-16 14:29:53.802839994,
1668608993.8338225,TEST,user-test-000,0x2b,61,4,1,-22,-443,288,753,2022-11-16 14:29:53.833822489,
1668608993.8648052,TEST,user-test-000,0x2b,61,4,1,-21,-441,288,750,2022-11-16 14:29:53.864805222,
1668608993.8957877,TEST,user-test-000,0x2b,61,4,1,-22,-439,289,750,2022-11-16 14:29:53.895787716,
1668608993.9277697,TEST,user-test-000,0x2b,61,4,1,-22,-440,289,751,2022-11-16 14:29:53.927769661,
1668608993.9587522,TEST,user-test-000,0x2b,61,4,1,-18,-442,290,750,2022-11-16 14:29:53.958752155,
1668608993.9897346,TEST,user-test-000,0x2b,61,4,1,-23,-440,291,754,2022-11-16 14:29:53.989734650,
1668608994.0207171,TEST,user-test-000,0x2b,61,4,1,-22,-442,288,752,2022-11-16 14:29:54.020717144,
1668608994.052699,TEST,user-test-000,0x2b,61,4,1,-19,-442,288,749,2022-11-16 14:29:54.052699089,
1668608994.0836816,TEST,user-test-000,0x2b,61,4,1,-20,-441,291,752,2022-11-16 14:29:54.083681583,
1668608994.1146643,TEST,user-test-000,0x2b,61,4,1,-20,-443,293,756,2022-11-16 14:29:54.114664316,
1668608994.1456468,TEST,user-test-000,0x2b,61,4,1,-21,-443,293,757,2022-11-16 14:29:54.145646811,
1668608994.1776288,TEST,user-test-000,0x2b,61,4,1,-21,-443,292,756,2022-11-16 14:29:54.177628756,
1668608994.2086112,TEST,user-test-000,0x2b,61,4,1,-22,-444,291,757,2022-11-16 14:29:54.208611250,
1668608994.239594,TEST,user-test-000,0x2b,61,4,1,-21,-441,291,753,2022-11-16 14:29:54.239593983,
1668608994.2705765,TEST,user-test-000,0x2b,61,4,1,-19,-441,287,747,2022-11-16 14:29:54.270576477,
1668608994.3025584,TEST,user-test-000,0x2b,61,4,1,-20,-442,288,750,2022-11-16 14:29:54.302558422,
1668608994.333541,TEST,user-test-000,0x2b,61,4,1,-21,-443,291,755,2022-11-16 14:29:54.333540916,
1668608994.3645236,TEST,user-test-000,0x2b,61,4,1,-22,-444,294,760,2022-11-16 14:29:54.364523649,
1668608994.395506,TEST,user-test-000,0x2b,61,4,1,-22,-442,291,755,2022-11-16 14:29:54.395505905,
1668608994.427488,TEST,user-test-000,0x2b,61,4,1,-23,-442,290,755,2022-11-16 14:29:54.427488089,
1668608994.4584703,TEST,user-test-000,0x2b,61,4,1,-22,-445,291,758,2022-11-16 14:29:54.458470345,
1668608994.489453,TEST,user-test-000,0x2b,61,4,1,-20,-445,292,757,2022-11-16 14:29:54.489453077,
1668608994.5204356,TEST,user-test-000,0x2b,61,4,1,-22,-439,290,751,2022-11-16 14:29:54.520435572,
1668608994.5524175,TEST,user-test-000,0x2b,61,4,1,-22,-441,289,752,2022-11-16 14:29:54.552417517,
1668608994.5834,TEST,user-test-000,0x2b,61,4,1,-21,-444,291,756,2022-11-16 14:29:54.583400011,
1668608994.6143827,TEST,user-test-000,0x2b,61,4,1,-21,-444,291,756,2022-11-16 14:29:54.614382744,
1668608994.6453652,TEST,user-test-000,0x2b,61,4,1,-21,-441,288,750,2022-11-16 14:29:54.645365238,
1668608994.6773472,TEST,user-test-000,0x2b,62,4,1,-20,-441,289,750,2022-11-16 14:29:54.677347183,
1668608994.7083297,TEST,user-test-000,0x2b,62,4,1,-21,-440,290,751,2022-11-16 14:29:54.708329678,
1668608994.7393124,TEST,user-test-000,0x2b,62,4,1,-20,-440,289,749,2022-11-16 14:29:54.739312410,
1668608994.770295,TEST,user-test-000,0x2b,62,4,1,-19,-442,290,751,2022-11-16 14:29:54.770294905,
1668608994.8022768,TEST,user-test-000,0x2b,62,4,1,-23,-442,291,756,2022-11-16 14:29:54.802276850,
1668608994.833259,TEST,user-test-000,0x2b,62,4,1,-23,-438,291,752,2022-11-16 14:29:54.833259106,
1668608994.8642418,TEST,user-test-000,0x2b,62,4,1,-20,-438,290,748,2022-11-16 14:29:54.864241838,
1668608994.8952243,TEST,user-test-000,0x2b,62,4,1,-19,-439,291,749,2022-11-16 14:29:54.895224333,
1668608994.9272065,TEST,user-test-000,0x2b,62,4,1,-23,-442,291,756,2022-11-16 14:29:54.927206516,
1668608994.9581888,TEST,user-test-000,0x2b,62,4,1,-21,-442,295,758,2022-11-16 14:29:54.958188772,
1668608994.9891715,TEST,user-test-000,0x2b,62,4,1,-22,-442,292,756,2022-11-16 14:29:54.989171505,
1668608995.020154,TEST,user-test-000,0x2b,62,4,1,-21,-443,290,754,2022-11-16 14:29:55.020153999,
1668608995.052136,TEST,user-test-000,0x2b,62,4,1,-21,-445,291,757,2022-11-16 14:29:55.052135944,
1668608995.0831184,TEST,user-test-000,0x2b,62,4,1,-24,-445,291,760,2022-11-16 14:29:55.083118439,
1668608995.1141012,TEST,user-test-000,0x2b,62,4,1,-21,-443,288,752,2022-11-16 14:29:55.114101171,
1668608995.1450837,TEST,user-test-000,0x2b,62,4,1,-23,-443,286,752,2022-11-16 14:29:55.145083666,
1668608995.1770656,TEST,user-test-000,0x2b,62,4,1,-24,-443,287,754,2022-11-16 14:29:55.177065611,
1668608995.208048,TEST,user-test-000,0x2b,62,4,1,-23,-443,290,756,2022-11-16 14:29:55.208048105,
1668608995.2390308,TEST,user-test-000,0x2b,62,4,1,-21,-441,291,753,2022-11-16 14:29:55.239030838,
1668608995.270013,TEST,user-test-000,0x2b,62,4,1,-21,-440,290,751,2022-11-16 14:29:55.270013094,
1668608995.3019953,TEST,user-test-000,0x2b,62,4,1,-21,-442,290,753,2022-11-16 14:29:55.301995277,
1668608995.3329778,TEST,user-test-000,0x2b,62,4,1,-22,-444,290,756,2022-11-16 14:29:55.332977772,
1668608995.3639605,TEST,user-test-000,0x2b,62,4,1,-22,-443,290,755,2022-11-16 14:29:55.363960505,
1668608995.3949428,TEST,user-test-000,0x2b,62,4,1,-21,-442,290,753,2022-11-16 14:29:55.394942760,
1668608995.4269247,TEST,user-test-000,0x2b,62,4,1,-23,-442,291,756,2022-11-16 14:29:55.426924706,
1668608995.4579072,TEST,user-test-000,0x2b,62,4,1,-23,-440,292,755,2022-11-16 14:29:55.457907200,
1668608995.48889,TEST,user-test-000,0x2b,62,4,1,-20,-437,292,749,2022-11-16 14:29:55.488889933,
