projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_103,1667897836.781,-993,1669,746,3408,2022-11-08 08:57:16.780999899,
SCAI-SENSEI,user_sensei_103,1667897836.9795296,-1025,1781,801,3607,2022-11-08 08:57:16.979529619,
SCAI-SENSEI,user_sensei_103,1667897837.1780589,-1053,1606,622,3281,2022-11-08 08:57:17.178058863,
SCAI-SENSEI,user_sensei_103,1667897837.3765883,-1189,1455,357,3001,2022-11-08 08:57:17.376588345,
SCAI-SENSEI,user_sensei_103,1667897837.5751178,-637,2406,731,3774,2022-11-08 08:57:17.575117826,
SCAI-SENSEI,user_sensei_103,1667897837.773647,186,1864,203,2253,2022-11-08 08:57:17.773647070,
SCAI-SENSEI,user_sensei_103,1667897837.9721766,115,1840,98,2053,2022-11-08 08:57:17.972176552,
SCAI-SENSEI,user_sensei_103,1667897838.170706,-1077,2260,-113,3450,2022-11-08 08:57:18.170706034,
SCAI-SENSEI,user_sensei_103,1667897838.3692355,-1302,1518,-201,3021,2022-11-08 08:57:18.369235516,
SCAI-SENSEI,user_sensei_103,1667897838.567765,-1265,1723,210,3198,2022-11-08 08:57:18.567764997,
SCAI-SENSEI,user_sensei_103,1667897838.7662942,-459,1422,1061,2942,2022-11-08 08:57:18.766294241,
SCAI-SENSEI,user_sensei_103,1667897838.9648235,-580,1903,1063,3546,2022-11-08 08:57:18.964823484,
SCAI-SENSEI,user_sensei_103,1667897839.163353,-1505,1869,446,3820,2022-11-08 08:57:19.163352966,
SCAI-SENSEI,user_sensei_103,1667897839.3618824,-1307,1498,448,3253,2022-11-08 08:57:19.361882448,
SCAI-SENSEI,user_sensei_103,1667897839.560412,-871,1692,658,3221,2022-11-08 08:57:19.560411930,
SCAI-SENSEI,user_sensei_103,1667897839.7589412,-622,1707,748,3077,2022-11-08 08:57:19.758941174,
SCAI-SENSEI,user_sensei_103,1667897839.957471,-628,1769,755,3152,2022-11-08 08:57:19.957470894,
SCAI-SENSEI,user_sensei_103,1667897840.156,-729,1719,686,3134,2022-11-08 08:57:20.155999899,
