projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_103,1667897837.031,-993,1669,746,3408,2022-11-08 08:57:17.030999899,
SCAI-SENSEI,user_sensei_103,1667897837.2295296,-1025,1781,801,3607,2022-11-08 08:57:17.229529619,
SCAI-SENSEI,user_sensei_103,1667897837.4280589,-1053,1606,622,3281,2022-11-08 08:57:17.428058863,
SCAI-SENSEI,user_sensei_103,1667897837.6265883,-1189,1455,357,3001,2022-11-08 08:57:17.626588345,
SCAI-SENSEI,user_sensei_103,1667897837.8251178,-637,2406,731,3774,2022-11-08 08:57:17.825117826,
SCAI-SENSEI,user_sensei_103,1667897838.023647,186,1864,203,2253,2022-11-08 08:57:18.023647070,
SCAI-SENSEI,user_sensei_103,1667897838.2221766,115,1840,98,2053,2022-11-08 08:57:18.222176552,
SCAI-SENSEI,user_sensei_103,1667897838.420706,-1077,2260,-113,3450,2022-11-08 08:57:18.420706034,
SCAI-SENSEI,user_sensei_103,1667897838.6192355,-1302,1518,-201,3021,2022-11-08 08:57:18.619235516,
SCAI-SENSEI,user_sensei_103,1667897838.817765,-1265,1723,210,3198,2022-11-08 08:57:18.817764997,
SCAI-SENSEI,user_sensei_103,1667897839.0162942,-459,1422,1061,2942,2022-11-08 08:57:19.016294241,
SCAI-SENSEI,user_sensei_103,1667897839.2148235,-580,1903,1063,3546,2022-11-08 08:57:19.214823484,
SCAI-SENSEI,user_sensei_103,1667897839.413353,-1505,1869,446,3820,2022-11-08 08:57:19.413352966,
SCAI-SENSEI,user_sensei_103,1667897839.6118824,-1307,1498,448,3253,2022-11-08 08:57:19.611882448,
SCAI-SENSEI,user_sensei_103,1667897839.810412,-871,1692,658,3221,2022-11-08 08:57:19.810411930,
SCAI-SENSEI,user_sensei_103,1667897840.0089412,-622,1707,748,3077,2022-11-08 08:57:20.008941174,
SCAI-SENSEI,user_sensei_103,1667897840.207471,-628,1769,755,3152,2022-11-08 08:57:20.207470894,
SCAI-SENSEI,user_sensei_103,1667897840.406,-729,1719,686,3134,2022-11-08 08:57:20.405999899,
SCAI-SENSEI,user_sensei_103,1667897840.6045296,-827,1736,724,3287,2022-11-08 08:57:20.604529619,
SCAI-SENSEI,user_sensei_103,1667897840.803059,-867,1769,704,3340,2022-11-08 08:57:20.803059101,
SCAI-SENSEI,user_sensei_103,1667897841.0015883,-896,1656,756,3308,2022-11-08 08:57:21.001588345,
SCAI-SENSEI,user_sensei_103,1667897841.2001178,-891,1681,736,3308,2022-11-08 08:57:21.200117826,
SCAI-SENSEI,user_sensei_103,1667897841.3986473,-914,1677,750,3341,2022-11-08 08:57:21.398647308,
SCAI-SENSEI,user_sensei_103,1667897841.5971766,-915,1681,806,3402,2022-11-08 08:57:21.597176552,
SCAI-SENSEI,user_sensei_103,1667897841.795706,-878,1624,695,3197,2022-11-08 08:57:21.795706034,
SCAI-SENSEI,user_sensei_103,1667897841.9942353,-858,1670,893,3421,2022-11-08 08:57:21.994235277,
SCAI-SENSEI,user_sensei_103,1667897842.1927648,-772,1646,839,3257,2022-11-08 08:57:22.192764759,
SCAI-SENSEI,user_sensei_103,1667897842.3912942,-838,1641,842,3321,2022-11-08 08:57:22.391294241,
SCAI-SENSEI,user_sensei_103,1667897842.5898235,-818,1641,802,3261,2022-11-08 08:57:22.589823484,
SCAI-SENSEI,user_sensei_103,1667897842.7883532,-842,1658,819,3319,2022-11-08 08:57:22.788353205,
SCAI-SENSEI,user_sensei_103,1667897842.9868824,-833,1666,811,3310,2022-11-08 08:57:22.986882448,
SCAI-SENSEI,user_sensei_103,1667897843.185412,-766,1707,821,3294,2022-11-08 08:57:23.185411930,
SCAI-SENSEI,user_sensei_103,1667897843.3839414,-848,1679,798,3325,2022-11-08 08:57:23.383941412,
SCAI-SENSEI,user_sensei_103,1667897843.582471,-854,1669,864,3387,2022-11-08 08:57:23.582470894,
SCAI-SENSEI,user_sensei_103,1667897843.781,-826,1666,805,3297,2022-11-08 08:57:23.780999899,
SCAI-SENSEI,user_sensei_103,1667897843.9795294,-850,1664,828,3342,2022-11-08 08:57:23.979529381,
SCAI-SENSEI,user_sensei_103,1667897844.1780589,-851,1663,818,3332,2022-11-08 08:57:24.178058863,
SCAI-SENSEI,user_sensei_103,1667897844.3765883,-860,1659,832,3351,2022-11-08 08:57:24.376588345,
SCAI-SENSEI,user_sensei_103,1667897844.5751178,-880,1649,871,3400,2022-11-08 08:57:24.575117826,
SCAI-SENSEI,user_sensei_103,1667897844.7736473,-878,1645,820,3343,2022-11-08 08:57:24.773647308,
SCAI-SENSEI,user_sensei_103,1667897844.9721766,-640,1729,480,2849,2022-11-08 08:57:24.972176552,
SCAI-SENSEI,user_sensei_103,1667897845.170706,-614,1790,346,2750,2022-11-08 08:57:25.170706034,
SCAI-SENSEI,user_sensei_103,1667897845.3692355,-951,1913,100,2964,2022-11-08 08:57:25.369235516,
SCAI-SENSEI,user_sensei_103,1667897845.5677648,-990,1855,-68,2913,2022-11-08 08:57:25.567764759,
SCAI-SENSEI,user_sensei_103,1667897845.7662942,-1111,1832,-96,3039,2022-11-08 08:57:25.766294241,
SCAI-SENSEI,user_sensei_103,1667897845.9648235,-971,1916,121,3008,2022-11-08 08:57:25.964823484,
SCAI-SENSEI,user_sensei_103,1667897846.163353,-758,2059,112,2929,2022-11-08 08:57:26.163352966,
SCAI-SENSEI,user_sensei_103,1667897846.3618824,-639,1792,304,2735,2022-11-08 08:57:26.361882448,
