projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_103,1667897835.781,-993,1669,746,3408,2022-11-08 08:57:15.780999899,
SCAI-SENSEI,user_sensei_103,1667897835.9795296,-1025,1781,801,3607,2022-11-08 08:57:15.979529619,
SCAI-SENSEI,user_sensei_103,1667897836.1780589,-1053,1606,622,3281,2022-11-08 08:57:16.178058863,
SCAI-SENSEI,user_sensei_103,1667897836.3765883,-1189,1455,357,3001,2022-11-08 08:57:16.376588345,
SCAI-SENSEI,user_sensei_103,1667897836.5751178,-637,2406,731,3774,2022-11-08 08:57:16.575117826,
SCAI-SENSEI,user_sensei_103,1667897836.773647,186,1864,203,2253,2022-11-08 08:57:16.773647070,
SCAI-SENSEI,user_sensei_103,1667897836.9721766,115,1840,98,2053,2022-11-08 08:57:16.972176552,
SCAI-SENSEI,user_sensei_103,1667897837.170706,-1077,2260,-113,3450,2022-11-08 08:57:17.170706034,
SCAI-SENSEI,user_sensei_103,1667897837.3692355,-1302,1518,-201,3021,2022-11-08 08:57:17.369235516,
SCAI-SENSEI,user_sensei_103,1667897837.567765,-1265,1723,210,3198,2022-11-08 08:57:17.567764997,
SCAI-SENSEI,user_sensei_103,1667897837.7662942,-459,1422,1061,2942,2022-11-08 08:57:17.766294241,
SCAI-SENSEI,user_sensei_103,1667897837.9648235,-580,1903,1063,3546,2022-11-08 08:57:17.964823484,
SCAI-SENSEI,user_sensei_103,1667897838.163353,-1505,1869,446,3820,2022-11-08 08:57:18.163352966,
SCAI-SENSEI,user_sensei_103,1667897838.3618824,-1307,1498,448,3253,2022-11-08 08:57:18.361882448,
SCAI-SENSEI,user_sensei_103,1667897838.560412,-871,1692,658,3221,2022-11-08 08:57:18.560411930,
SCAI-SENSEI,user_sensei_103,1667897838.7589412,-622,1707,748,3077,2022-11-08 08:57:18.758941174,
SCAI-SENSEI,user_sensei_103,1667897838.957471,-628,1769,755,3152,2022-11-08 08:57:18.957470894,
SCAI-SENSEI,user_sensei_103,1667897839.156,-729,1719,686,3134,2022-11-08 08:57:19.155999899,
SCAI-SENSEI,user_sensei_103,1667897839.3545296,-827,1736,724,3287,2022-11-08 08:57:19.354529619,
SCAI-SENSEI,user_sensei_103,1667897839.553059,-867,1769,704,3340,2022-11-08 08:57:19.553059101,
SCAI-SENSEI,user_sensei_103,1667897839.7515883,-896,1656,756,3308,2022-11-08 08:57:19.751588345,
SCAI-SENSEI,user_sensei_103,1667897839.9501178,-891,1681,736,3308,2022-11-08 08:57:19.950117826,
SCAI-SENSEI,user_sensei_103,1667897840.1486473,-914,1677,750,3341,2022-11-08 08:57:20.148647308,
SCAI-SENSEI,user_sensei_103,1667897840.3471766,-915,1681,806,3402,2022-11-08 08:57:20.347176552,
SCAI-SENSEI,user_sensei_103,1667897840.545706,-878,1624,695,3197,2022-11-08 08:57:20.545706034,
SCAI-SENSEI,user_sensei_103,1667897840.7442353,-858,1670,893,3421,2022-11-08 08:57:20.744235277,
SCAI-SENSEI,user_sensei_103,1667897840.9427648,-772,1646,839,3257,2022-11-08 08:57:20.942764759,
SCAI-SENSEI,user_sensei_103,1667897841.1412942,-838,1641,842,3321,2022-11-08 08:57:21.141294241,
SCAI-SENSEI,user_sensei_103,1667897841.3398235,-818,1641,802,3261,2022-11-08 08:57:21.339823484,
SCAI-SENSEI,user_sensei_103,1667897841.5383532,-842,1658,819,3319,2022-11-08 08:57:21.538353205,
SCAI-SENSEI,user_sensei_103,1667897841.7368824,-833,1666,811,3310,2022-11-08 08:57:21.736882448,
SCAI-SENSEI,user_sensei_103,1667897841.935412,-766,1707,821,3294,2022-11-08 08:57:21.935411930,
SCAI-SENSEI,user_sensei_103,1667897842.1339414,-848,1679,798,3325,2022-11-08 08:57:22.133941412,
SCAI-SENSEI,user_sensei_103,1667897842.332471,-854,1669,864,3387,2022-11-08 08:57:22.332470894,
SCAI-SENSEI,user_sensei_103,1667897842.531,-826,1666,805,3297,2022-11-08 08:57:22.530999899,
SCAI-SENSEI,user_sensei_103,1667897842.7295294,-850,1664,828,3342,2022-11-08 08:57:22.729529381,
SCAI-SENSEI,user_sensei_103,1667897842.9280589,-851,1663,818,3332,2022-11-08 08:57:22.928058863,
SCAI-SENSEI,user_sensei_103,1667897843.1265883,-860,1659,832,3351,2022-11-08 08:57:23.126588344,
SCAI-SENSEI,user_sensei_103,1667897843.3251178,-880,1649,871,3400,2022-11-08 08:57:23.325117826,
SCAI-SENSEI,user_sensei_103,1667897843.5236473,-878,1645,820,3343,2022-11-08 08:57:23.523647308,
SCAI-SENSEI,user_sensei_103,1667897843.7221766,-640,1729,480,2849,2022-11-08 08:57:23.722176552,
SCAI-SENSEI,user_sensei_103,1667897843.920706,-614,1790,346,2750,2022-11-08 08:57:23.920706034,
SCAI-SENSEI,user_sensei_103,1667897844.1192355,-951,1913,100,2964,2022-11-08 08:57:24.119235516,
SCAI-SENSEI,user_sensei_103,1667897844.3177648,-990,1855,-68,2913,2022-11-08 08:57:24.317764759,
SCAI-SENSEI,user_sensei_103,1667897844.5162942,-1111,1832,-96,3039,2022-11-08 08:57:24.516294241,
SCAI-SENSEI,user_sensei_103,1667897844.7148235,-971,1916,121,3008,2022-11-08 08:57:24.714823484,
SCAI-SENSEI,user_sensei_103,1667897844.913353,-758,2059,112,2929,2022-11-08 08:57:24.913352966,
