time,projectId,userId,acc_x,acc_y,acc_z,1d_signal,timestamp
1668608992.252,SCAI-SENSEI,sensei-188,-0.094,-0.42,0.945,1.459,2022-11-16 14:29:52.252000092
1668608992.262,SCAI-SENSEI,sensei-188,-0.086,-0.416,0.943,1.4449999999999998,2022-11-16 14:29:52.262000084
1668608992.272,SCAI-SENSEI,sensei-188,-0.088,-0.41,0.941,1.439,2022-11-16 14:29:52.272000074
1668608992.282,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.941,1.447,2022-11-16 14:29:52.282000065
1668608992.292,SCAI-SENSEI,sensei-188,-0.09,-0.414,0.939,1.443,2022-11-16 14:29:52.292000055
1668608992.302,SCAI-SENSEI,sensei-188,-0.092,-0.414,0.938,1.444,2022-11-16 14:29:52.302000046
1668608992.312,SCAI-SENSEI,sensei-188,-0.094,-0.414,0.945,1.4529999999999998,2022-11-16 14:29:52.312000036
1668608992.322,SCAI-SENSEI,sensei-188,-0.086,-0.414,0.945,1.4449999999999998,2022-11-16 14:29:52.322000027
1668608992.332,SCAI-SENSEI,sensei-188,-0.086,-0.416,0.947,1.4489999999999998,2022-11-16 14:29:52.332000017
1668608992.342,SCAI-SENSEI,sensei-188,-0.084,-0.422,0.945,1.451,2022-11-16 14:29:52.342000008
1668608992.352,SCAI-SENSEI,sensei-188,-0.086,-0.418,0.943,1.447,2022-11-16 14:29:52.351999998
1668608992.362,SCAI-SENSEI,sensei-188,-0.088,-0.422,0.943,1.4529999999999998,2022-11-16 14:29:52.361999989
1668608992.372,SCAI-SENSEI,sensei-188,-0.088,-0.416,0.941,1.4449999999999998,2022-11-16 14:29:52.371999979
1668608992.382,SCAI-SENSEI,sensei-188,-0.09,-0.414,0.938,1.442,2022-11-16 14:29:52.381999969
1668608992.392,SCAI-SENSEI,sensei-188,-0.094,-0.414,0.941,1.4489999999999998,2022-11-16 14:29:52.391999960
1668608992.402,SCAI-SENSEI,sensei-188,-0.09,-0.414,0.945,1.4489999999999998,2022-11-16 14:29:52.401999950
1668608992.412,SCAI-SENSEI,sensei-188,-0.086,-0.414,0.943,1.443,2022-11-16 14:29:52.411999941
1668608992.422,SCAI-SENSEI,sensei-188,-0.088,-0.416,0.945,1.4489999999999998,2022-11-16 14:29:52.421999931
1668608992.432,SCAI-SENSEI,sensei-188,-0.086,-0.416,0.943,1.4449999999999998,2022-11-16 14:29:52.431999922
1668608992.442,SCAI-SENSEI,sensei-188,-0.088,-0.42,0.945,1.4529999999999998,2022-11-16 14:29:52.441999912
1668608992.452,SCAI-SENSEI,sensei-188,-0.086,-0.42,0.943,1.4489999999999998,2022-11-16 14:29:52.451999903
1668608992.462,SCAI-SENSEI,sensei-188,-0.088,-0.418,0.945,1.451,2022-11-16 14:29:52.461999893
1668608992.472,SCAI-SENSEI,sensei-188,-0.086,-0.416,0.945,1.447,2022-11-16 14:29:52.471999884
1668608992.482,SCAI-SENSEI,sensei-188,-0.086,-0.418,0.941,1.4449999999999998,2022-11-16 14:29:52.482000113
1668608992.492,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.957,1.463,2022-11-16 14:29:52.492000103
1668608992.502,SCAI-SENSEI,sensei-188,-0.09,-0.414,0.967,1.471,2022-11-16 14:29:52.502000093
1668608992.512,SCAI-SENSEI,sensei-188,-0.096,-0.414,0.939,1.4489999999999998,2022-11-16 14:29:52.512000083
1668608992.522,SCAI-SENSEI,sensei-188,-0.092,-0.418,0.945,1.455,2022-11-16 14:29:52.522000074
1668608992.532,SCAI-SENSEI,sensei-188,-0.086,-0.418,0.947,1.451,2022-11-16 14:29:52.532000064
1668608992.542,SCAI-SENSEI,sensei-188,-0.084,-0.418,0.945,1.447,2022-11-16 14:29:52.542000055
1668608992.552,SCAI-SENSEI,sensei-188,-0.086,-0.418,0.945,1.4489999999999998,2022-11-16 14:29:52.552000046
1668608992.562,SCAI-SENSEI,sensei-188,-0.086,-0.418,0.941,1.4449999999999998,2022-11-16 14:29:52.562000036
1668608992.572,SCAI-SENSEI,sensei-188,-0.09,-0.42,0.941,1.451,2022-11-16 14:29:52.572000027
1668608992.582,SCAI-SENSEI,sensei-188,-0.09,-0.418,0.943,1.451,2022-11-16 14:29:52.582000017
1668608992.592,SCAI-SENSEI,sensei-188,-0.088,-0.416,0.941,1.4449999999999998,2022-11-16 14:29:52.592000008
1668608992.602,SCAI-SENSEI,sensei-188,-0.09,-0.414,0.939,1.443,2022-11-16 14:29:52.601999998
1668608992.612,SCAI-SENSEI,sensei-188,-0.092,-0.414,0.938,1.444,2022-11-16 14:29:52.611999989
1668608992.622,SCAI-SENSEI,sensei-188,-0.094,-0.416,0.938,1.448,2022-11-16 14:29:52.621999979
1668608992.632,SCAI-SENSEI,sensei-188,-0.094,-0.416,0.939,1.4489999999999998,2022-11-16 14:29:52.631999969
1668608992.642,SCAI-SENSEI,sensei-188,-0.092,-0.418,0.943,1.4529999999999998,2022-11-16 14:29:52.641999960
1668608992.652,SCAI-SENSEI,sensei-188,-0.088,-0.42,0.949,1.4569999999999999,2022-11-16 14:29:52.651999950
1668608992.662,SCAI-SENSEI,sensei-188,-0.082,-0.414,0.949,1.4449999999999998,2022-11-16 14:29:52.661999941
1668608992.672,SCAI-SENSEI,sensei-188,-0.082,-0.416,0.943,1.4409999999999998,2022-11-16 14:29:52.671999931
1668608992.682,SCAI-SENSEI,sensei-188,-0.088,-0.418,0.941,1.447,2022-11-16 14:29:52.681999922
1668608992.692,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.939,1.4449999999999998,2022-11-16 14:29:52.691999912
1668608992.702,SCAI-SENSEI,sensei-188,-0.092,-0.416,0.939,1.447,2022-11-16 14:29:52.701999903
1668608992.712,SCAI-SENSEI,sensei-188,-0.092,-0.416,0.943,1.451,2022-11-16 14:29:52.711999893
1668608992.722,SCAI-SENSEI,sensei-188,-0.088,-0.412,0.941,1.4409999999999998,2022-11-16 14:29:52.721999884
1668608992.732,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.941,1.447,2022-11-16 14:29:52.732000113
1668608992.742,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.943,1.4489999999999998,2022-11-16 14:29:52.742000103
1668608992.752,SCAI-SENSEI,sensei-188,-0.088,-0.416,0.947,1.451,2022-11-16 14:29:52.752000093
1668608992.762,SCAI-SENSEI,sensei-188,-0.084,-0.42,0.949,1.4529999999999998,2022-11-16 14:29:52.762000084
1668608992.772,SCAI-SENSEI,sensei-188,-0.082,-0.418,0.945,1.4449999999999998,2022-11-16 14:29:52.772000074
1668608992.782,SCAI-SENSEI,sensei-188,-0.086,-0.416,0.939,1.4409999999999998,2022-11-16 14:29:52.782000065
1668608992.792,SCAI-SENSEI,sensei-188,-0.092,-0.418,0.957,1.467,2022-11-16 14:29:52.792000055
1668608992.802,SCAI-SENSEI,sensei-188,-0.09,-0.418,0.939,1.447,2022-11-16 14:29:52.802000046
1668608992.812,SCAI-SENSEI,sensei-188,-0.092,-0.416,0.941,1.4489999999999998,2022-11-16 14:29:52.812000036
1668608992.822,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.943,1.4489999999999998,2022-11-16 14:29:52.822000027
1668608992.832,SCAI-SENSEI,sensei-188,-0.088,-0.416,0.941,1.4449999999999998,2022-11-16 14:29:52.832000017
1668608992.842,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.943,1.4489999999999998,2022-11-16 14:29:52.842000008
1668608992.852,SCAI-SENSEI,sensei-188,-0.088,-0.418,0.943,1.4489999999999998,2022-11-16 14:29:52.851999998
1668608992.862,SCAI-SENSEI,sensei-188,-0.088,-0.416,0.941,1.4449999999999998,2022-11-16 14:29:52.861999989
1668608992.872,SCAI-SENSEI,sensei-188,-0.09,-0.418,0.945,1.4529999999999998,2022-11-16 14:29:52.871999979
1668608992.882,SCAI-SENSEI,sensei-188,-0.086,-0.42,0.945,1.451,2022-11-16 14:29:52.881999969
1668608992.892,SCAI-SENSEI,sensei-188,-0.086,-0.42,0.945,1.451,2022-11-16 14:29:52.891999960
1668608992.902,SCAI-SENSEI,sensei-188,-0.086,-0.418,0.945,1.4489999999999998,2022-11-16 14:29:52.901999950
1668608992.912,SCAI-SENSEI,sensei-188,-0.086,-0.42,0.939,1.4449999999999998,2022-11-16 14:29:52.911999941
1668608992.922,SCAI-SENSEI,sensei-188,-0.092,-0.416,0.941,1.4489999999999998,2022-11-16 14:29:52.921999931
1668608992.932,SCAI-SENSEI,sensei-188,-0.09,-0.412,0.941,1.443,2022-11-16 14:29:52.931999922
1668608992.942,SCAI-SENSEI,sensei-188,-0.09,-0.414,0.943,1.447,2022-11-16 14:29:52.941999912
1668608992.952,SCAI-SENSEI,sensei-188,-0.088,-0.416,0.941,1.4449999999999998,2022-11-16 14:29:52.951999903
1668608992.962,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.943,1.4489999999999998,2022-11-16 14:29:52.961999893
1668608992.972,SCAI-SENSEI,sensei-188,-0.088,-0.416,0.945,1.4489999999999998,2022-11-16 14:29:52.971999884
1668608992.982,SCAI-SENSEI,sensei-188,-0.086,-0.418,0.943,1.447,2022-11-16 14:29:52.982000113
1668608992.992,SCAI-SENSEI,sensei-188,-0.088,-0.42,0.947,1.455,2022-11-16 14:29:52.992000103
1668608993.002,SCAI-SENSEI,sensei-188,-0.084,-0.416,0.953,1.4529999999999998,2022-11-16 14:29:53.002000093
1668608993.012,SCAI-SENSEI,sensei-188,-0.078,-0.41,0.939,1.427,2022-11-16 14:29:53.012000084
1668608993.022,SCAI-SENSEI,sensei-188,-0.092,-0.406,0.967,1.4649999999999999,2022-11-16 14:29:53.022000074
1668608993.032,SCAI-SENSEI,sensei-188,-0.096,-0.418,0.941,1.455,2022-11-16 14:29:53.032000065
1668608993.042,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.967,1.4729999999999999,2022-11-16 14:29:53.042000055
1668608993.052,SCAI-SENSEI,sensei-188,-0.096,-0.416,0.945,1.4569999999999999,2022-11-16 14:29:53.052000046
1668608993.062,SCAI-SENSEI,sensei-188,-0.086,-0.41,0.943,1.439,2022-11-16 14:29:53.062000036
1668608993.072,SCAI-SENSEI,sensei-188,-0.088,-0.424,0.949,1.4609999999999999,2022-11-16 14:29:53.072000027
1668608993.082,SCAI-SENSEI,sensei-188,-0.082,-0.422,0.947,1.451,2022-11-16 14:29:53.082000017
1668608993.092,SCAI-SENSEI,sensei-188,-0.084,-0.408,0.957,1.4489999999999998,2022-11-16 14:29:53.092000008
1668608993.102,SCAI-SENSEI,sensei-188,-0.09,-0.41,0.938,1.438,2022-11-16 14:29:53.101999998
1668608993.112,SCAI-SENSEI,sensei-188,-0.094,-0.424,0.943,1.4609999999999999,2022-11-16 14:29:53.111999989
1668608993.122,SCAI-SENSEI,sensei-188,-0.088,-0.412,0.941,1.4409999999999998,2022-11-16 14:29:53.121999979
1668608993.132,SCAI-SENSEI,sensei-188,-0.09,-0.412,0.965,1.467,2022-11-16 14:29:53.131999969
1668608993.142,SCAI-SENSEI,sensei-188,-0.098,-0.42,0.951,1.4689999999999999,2022-11-16 14:29:53.141999960
1668608993.152,SCAI-SENSEI,sensei-188,-0.08,-0.412,0.938,1.43,2022-11-16 14:29:53.151999950
1668608993.162,SCAI-SENSEI,sensei-188,-0.094,-0.414,0.939,1.447,2022-11-16 14:29:53.161999941
1668608993.172,SCAI-SENSEI,sensei-188,-0.092,-0.42,0.949,1.4609999999999999,2022-11-16 14:29:53.171999931
1668608993.182,SCAI-SENSEI,sensei-188,-0.082,-0.414,0.949,1.4449999999999998,2022-11-16 14:29:53.181999922
1668608993.192,SCAI-SENSEI,sensei-188,-0.082,-0.416,0.947,1.4449999999999998,2022-11-16 14:29:53.191999912
1668608993.202,SCAI-SENSEI,sensei-188,-0.084,-0.42,0.949,1.4529999999999998,2022-11-16 14:29:53.201999903
1668608993.212,SCAI-SENSEI,sensei-188,-0.082,-0.416,0.939,1.4369999999999998,2022-11-16 14:29:53.211999893
1668608993.222,SCAI-SENSEI,sensei-188,-0.092,-0.416,0.939,1.447,2022-11-16 14:29:53.221999884
1668608993.232,SCAI-SENSEI,sensei-188,-0.092,-0.416,0.941,1.4489999999999998,2022-11-16 14:29:53.232000113
1668608993.242,SCAI-SENSEI,sensei-188,-0.09,-0.416,0.943,1.4489999999999998,2022-11-16 14:29:53.242000103
