time,projectId,userId,acc_x,acc_y,acc_z,1d_signal,timestamp
1668606320.376,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.947,1.167,2022-11-16 13:45:20.375999928
1668606320.386,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.947,1.169,2022-11-16 13:45:20.385999918
1668606320.396,SCAI-SENSEI,sensei-188,-0.197,-0.02,-0.945,1.162,2022-11-16 13:45:20.395999908
1668606320.406,SCAI-SENSEI,sensei-188,-0.195,-0.02,-0.945,1.16,2022-11-16 13:45:20.405999899
1668606320.416,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:20.415999889
1668606320.426,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:20.426000118
1668606320.436,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.943,1.161,2022-11-16 13:45:20.436000109
1668606320.446,SCAI-SENSEI,sensei-188,-0.193,-0.025,-0.947,1.165,2022-11-16 13:45:20.446000099
1668606320.456,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.945,1.163,2022-11-16 13:45:20.456000090
1668606320.466,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.943,1.163,2022-11-16 13:45:20.466000080
1668606320.476,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.945,1.161,2022-11-16 13:45:20.476000071
1668606320.486,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:20.486000061
1668606320.496,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.943,1.163,2022-11-16 13:45:20.496000051
1668606320.506,SCAI-SENSEI,sensei-188,-0.193,-0.021,-0.943,1.157,2022-11-16 13:45:20.506000042
1668606320.516,SCAI-SENSEI,sensei-188,-0.193,-0.025,-0.945,1.163,2022-11-16 13:45:20.516000032
1668606320.526,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:20.526000023
1668606320.536,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.943,1.161,2022-11-16 13:45:20.536000013
1668606320.546,SCAI-SENSEI,sensei-188,-0.193,-0.025,-0.949,1.167,2022-11-16 13:45:20.546000004
1668606320.556,SCAI-SENSEI,sensei-188,-0.191,-0.025,-0.947,1.163,2022-11-16 13:45:20.555999994
1668606320.566,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.945,1.163,2022-11-16 13:45:20.565999985
1668606320.576,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:20.575999975
1668606320.586,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:20.585999966
1668606320.596,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.947,1.167,2022-11-16 13:45:20.595999956
1668606320.606,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.977,1.195,2022-11-16 13:45:20.605999947
1668606320.616,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.941,1.157,2022-11-16 13:45:20.615999937
1668606320.626,SCAI-SENSEI,sensei-188,-0.191,-0.023,-0.945,1.159,2022-11-16 13:45:20.625999928
1668606320.636,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:20.635999918
1668606320.646,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:20.645999908
1668606320.656,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.943,1.161,2022-11-16 13:45:20.655999899
1668606320.666,SCAI-SENSEI,sensei-188,-0.193,-0.025,-0.949,1.167,2022-11-16 13:45:20.665999889
1668606320.676,SCAI-SENSEI,sensei-188,-0.199,-0.021,-0.945,1.165,2022-11-16 13:45:20.676000118
1668606320.686,SCAI-SENSEI,sensei-188,-0.195,-0.02,-0.945,1.16,2022-11-16 13:45:20.686000109
1668606320.696,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.943,1.161,2022-11-16 13:45:20.696000099
1668606320.706,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.947,1.163,2022-11-16 13:45:20.706000090
1668606320.716,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:20.716000080
1668606320.726,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:20.726000071
1668606320.736,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.949,1.167,2022-11-16 13:45:20.736000061
1668606320.746,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.947,1.169,2022-11-16 13:45:20.746000051
1668606320.756,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.947,1.167,2022-11-16 13:45:20.756000042
1668606320.766,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.945,1.167,2022-11-16 13:45:20.766000032
1668606320.776,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:20.776000023
1668606320.786,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:20.786000013
1668606320.796,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.947,1.165,2022-11-16 13:45:20.796000004
1668606320.806,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.945,1.163,2022-11-16 13:45:20.805999994
1668606320.816,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:20.815999985
1668606320.826,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.947,1.165,2022-11-16 13:45:20.825999975
1668606320.836,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.947,1.167,2022-11-16 13:45:20.835999966
1668606320.846,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.949,1.169,2022-11-16 13:45:20.845999956
1668606320.856,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:20.855999947
1668606320.866,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.945,1.163,2022-11-16 13:45:20.865999937
1668606320.876,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.943,1.159,2022-11-16 13:45:20.875999928
1668606320.886,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.947,1.163,2022-11-16 13:45:20.885999918
1668606320.896,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:20.895999908
1668606320.906,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.949,1.167,2022-11-16 13:45:20.905999899
1668606320.916,SCAI-SENSEI,sensei-188,-0.199,-0.025,-0.947,1.171,2022-11-16 13:45:20.915999889
1668606320.926,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.947,1.167,2022-11-16 13:45:20.926000118
1668606320.936,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:20.936000109
1668606320.946,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:20.946000099
1668606320.956,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.947,1.167,2022-11-16 13:45:20.956000090
1668606320.966,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:20.966000080
1668606320.976,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:20.976000071
1668606320.986,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.949,1.169,2022-11-16 13:45:20.986000061
1668606320.996,SCAI-SENSEI,sensei-188,-0.199,-0.021,-0.943,1.163,2022-11-16 13:45:20.996000051
1668606321.006,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.943,1.159,2022-11-16 13:45:21.006000042
1668606321.016,SCAI-SENSEI,sensei-188,-0.193,-0.021,-0.947,1.161,2022-11-16 13:45:21.016000032
1668606321.026,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.945,1.167,2022-11-16 13:45:21.026000023
1668606321.036,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.947,1.167,2022-11-16 13:45:21.036000013
1668606321.046,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.945,1.163,2022-11-16 13:45:21.046000004
1668606321.056,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.945,1.165,2022-11-16 13:45:21.055999994
1668606321.066,SCAI-SENSEI,sensei-188,-0.195,-0.02,-0.945,1.16,2022-11-16 13:45:21.065999985
1668606321.076,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:21.075999975
1668606321.086,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.943,1.163,2022-11-16 13:45:21.085999966
1668606321.096,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.947,1.163,2022-11-16 13:45:21.095999956
1668606321.106,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.945,1.167,2022-11-16 13:45:21.105999947
1668606321.116,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.947,1.167,2022-11-16 13:45:21.115999937
1668606321.126,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.947,1.167,2022-11-16 13:45:21.125999928
1668606321.136,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.949,1.171,2022-11-16 13:45:21.135999918
1668606321.146,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.949,1.171,2022-11-16 13:45:21.145999908
1668606321.156,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.155999899
1668606321.166,SCAI-SENSEI,sensei-188,-0.195,-0.02,-0.945,1.16,2022-11-16 13:45:21.165999889
1668606321.176,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.949,1.167,2022-11-16 13:45:21.176000118
1668606321.186,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.947,1.169,2022-11-16 13:45:21.186000109
1668606321.196,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.945,1.167,2022-11-16 13:45:21.196000099
1668606321.206,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.945,1.165,2022-11-16 13:45:21.206000090
1668606321.216,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:21.216000080
1668606321.226,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.949,1.167,2022-11-16 13:45:21.226000071
1668606321.236,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.945,1.167,2022-11-16 13:45:21.236000061
1668606321.246,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.246000051
1668606321.256,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.945,1.161,2022-11-16 13:45:21.256000041
1668606321.266,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:21.266000032
1668606321.276,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.945,1.163,2022-11-16 13:45:21.276000023
1668606321.286,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.945,1.165,2022-11-16 13:45:21.286000013
1668606321.296,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.296000004
1668606321.306,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:21.305999994
1668606321.316,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.315999985
1668606321.326,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.949,1.165,2022-11-16 13:45:21.325999975
1668606321.336,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.943,1.165,2022-11-16 13:45:21.335999966
1668606321.346,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.945,1.161,2022-11-16 13:45:21.345999956
1668606321.356,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:21.355999947
1668606321.366,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.947,1.169,2022-11-16 13:45:21.365999937
1668606321.376,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.945,1.167,2022-11-16 13:45:21.375999928
1668606321.386,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.945,1.161,2022-11-16 13:45:21.385999918
1668606321.396,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.395999908
1668606321.406,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:21.405999899
1668606321.416,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.947,1.165,2022-11-16 13:45:21.415999889
1668606321.426,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.426000118
1668606321.436,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.945,1.165,2022-11-16 13:45:21.436000109
1668606321.446,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.949,1.167,2022-11-16 13:45:21.446000099
1668606321.456,SCAI-SENSEI,sensei-188,-0.193,-0.025,-0.947,1.165,2022-11-16 13:45:21.456000090
1668606321.466,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.943,1.165,2022-11-16 13:45:21.466000080
1668606321.476,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.947,1.163,2022-11-16 13:45:21.476000071
1668606321.486,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.943,1.163,2022-11-16 13:45:21.486000061
1668606321.496,SCAI-SENSEI,sensei-188,-0.193,-0.021,-0.945,1.159,2022-11-16 13:45:21.496000051
1668606321.506,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:21.506000042
1668606321.516,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.516000032
1668606321.526,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.945,1.161,2022-11-16 13:45:21.526000023
1668606321.536,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.943,1.161,2022-11-16 13:45:21.536000013
1668606321.546,SCAI-SENSEI,sensei-188,-0.193,-0.02,-0.943,1.156,2022-11-16 13:45:21.546000004
1668606321.556,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.945,1.161,2022-11-16 13:45:21.555999994
1668606321.566,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.945,1.161,2022-11-16 13:45:21.565999985
1668606321.576,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.575999975
1668606321.586,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:21.585999966
1668606321.596,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.595999956
1668606321.606,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.945,1.165,2022-11-16 13:45:21.605999947
1668606321.616,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.615999937
1668606321.626,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.945,1.161,2022-11-16 13:45:21.625999928
1668606321.636,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.945,1.165,2022-11-16 13:45:21.635999918
1668606321.646,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:21.645999908
1668606321.656,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.947,1.169,2022-11-16 13:45:21.655999899
1668606321.666,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.945,1.167,2022-11-16 13:45:21.665999889
1668606321.676,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:21.676000118
1668606321.686,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.947,1.167,2022-11-16 13:45:21.686000109
1668606321.696,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.947,1.167,2022-11-16 13:45:21.696000099
1668606321.706,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.706000090
1668606321.716,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:21.716000080
1668606321.726,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.726000071
1668606321.736,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.947,1.167,2022-11-16 13:45:21.736000061
1668606321.746,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.949,1.167,2022-11-16 13:45:21.746000051
1668606321.756,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.949,1.167,2022-11-16 13:45:21.756000042
1668606321.766,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.945,1.167,2022-11-16 13:45:21.766000032
1668606321.776,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.945,1.161,2022-11-16 13:45:21.776000023
1668606321.786,SCAI-SENSEI,sensei-188,-0.195,-0.02,-0.947,1.162,2022-11-16 13:45:21.786000013
1668606321.796,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.796000004
1668606321.806,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:21.805999994
1668606321.816,SCAI-SENSEI,sensei-188,-0.197,-0.02,-0.945,1.162,2022-11-16 13:45:21.815999985
1668606321.826,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.943,1.159,2022-11-16 13:45:21.825999975
1668606321.836,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.947,1.163,2022-11-16 13:45:21.835999966
1668606321.846,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.949,1.169,2022-11-16 13:45:21.845999956
1668606321.856,SCAI-SENSEI,sensei-188,-0.199,-0.021,-0.947,1.167,2022-11-16 13:45:21.855999947
1668606321.866,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.865999937
1668606321.876,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:21.875999928
1668606321.886,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.943,1.161,2022-11-16 13:45:21.885999918
1668606321.896,SCAI-SENSEI,sensei-188,-0.193,-0.021,-0.945,1.159,2022-11-16 13:45:21.895999908
1668606321.906,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:21.905999899
1668606321.916,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.947,1.169,2022-11-16 13:45:21.915999889
1668606321.926,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.947,1.169,2022-11-16 13:45:21.926000118
1668606321.936,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.947,1.165,2022-11-16 13:45:21.936000109
1668606321.946,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.945,1.167,2022-11-16 13:45:21.946000099
1668606321.956,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.956000090
1668606321.966,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.966000080
1668606321.976,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:21.976000071
1668606321.986,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:21.986000061
1668606321.996,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:21.996000051
1668606322.006,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:22.006000042
1668606322.016,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.945,1.161,2022-11-16 13:45:22.016000032
1668606322.026,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:22.026000023
1668606322.036,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.945,1.165,2022-11-16 13:45:22.036000013
1668606322.046,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.949,1.169,2022-11-16 13:45:22.046000004
1668606322.056,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.947,1.163,2022-11-16 13:45:22.055999994
1668606322.066,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.947,1.167,2022-11-16 13:45:22.065999985
1668606322.076,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.943,1.161,2022-11-16 13:45:22.075999975
1668606322.086,SCAI-SENSEI,sensei-188,-0.193,-0.021,-0.943,1.157,2022-11-16 13:45:22.085999966
1668606322.096,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.947,1.163,2022-11-16 13:45:22.095999956
1668606322.106,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:22.105999947
1668606322.116,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.949,1.167,2022-11-16 13:45:22.115999937
1668606322.126,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.949,1.171,2022-11-16 13:45:22.125999928
1668606322.136,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.945,1.167,2022-11-16 13:45:22.135999918
1668606322.146,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.943,1.161,2022-11-16 13:45:22.145999908
1668606322.156,SCAI-SENSEI,sensei-188,-0.193,-0.027,-0.945,1.165,2022-11-16 13:45:22.155999899
1668606322.166,SCAI-SENSEI,sensei-188,-0.195,-0.021,-0.943,1.159,2022-11-16 13:45:22.165999889
1668606322.176,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.947,1.163,2022-11-16 13:45:22.176000118
1668606322.186,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.949,1.169,2022-11-16 13:45:22.186000109
1668606322.196,SCAI-SENSEI,sensei-188,-0.199,-0.023,-0.943,1.165,2022-11-16 13:45:22.196000099
1668606322.206,SCAI-SENSEI,sensei-188,-0.193,-0.02,-0.947,1.16,2022-11-16 13:45:22.206000090
1668606322.216,SCAI-SENSEI,sensei-188,-0.197,-0.025,-0.947,1.169,2022-11-16 13:45:22.216000080
1668606322.226,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.943,1.163,2022-11-16 13:45:22.226000071
1668606322.236,SCAI-SENSEI,sensei-188,-0.193,-0.023,-0.945,1.161,2022-11-16 13:45:22.236000061
1668606322.246,SCAI-SENSEI,sensei-188,-0.195,-0.025,-0.947,1.167,2022-11-16 13:45:22.246000051
1668606322.256,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.947,1.165,2022-11-16 13:45:22.256000041
1668606322.266,SCAI-SENSEI,sensei-188,-0.197,-0.021,-0.941,1.159,2022-11-16 13:45:22.266000032
1668606322.276,SCAI-SENSEI,sensei-188,-0.191,-0.025,-0.943,1.159,2022-11-16 13:45:22.276000023
1668606322.286,SCAI-SENSEI,sensei-188,-0.193,-0.025,-0.947,1.165,2022-11-16 13:45:22.286000013
1668606322.296,SCAI-SENSEI,sensei-188,-0.197,-0.023,-0.945,1.165,2022-11-16 13:45:22.296000004
1668606322.306,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.945,1.163,2022-11-16 13:45:22.305999994
1668606322.316,SCAI-SENSEI,sensei-188,-0.195,-0.023,-0.947,1.165,2022-11-16 13:45:22.315999985
