time,projectId,userId,acc_x,acc_y,acc_z,1d_signal,timestamp
1667900298.002,SCAI-SENSEI,sensei-103,0.318,0.049,-0.758,1.125,2022-11-08 09:38:18.002000093
1667900298.012,SCAI-SENSEI,sensei-103,0.336,0.021,-0.887,1.244,2022-11-08 09:38:18.012000084
1667900298.022,SCAI-SENSEI,sensei-103,0.238,0.018,-0.906,1.162,2022-11-08 09:38:18.022000074
1667900298.032,SCAI-SENSEI,sensei-103,0.25,0.068,-0.891,1.209,2022-11-08 09:38:18.032000065
1667900298.042,SCAI-SENSEI,sensei-103,0.328,0.039,-0.939,1.306,2022-11-08 09:38:18.042000055
1667900298.052,SCAI-SENSEI,sensei-103,0.342,-0.031,-0.971,1.3439999999999999,2022-11-08 09:38:18.052000046
1667900298.062,SCAI-SENSEI,sensei-103,0.279,-0.07,-0.893,1.242,2022-11-08 09:38:18.062000036
1667900298.072,SCAI-SENSEI,sensei-103,0.326,-0.164,-0.873,1.363,2022-11-08 09:38:18.072000027
1667900298.082,SCAI-SENSEI,sensei-103,0.377,-0.131,-0.809,1.3170000000000002,2022-11-08 09:38:18.082000017
1667900298.092,SCAI-SENSEI,sensei-103,0.254,-0.156,-0.758,1.1680000000000001,2022-11-08 09:38:18.092000008
1667900298.102,SCAI-SENSEI,sensei-103,0.305,-0.266,-0.816,1.387,2022-11-08 09:38:18.101999998
1667900298.112,SCAI-SENSEI,sensei-103,0.309,-0.268,-0.719,1.2959999999999998,2022-11-08 09:38:18.111999989
1667900298.122,SCAI-SENSEI,sensei-103,0.344,-0.342,-0.67,1.3559999999999999,2022-11-08 09:38:18.121999979
1667900298.132,SCAI-SENSEI,sensei-103,0.33,-0.389,-0.566,1.2850000000000001,2022-11-08 09:38:18.131999969
1667900298.142,SCAI-SENSEI,sensei-103,0.402,-0.42,-0.338,1.1600000000000001,2022-11-08 09:38:18.141999960
1667900298.152,SCAI-SENSEI,sensei-103,0.412,-0.414,-0.197,1.023,2022-11-08 09:38:18.151999950
1667900298.162,SCAI-SENSEI,sensei-103,0.459,-0.354,-0.332,1.145,2022-11-08 09:38:18.161999941
1667900298.172,SCAI-SENSEI,sensei-103,0.512,-0.256,-0.432,1.2,2022-11-08 09:38:18.171999931
1667900298.182,SCAI-SENSEI,sensei-103,0.568,-0.033,-0.264,0.865,2022-11-08 09:38:18.181999922
1667900298.192,SCAI-SENSEI,sensei-103,0.705,0.156,-0.293,1.154,2022-11-08 09:38:18.191999912
1667900298.202,SCAI-SENSEI,sensei-103,0.77,0.467,-0.227,1.4640000000000002,2022-11-08 09:38:18.201999903
1667900298.212,SCAI-SENSEI,sensei-103,0.68,0.576,-0.342,1.598,2022-11-08 09:38:18.211999893
1667900298.222,SCAI-SENSEI,sensei-103,0.689,0.658,-0.238,1.585,2022-11-08 09:38:18.221999884
1667900298.232,SCAI-SENSEI,sensei-103,0.668,0.309,-0.359,1.336,2022-11-08 09:38:18.232000113
1667900298.242,SCAI-SENSEI,sensei-103,0.766,-0.111,-0.676,1.553,2022-11-08 09:38:18.242000103
1667900298.252,SCAI-SENSEI,sensei-103,0.668,-0.68,-1.043,2.391,2022-11-08 09:38:18.252000092
1667900298.262,SCAI-SENSEI,sensei-103,0.582,-0.73,-1.068,2.38,2022-11-08 09:38:18.262000084
1667900298.272,SCAI-SENSEI,sensei-103,0.432,-0.678,-1.055,2.165,2022-11-08 09:38:18.272000074
1667900298.282,SCAI-SENSEI,sensei-103,0.352,-0.625,-0.998,1.975,2022-11-08 09:38:18.282000065
1667900298.292,SCAI-SENSEI,sensei-103,0.408,-0.564,-0.965,1.9369999999999998,2022-11-08 09:38:18.292000055
1667900298.302,SCAI-SENSEI,sensei-103,0.348,-0.555,-0.992,1.895,2022-11-08 09:38:18.302000046
1667900298.312,SCAI-SENSEI,sensei-103,0.352,-0.637,-1.043,2.032,2022-11-08 09:38:18.312000036
1667900298.322,SCAI-SENSEI,sensei-103,0.35,-0.734,-1.043,2.127,2022-11-08 09:38:18.322000027
1667900298.332,SCAI-SENSEI,sensei-103,0.332,-0.713,-1.082,2.127,2022-11-08 09:38:18.332000017
1667900298.342,SCAI-SENSEI,sensei-103,0.293,-0.719,-1.156,2.168,2022-11-08 09:38:18.342000008
1667900298.352,SCAI-SENSEI,sensei-103,0.312,-0.68,-1.107,2.099,2022-11-08 09:38:18.351999998
1667900298.362,SCAI-SENSEI,sensei-103,0.393,-0.621,-1.078,2.092,2022-11-08 09:38:18.361999989
1667900298.372,SCAI-SENSEI,sensei-103,0.453,-0.498,-0.979,1.9300000000000002,2022-11-08 09:38:18.371999979
1667900298.382,SCAI-SENSEI,sensei-103,0.553,-0.354,-0.824,1.7309999999999999,2022-11-08 09:38:18.381999969
1667900298.392,SCAI-SENSEI,sensei-103,0.645,-0.232,-0.887,1.764,2022-11-08 09:38:18.391999960
1667900298.402,SCAI-SENSEI,sensei-103,0.613,-0.121,-0.82,1.5539999999999998,2022-11-08 09:38:18.401999950
1667900298.412,SCAI-SENSEI,sensei-103,0.617,-0.031,-0.867,1.5150000000000001,2022-11-08 09:38:18.411999941
1667900298.422,SCAI-SENSEI,sensei-103,0.602,0.008,-0.828,1.438,2022-11-08 09:38:18.421999931
1667900298.432,SCAI-SENSEI,sensei-103,0.578,0.002,-0.848,1.428,2022-11-08 09:38:18.431999922
1667900298.442,SCAI-SENSEI,sensei-103,0.59,-0.025,-0.824,1.439,2022-11-08 09:38:18.441999912
1667900298.452,SCAI-SENSEI,sensei-103,0.645,-0.092,-0.746,1.483,2022-11-08 09:38:18.451999903
1667900298.462,SCAI-SENSEI,sensei-103,0.66,-0.158,-0.689,1.5070000000000001,2022-11-08 09:38:18.461999893
1667900298.472,SCAI-SENSEI,sensei-103,0.498,-0.293,-0.482,1.273,2022-11-08 09:38:18.471999884
1667900298.482,SCAI-SENSEI,sensei-103,0.736,-0.193,-0.592,1.521,2022-11-08 09:38:18.482000113
1667900298.492,SCAI-SENSEI,sensei-103,0.689,-0.264,-0.574,1.527,2022-11-08 09:38:18.492000103
1667900298.502,SCAI-SENSEI,sensei-103,0.645,-0.264,-0.451,1.36,2022-11-08 09:38:18.502000093
1667900298.512,SCAI-SENSEI,sensei-103,0.674,-0.227,-0.236,1.137,2022-11-08 09:38:18.512000083
1667900298.522,SCAI-SENSEI,sensei-103,0.701,-0.195,-0.424,1.3199999999999998,2022-11-08 09:38:18.522000074
1667900298.532,SCAI-SENSEI,sensei-103,0.639,-0.402,-0.451,1.492,2022-11-08 09:38:18.532000064
1667900298.542,SCAI-SENSEI,sensei-103,0.83,-0.377,-0.344,1.5509999999999997,2022-11-08 09:38:18.542000055
1667900298.552,SCAI-SENSEI,sensei-103,1.219,-0.232,0.0,1.451,2022-11-08 09:38:18.552000046
1667900298.562,SCAI-SENSEI,sensei-103,0.469,-0.383,0.012,0.864,2022-11-08 09:38:18.562000036
1667900298.572,SCAI-SENSEI,sensei-103,1.137,-0.131,-0.307,1.575,2022-11-08 09:38:18.572000027
1667900298.582,SCAI-SENSEI,sensei-103,0.787,-0.365,-0.566,1.718,2022-11-08 09:38:18.582000017
1667900298.592,SCAI-SENSEI,sensei-103,0.902,-0.441,-0.58,1.923,2022-11-08 09:38:18.592000008
1667900298.602,SCAI-SENSEI,sensei-103,0.951,-0.461,-0.482,1.894,2022-11-08 09:38:18.601999998
1667900298.612,SCAI-SENSEI,sensei-103,1.018,-0.469,-0.543,2.0300000000000002,2022-11-08 09:38:18.611999989
1667900298.622,SCAI-SENSEI,sensei-103,1.1,-0.463,-0.652,2.2150000000000003,2022-11-08 09:38:18.621999979
1667900298.632,SCAI-SENSEI,sensei-103,1.223,-0.463,-0.697,2.383,2022-11-08 09:38:18.631999969
1667900298.642,SCAI-SENSEI,sensei-103,1.365,-0.402,-0.803,2.57,2022-11-08 09:38:18.641999960
1667900298.652,SCAI-SENSEI,sensei-103,1.51,-0.473,-0.852,2.835,2022-11-08 09:38:18.651999950
1667900298.662,SCAI-SENSEI,sensei-103,1.492,-0.508,-0.916,2.916,2022-11-08 09:38:18.661999941
1667900298.672,SCAI-SENSEI,sensei-103,1.428,-0.566,-0.855,2.8489999999999998,2022-11-08 09:38:18.671999931
1667900298.682,SCAI-SENSEI,sensei-103,1.207,-0.703,-0.641,2.551,2022-11-08 09:38:18.681999922
1667900298.692,SCAI-SENSEI,sensei-103,1.422,-0.324,-1.182,2.928,2022-11-08 09:38:18.691999912
1667900298.702,SCAI-SENSEI,sensei-103,1.287,-0.434,-0.926,2.647,2022-11-08 09:38:18.701999903
1667900298.712,SCAI-SENSEI,sensei-103,1.23,-0.453,-0.943,2.626,2022-11-08 09:38:18.711999893
1667900298.722,SCAI-SENSEI,sensei-103,1.182,-0.438,-0.93,2.55,2022-11-08 09:38:18.721999884
1667900298.732,SCAI-SENSEI,sensei-103,1.008,-0.428,-0.857,2.293,2022-11-08 09:38:18.732000113
1667900298.742,SCAI-SENSEI,sensei-103,1.08,-0.371,-0.764,2.215,2022-11-08 09:38:18.742000103
1667900298.752,SCAI-SENSEI,sensei-103,0.986,-0.293,-0.852,2.131,2022-11-08 09:38:18.752000093
1667900298.762,SCAI-SENSEI,sensei-103,1.023,-0.307,-0.691,2.021,2022-11-08 09:38:18.762000084
1667900298.772,SCAI-SENSEI,sensei-103,0.996,-0.277,-0.643,1.9160000000000001,2022-11-08 09:38:18.772000074
1667900298.782,SCAI-SENSEI,sensei-103,1.014,-0.266,-0.549,1.8290000000000002,2022-11-08 09:38:18.782000065
1667900298.792,SCAI-SENSEI,sensei-103,0.951,-0.307,-0.502,1.76,2022-11-08 09:38:18.792000055
1667900298.802,SCAI-SENSEI,sensei-103,0.967,-0.297,-0.477,1.741,2022-11-08 09:38:18.802000046
1667900298.812,SCAI-SENSEI,sensei-103,1.023,-0.344,-0.482,1.849,2022-11-08 09:38:18.812000036
1667900298.822,SCAI-SENSEI,sensei-103,0.986,-0.357,-0.484,1.827,2022-11-08 09:38:18.822000027
1667900298.832,SCAI-SENSEI,sensei-103,1.078,-0.369,-0.451,1.8980000000000001,2022-11-08 09:38:18.832000017
1667900298.842,SCAI-SENSEI,sensei-103,1.205,-0.254,-0.387,1.846,2022-11-08 09:38:18.842000008
1667900298.852,SCAI-SENSEI,sensei-103,1.02,-0.211,-0.227,1.4580000000000002,2022-11-08 09:38:18.851999998
1667900298.862,SCAI-SENSEI,sensei-103,1.117,-0.312,0.051,1.48,2022-11-08 09:38:18.861999989
1667900298.872,SCAI-SENSEI,sensei-103,1.082,-0.49,0.09,1.6620000000000001,2022-11-08 09:38:18.871999979
1667900298.882,SCAI-SENSEI,sensei-103,1.059,-0.635,0.137,1.831,2022-11-08 09:38:18.881999969
1667900298.892,SCAI-SENSEI,sensei-103,1.074,-0.422,-0.639,2.135,2022-11-08 09:38:18.891999960
1667900298.902,SCAI-SENSEI,sensei-103,0.861,-0.434,-1.379,2.674,2022-11-08 09:38:18.901999950
1667900298.912,SCAI-SENSEI,sensei-103,1.027,-0.373,-0.574,1.9739999999999998,2022-11-08 09:38:18.911999941
1667900298.922,SCAI-SENSEI,sensei-103,0.893,-0.471,-0.061,1.4249999999999998,2022-11-08 09:38:18.921999931
1667900298.932,SCAI-SENSEI,sensei-103,0.939,-0.496,-0.143,1.578,2022-11-08 09:38:18.931999922
1667900298.942,SCAI-SENSEI,sensei-103,0.889,-0.432,-0.496,1.817,2022-11-08 09:38:18.941999912
1667900298.952,SCAI-SENSEI,sensei-103,0.848,-0.418,-0.512,1.778,2022-11-08 09:38:18.951999903
1667900298.962,SCAI-SENSEI,sensei-103,0.801,-0.402,-0.393,1.596,2022-11-08 09:38:18.961999893
1667900298.972,SCAI-SENSEI,sensei-103,0.795,-0.408,-0.379,1.582,2022-11-08 09:38:18.971999884
1667900298.982,SCAI-SENSEI,sensei-103,0.777,-0.436,-0.467,1.6800000000000002,2022-11-08 09:38:18.982000113
1667900298.992,SCAI-SENSEI,sensei-103,0.752,-0.404,-0.51,1.6660000000000001,2022-11-08 09:38:18.992000103
1667900299.002,SCAI-SENSEI,sensei-103,0.74,-0.449,-0.477,1.666,2022-11-08 09:38:19.002000093
1667900299.012,SCAI-SENSEI,sensei-103,0.711,-0.459,-0.453,1.623,2022-11-08 09:38:19.012000084
1667900299.022,SCAI-SENSEI,sensei-103,0.703,-0.482,-0.479,1.6640000000000001,2022-11-08 09:38:19.022000074
1667900299.032,SCAI-SENSEI,sensei-103,0.678,-0.52,-0.553,1.751,2022-11-08 09:38:19.032000065
1667900299.042,SCAI-SENSEI,sensei-103,0.666,-0.529,-0.504,1.699,2022-11-08 09:38:19.042000055
1667900299.052,SCAI-SENSEI,sensei-103,0.652,-0.535,-0.555,1.742,2022-11-08 09:38:19.052000046
1667900299.062,SCAI-SENSEI,sensei-103,0.664,-0.586,-0.605,1.855,2022-11-08 09:38:19.062000036
1667900299.072,SCAI-SENSEI,sensei-103,0.676,-0.621,-0.646,1.943,2022-11-08 09:38:19.072000027
1667900299.082,SCAI-SENSEI,sensei-103,0.666,-0.621,-0.635,1.922,2022-11-08 09:38:19.082000017
1667900299.092,SCAI-SENSEI,sensei-103,0.678,-0.641,-0.66,1.979,2022-11-08 09:38:19.092000008
1667900299.102,SCAI-SENSEI,sensei-103,0.684,-0.656,-0.703,2.043,2022-11-08 09:38:19.101999998
1667900299.112,SCAI-SENSEI,sensei-103,0.672,-0.65,-0.627,1.949,2022-11-08 09:38:19.111999989
1667900299.122,SCAI-SENSEI,sensei-103,0.654,-0.67,-0.668,1.992,2022-11-08 09:38:19.121999979
1667900299.132,SCAI-SENSEI,sensei-103,0.613,-0.691,-0.73,2.034,2022-11-08 09:38:19.131999969
1667900299.142,SCAI-SENSEI,sensei-103,0.613,-0.67,-0.691,1.9739999999999998,2022-11-08 09:38:19.141999960
1667900299.152,SCAI-SENSEI,sensei-103,0.559,-0.693,-0.729,1.9809999999999999,2022-11-08 09:38:19.151999950
1667900299.162,SCAI-SENSEI,sensei-103,0.521,-0.717,-0.74,1.978,2022-11-08 09:38:19.161999941
1667900299.172,SCAI-SENSEI,sensei-103,0.572,-0.771,-0.74,2.083,2022-11-08 09:38:19.171999931
1667900299.182,SCAI-SENSEI,sensei-103,0.572,-0.771,-0.732,2.075,2022-11-08 09:38:19.181999922
1667900299.192,SCAI-SENSEI,sensei-103,0.58,-0.777,-0.734,2.091,2022-11-08 09:38:19.191999912
1667900299.202,SCAI-SENSEI,sensei-103,0.578,-0.82,-0.746,2.144,2022-11-08 09:38:19.201999903
1667900299.212,SCAI-SENSEI,sensei-103,0.566,-0.818,-0.73,2.114,2022-11-08 09:38:19.211999893
1667900299.222,SCAI-SENSEI,sensei-103,0.51,-0.838,-0.756,2.104,2022-11-08 09:38:19.221999884
1667900299.232,SCAI-SENSEI,sensei-103,0.494,-0.879,-0.689,2.062,2022-11-08 09:38:19.232000113
1667900299.242,SCAI-SENSEI,sensei-103,0.467,-0.916,-0.68,2.063,2022-11-08 09:38:19.242000103
1667900299.252,SCAI-SENSEI,sensei-103,0.445,-0.926,-0.668,2.039,2022-11-08 09:38:19.252000092
1667900299.262,SCAI-SENSEI,sensei-103,0.426,-0.908,-0.645,1.979,2022-11-08 09:38:19.262000084
1667900299.272,SCAI-SENSEI,sensei-103,0.418,-0.85,-0.588,1.8559999999999999,2022-11-08 09:38:19.272000074
1667900299.282,SCAI-SENSEI,sensei-103,0.412,-0.838,-0.613,1.863,2022-11-08 09:38:19.282000065
1667900299.292,SCAI-SENSEI,sensei-103,0.418,-0.938,-0.547,1.903,2022-11-08 09:38:19.292000055
1667900299.302,SCAI-SENSEI,sensei-103,0.422,-0.947,-0.518,1.887,2022-11-08 09:38:19.302000046
1667900299.312,SCAI-SENSEI,sensei-103,0.42,-1.0,-0.549,1.9689999999999999,2022-11-08 09:38:19.312000036
1667900299.322,SCAI-SENSEI,sensei-103,0.451,-0.992,-0.533,1.976,2022-11-08 09:38:19.322000027
1667900299.332,SCAI-SENSEI,sensei-103,0.436,-0.977,-0.518,1.931,2022-11-08 09:38:19.332000017
1667900299.342,SCAI-SENSEI,sensei-103,0.42,-0.924,-0.471,1.815,2022-11-08 09:38:19.342000008
1667900299.352,SCAI-SENSEI,sensei-103,0.404,-0.902,-0.494,1.8,2022-11-08 09:38:19.351999998
1667900299.362,SCAI-SENSEI,sensei-103,0.35,-0.836,-0.449,1.635,2022-11-08 09:38:19.361999989
1667900299.372,SCAI-SENSEI,sensei-103,0.27,-0.734,-0.426,1.43,2022-11-08 09:38:19.371999979
1667900299.382,SCAI-SENSEI,sensei-103,0.199,-0.654,-0.395,1.248,2022-11-08 09:38:19.381999969
1667900299.392,SCAI-SENSEI,sensei-103,0.23,-0.576,-0.363,1.169,2022-11-08 09:38:19.391999960
1667900299.402,SCAI-SENSEI,sensei-103,0.262,-0.514,-0.352,1.1280000000000001,2022-11-08 09:38:19.401999950
1667900299.412,SCAI-SENSEI,sensei-103,0.242,-0.473,-0.287,1.002,2022-11-08 09:38:19.411999941
1667900299.422,SCAI-SENSEI,sensei-103,0.275,-0.578,-0.314,1.167,2022-11-08 09:38:19.421999931
1667900299.432,SCAI-SENSEI,sensei-103,0.154,-0.516,-0.266,0.936,2022-11-08 09:38:19.431999922
1667900299.442,SCAI-SENSEI,sensei-103,0.172,-0.445,-0.199,0.8160000000000001,2022-11-08 09:38:19.441999912
1667900299.452,SCAI-SENSEI,sensei-103,0.27,-0.439,-0.131,0.8400000000000001,2022-11-08 09:38:19.451999903
1667900299.462,SCAI-SENSEI,sensei-103,0.307,-0.492,-0.057,0.856,2022-11-08 09:38:19.461999893
1667900299.472,SCAI-SENSEI,sensei-103,0.256,-0.445,-0.021,0.7220000000000001,2022-11-08 09:38:19.471999884
1667900299.482,SCAI-SENSEI,sensei-103,0.291,-0.375,-0.09,0.7559999999999999,2022-11-08 09:38:19.482000113
1667900299.492,SCAI-SENSEI,sensei-103,0.379,-0.389,-0.016,0.784,2022-11-08 09:38:19.492000103
1667900299.502,SCAI-SENSEI,sensei-103,0.328,-0.533,-0.279,1.1400000000000001,2022-11-08 09:38:19.502000093
1667900299.512,SCAI-SENSEI,sensei-103,0.439,-0.66,-0.355,1.454,2022-11-08 09:38:19.512000083
1667900299.522,SCAI-SENSEI,sensei-103,0.535,-0.648,-0.242,1.425,2022-11-08 09:38:19.522000074
1667900299.532,SCAI-SENSEI,sensei-103,0.508,-0.729,-0.445,1.6820000000000002,2022-11-08 09:38:19.532000064
1667900299.542,SCAI-SENSEI,sensei-103,0.461,-0.641,-0.4,1.5020000000000002,2022-11-08 09:38:19.542000055
1667900299.552,SCAI-SENSEI,sensei-103,0.443,-0.555,-0.375,1.373,2022-11-08 09:38:19.552000046
1667900299.562,SCAI-SENSEI,sensei-103,0.531,-0.607,-0.273,1.411,2022-11-08 09:38:19.562000036
1667900299.572,SCAI-SENSEI,sensei-103,0.57,-0.709,-0.246,1.525,2022-11-08 09:38:19.572000027
1667900299.582,SCAI-SENSEI,sensei-103,0.629,-0.795,-0.197,1.621,2022-11-08 09:38:19.582000017
1667900299.592,SCAI-SENSEI,sensei-103,0.678,-0.832,-0.148,1.658,2022-11-08 09:38:19.592000008
1667900299.602,SCAI-SENSEI,sensei-103,0.664,-0.818,-0.109,1.591,2022-11-08 09:38:19.601999998
1667900299.612,SCAI-SENSEI,sensei-103,0.609,-0.818,-0.139,1.566,2022-11-08 09:38:19.611999989
1667900299.622,SCAI-SENSEI,sensei-103,0.549,-0.787,-0.211,1.5470000000000002,2022-11-08 09:38:19.621999979
1667900299.632,SCAI-SENSEI,sensei-103,0.57,-0.762,-0.236,1.5679999999999998,2022-11-08 09:38:19.631999969
1667900299.642,SCAI-SENSEI,sensei-103,0.607,-0.783,-0.307,1.697,2022-11-08 09:38:19.641999960
1667900299.652,SCAI-SENSEI,sensei-103,0.6,-0.764,-0.316,1.68,2022-11-08 09:38:19.651999950
1667900299.662,SCAI-SENSEI,sensei-103,0.59,-0.799,-0.404,1.7930000000000001,2022-11-08 09:38:19.661999941
1667900299.672,SCAI-SENSEI,sensei-103,0.627,-0.826,-0.428,1.8809999999999998,2022-11-08 09:38:19.671999931
1667900299.682,SCAI-SENSEI,sensei-103,0.635,-0.844,-0.361,1.84,2022-11-08 09:38:19.681999922
1667900299.692,SCAI-SENSEI,sensei-103,0.732,-0.934,-0.312,1.978,2022-11-08 09:38:19.691999912
1667900299.702,SCAI-SENSEI,sensei-103,0.656,-0.969,-0.307,1.932,2022-11-08 09:38:19.701999903
1667900299.712,SCAI-SENSEI,sensei-103,0.381,-1.021,-0.162,1.5639999999999998,2022-11-08 09:38:19.711999893
1667900299.722,SCAI-SENSEI,sensei-103,0.588,-0.725,-0.117,1.43,2022-11-08 09:38:19.721999884
1667900299.732,SCAI-SENSEI,sensei-103,0.414,-0.604,-0.225,1.243,2022-11-08 09:38:19.732000113
1667900299.742,SCAI-SENSEI,sensei-103,0.4,-0.611,-0.238,1.249,2022-11-08 09:38:19.742000103
1667900299.752,SCAI-SENSEI,sensei-103,0.48,-0.615,-0.133,1.228,2022-11-08 09:38:19.752000093
1667900299.762,SCAI-SENSEI,sensei-103,0.461,-0.721,-0.16,1.3419999999999999,2022-11-08 09:38:19.762000084
1667900299.772,SCAI-SENSEI,sensei-103,0.527,-0.811,-0.148,1.486,2022-11-08 09:38:19.772000074
1667900299.782,SCAI-SENSEI,sensei-103,0.57,-0.914,-0.102,1.586,2022-11-08 09:38:19.782000065
1667900299.792,SCAI-SENSEI,sensei-103,0.523,-0.936,-0.131,1.59,2022-11-08 09:38:19.792000055
1667900299.802,SCAI-SENSEI,sensei-103,0.463,-0.816,-0.174,1.4529999999999998,2022-11-08 09:38:19.802000046
1667900299.812,SCAI-SENSEI,sensei-103,0.389,-0.668,-0.137,1.194,2022-11-08 09:38:19.812000036
1667900299.822,SCAI-SENSEI,sensei-103,0.357,-0.689,-0.17,1.2159999999999997,2022-11-08 09:38:19.822000027
1667900299.832,SCAI-SENSEI,sensei-103,0.361,-0.807,-0.262,1.4300000000000002,2022-11-08 09:38:19.832000017
1667900299.842,SCAI-SENSEI,sensei-103,0.395,-0.91,-0.318,1.6230000000000002,2022-11-08 09:38:19.842000008
1667900299.852,SCAI-SENSEI,sensei-103,0.432,-0.973,-0.369,1.774,2022-11-08 09:38:19.851999998
1667900299.862,SCAI-SENSEI,sensei-103,0.475,-1.008,-0.414,1.897,2022-11-08 09:38:19.861999989
1667900299.872,SCAI-SENSEI,sensei-103,0.523,-1.0,-0.439,1.9620000000000002,2022-11-08 09:38:19.871999979
1667900299.882,SCAI-SENSEI,sensei-103,0.467,-1.043,-0.518,2.028,2022-11-08 09:38:19.881999969
1667900299.892,SCAI-SENSEI,sensei-103,0.389,-0.895,-0.523,1.807,2022-11-08 09:38:19.891999960
1667900299.902,SCAI-SENSEI,sensei-103,0.32,-0.805,-0.561,1.686,2022-11-08 09:38:19.901999950
1667900299.912,SCAI-SENSEI,sensei-103,0.314,-0.766,-0.537,1.617,2022-11-08 09:38:19.911999941
1667900299.922,SCAI-SENSEI,sensei-103,0.307,-0.773,-0.531,1.6110000000000002,2022-11-08 09:38:19.921999931
1667900299.932,SCAI-SENSEI,sensei-103,0.312,-0.803,-0.5,1.615,2022-11-08 09:38:19.931999922
1667900299.942,SCAI-SENSEI,sensei-103,0.375,-0.877,-0.465,1.717,2022-11-08 09:38:19.941999912
1667900299.952,SCAI-SENSEI,sensei-103,0.379,-0.99,-0.502,1.871,2022-11-08 09:38:19.951999903
1667900299.962,SCAI-SENSEI,sensei-103,0.373,-0.996,-0.549,1.9180000000000001,2022-11-08 09:38:19.961999893
1667900299.972,SCAI-SENSEI,sensei-103,0.326,-1.006,-0.615,1.947,2022-11-08 09:38:19.971999884
1667900299.982,SCAI-SENSEI,sensei-103,0.26,-0.965,-0.658,1.883,2022-11-08 09:38:19.982000113
1667900299.992,SCAI-SENSEI,sensei-103,0.217,-0.906,-0.641,1.764,2022-11-08 09:38:19.992000103
1667900300.002,SCAI-SENSEI,sensei-103,0.172,-0.818,-0.627,1.617,2022-11-08 09:38:20.002000093
1667900300.012,SCAI-SENSEI,sensei-103,0.123,-0.762,-0.539,1.424,2022-11-08 09:38:20.012000084
1667900300.022,SCAI-SENSEI,sensei-103,0.117,-0.756,-0.475,1.3479999999999999,2022-11-08 09:38:20.022000074
1667900300.032,SCAI-SENSEI,sensei-103,0.119,-0.803,-0.523,1.445,2022-11-08 09:38:20.032000065
1667900300.042,SCAI-SENSEI,sensei-103,0.102,-0.838,-0.527,1.467,2022-11-08 09:38:20.042000055
1667900300.052,SCAI-SENSEI,sensei-103,0.129,-0.871,-0.568,1.568,2022-11-08 09:38:20.052000046
1667900300.062,SCAI-SENSEI,sensei-103,0.213,-0.955,-0.643,1.811,2022-11-08 09:38:20.062000036
1667900300.072,SCAI-SENSEI,sensei-103,0.232,-1.014,-0.648,1.8940000000000001,2022-11-08 09:38:20.072000027
1667900300.082,SCAI-SENSEI,sensei-103,0.133,-0.9,-0.697,1.73,2022-11-08 09:38:20.082000017
1667900300.092,SCAI-SENSEI,sensei-103,0.053,-0.727,-0.766,1.546,2022-11-08 09:38:20.092000008
1667900300.102,SCAI-SENSEI,sensei-103,-0.047,-0.602,-0.816,1.4649999999999999,2022-11-08 09:38:20.101999998
1667900300.112,SCAI-SENSEI,sensei-103,-0.098,-0.488,-0.824,1.41,2022-11-08 09:38:20.111999989
1667900300.122,SCAI-SENSEI,sensei-103,-0.055,-0.477,-0.793,1.3250000000000002,2022-11-08 09:38:20.121999979
1667900300.132,SCAI-SENSEI,sensei-103,-0.012,-0.527,-0.732,1.271,2022-11-08 09:38:20.131999969
1667900300.142,SCAI-SENSEI,sensei-103,-0.076,-0.547,-0.768,1.391,2022-11-08 09:38:20.141999960
1667900300.152,SCAI-SENSEI,sensei-103,0.014,-0.566,-0.746,1.326,2022-11-08 09:38:20.151999950
1667900300.162,SCAI-SENSEI,sensei-103,0.098,-0.75,-0.834,1.682,2022-11-08 09:38:20.161999941
1667900300.172,SCAI-SENSEI,sensei-103,0.072,-0.826,-0.865,1.763,2022-11-08 09:38:20.171999931
1667900300.182,SCAI-SENSEI,sensei-103,0.01,-0.754,-0.959,1.7229999999999999,2022-11-08 09:38:20.181999922
1667900300.192,SCAI-SENSEI,sensei-103,-0.053,-0.727,-0.877,1.657,2022-11-08 09:38:20.191999912
1667900300.202,SCAI-SENSEI,sensei-103,-0.002,-1.002,-0.93,1.9340000000000002,2022-11-08 09:38:20.201999903
1667900300.212,SCAI-SENSEI,sensei-103,-0.117,-0.93,-0.916,1.963,2022-11-08 09:38:20.211999893
1667900300.222,SCAI-SENSEI,sensei-103,-0.229,-0.633,-0.834,1.696,2022-11-08 09:38:20.221999884
1667900300.232,SCAI-SENSEI,sensei-103,-0.209,-0.709,-0.771,1.689,2022-11-08 09:38:20.232000113
1667900300.242,SCAI-SENSEI,sensei-103,-0.146,-0.736,-0.697,1.579,2022-11-08 09:38:20.242000103
1667900300.252,SCAI-SENSEI,sensei-103,-0.166,-0.754,-0.607,1.5270000000000001,2022-11-08 09:38:20.252000092
1667900300.262,SCAI-SENSEI,sensei-103,-0.17,-0.727,-0.58,1.4769999999999999,2022-11-08 09:38:20.262000084
1667900300.272,SCAI-SENSEI,sensei-103,-0.205,-0.705,-0.564,1.4739999999999998,2022-11-08 09:38:20.272000074
1667900300.282,SCAI-SENSEI,sensei-103,-0.221,-0.664,-0.547,1.432,2022-11-08 09:38:20.282000065
1667900300.292,SCAI-SENSEI,sensei-103,-0.266,-0.549,-0.512,1.327,2022-11-08 09:38:20.292000055
1667900300.302,SCAI-SENSEI,sensei-103,-0.262,-0.496,-0.479,1.237,2022-11-08 09:38:20.302000046
