time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1669970641.856564,TEST,user-test-000,0x2b,57,4,1,-5,473,0,478,2022-12-02 08:44:01.856564045,
1669970641.887626,TEST,user-test-000,0x2b,57,4,1,-5,476,-2,483,2022-12-02 08:44:01.887625933,
1669970641.918688,TEST,user-test-000,0x2b,57,4,1,-3,472,-3,478,2022-12-02 08:44:01.918688059,
1669970641.94975,TEST,user-test-000,0x2b,57,4,1,-4,470,-3,477,2022-12-02 08:44:01.949749947,
1669970641.981814,TEST,user-test-000,0x2b,57,4,1,-5,472,-1,478,2022-12-02 08:44:01.981813908,
1669970642.012876,TEST,user-test-000,0x2b,57,4,1,-4,472,-1,477,2022-12-02 08:44:02.012876034,
1669970642.0439382,TEST,user-test-000,0x2b,57,4,1,-5,472,-2,479,2022-12-02 08:44:02.043938160,
1669970642.075,TEST,user-test-000,0x2b,57,4,1,-7,472,-2,481,2022-12-02 08:44:02.075000048,
1669970642.107064,TEST,user-test-000,0x2b,57,4,1,-6,471,0,477,2022-12-02 08:44:02.107064009,
1669970642.138126,TEST,user-test-000,0x2b,57,4,1,-5,471,-1,477,2022-12-02 08:44:02.138125896,
1669970642.169188,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:02.169188023,
1669970642.20025,TEST,user-test-000,0x2b,57,4,1,-4,474,-4,482,2022-12-02 08:44:02.200249910,
1669970642.232314,TEST,user-test-000,0x2b,57,4,1,-6,471,-5,482,2022-12-02 08:44:02.232314110,
1669970642.263376,TEST,user-test-000,0x2b,57,4,1,-3,471,-2,476,2022-12-02 08:44:02.263375998,
1669970642.294438,TEST,user-test-000,0x2b,57,4,1,-3,470,0,473,2022-12-02 08:44:02.294437885,
1669970642.3255,TEST,user-test-000,0x2b,57,4,1,-5,471,0,476,2022-12-02 08:44:02.325500011,
1669970642.357564,TEST,user-test-000,0x2b,57,4,1,-6,472,0,478,2022-12-02 08:44:02.357563972,
1669970642.388626,TEST,user-test-000,0x2b,57,4,1,-5,472,0,477,2022-12-02 08:44:02.388626099,
1669970642.4196882,TEST,user-test-000,0x2b,57,4,1,-4,471,-1,476,2022-12-02 08:44:02.419688225,
1669970642.45075,TEST,user-test-000,0x2b,57,4,1,-4,473,0,477,2022-12-02 08:44:02.450750113,
1669970642.482814,TEST,user-test-000,0x2b,57,4,1,-4,474,0,478,2022-12-02 08:44:02.482814074,
1669970642.513876,TEST,user-test-000,0x2b,57,4,1,-6,472,-2,480,2022-12-02 08:44:02.513875961,
1669970642.544938,TEST,user-test-000,0x2b,57,4,1,-6,472,-2,480,2022-12-02 08:44:02.544938087,
1669970642.576,TEST,user-test-000,0x2b,57,4,1,-7,472,0,479,2022-12-02 08:44:02.575999975,
1669970642.6080642,TEST,user-test-000,0x2b,57,4,1,-5,473,-1,479,2022-12-02 08:44:02.608064175,
1669970642.639126,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:02.639126062,
1669970642.6701882,TEST,user-test-000,0x2b,57,4,1,-4,477,-2,483,2022-12-02 08:44:02.670188189,
1669970642.70125,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:02.701250076,
1669970642.733314,TEST,user-test-000,0x2b,57,4,1,-5,472,-3,480,2022-12-02 08:44:02.733314037,
1669970642.764376,TEST,user-test-000,0x2b,57,4,1,-5,472,-3,480,2022-12-02 08:44:02.764375925,
1669970642.795438,TEST,user-test-000,0x2b,57,4,1,-4,473,-2,479,2022-12-02 08:44:02.795438051,
1669970642.8265,TEST,user-test-000,0x2b,57,4,1,-5,473,0,478,2022-12-02 08:44:02.826499939,
1669970642.858564,TEST,user-test-000,0x2b,58,4,1,-5,472,2,479,2022-12-02 08:44:02.858563900,
1669970642.889626,TEST,user-test-000,0x2b,58,4,1,-4,473,2,479,2022-12-02 08:44:02.889626026,
1669970642.9206882,TEST,user-test-000,0x2b,58,4,1,-4,473,-3,480,2022-12-02 08:44:02.920688152,
1669970642.95175,TEST,user-test-000,0x2b,58,4,1,-4,473,-3,480,2022-12-02 08:44:02.951750040,
1669970642.983814,TEST,user-test-000,0x2b,58,4,1,-5,472,-3,480,2022-12-02 08:44:02.983814001,
1669970643.014876,TEST,user-test-000,0x2b,58,4,1,-5,472,-2,479,2022-12-02 08:44:03.014875889,
1669970643.045938,TEST,user-test-000,0x2b,58,4,1,-5,472,-1,478,2022-12-02 08:44:03.045938015,
1669970643.077,TEST,user-test-000,0x2b,58,4,1,-4,471,-3,478,2022-12-02 08:44:03.076999903,
1669970643.109064,TEST,user-test-000,0x2b,58,4,1,-4,472,-3,479,2022-12-02 08:44:03.109064102,
1669970643.140126,TEST,user-test-000,0x2b,58,4,1,-5,474,-1,480,2022-12-02 08:44:03.140125990,
1669970643.171188,TEST,user-test-000,0x2b,58,4,1,-5,475,-1,481,2022-12-02 08:44:03.171188116,
1669970643.20225,TEST,user-test-000,0x2b,58,4,1,-5,473,-4,482,2022-12-02 08:44:03.202250004,
1669970643.2343142,TEST,user-test-000,0x2b,58,4,1,-5,471,-5,481,2022-12-02 08:44:03.234314203,
1669970643.265376,TEST,user-test-000,0x2b,58,4,1,-5,473,-3,481,2022-12-02 08:44:03.265376090,
1669970643.2964382,TEST,user-test-000,0x2b,58,4,1,-4,473,-3,480,2022-12-02 08:44:03.296438217,
1669970643.3275,TEST,user-test-000,0x2b,58,4,1,-4,473,-4,481,2022-12-02 08:44:03.327500105,
1669970643.359564,TEST,user-test-000,0x2b,58,4,1,-5,473,-1,479,2022-12-02 08:44:03.359564066,
1669970643.390626,TEST,user-test-000,0x2b,58,4,1,-3,473,0,476,2022-12-02 08:44:03.390625954,
1669970643.421688,TEST,user-test-000,0x2b,58,4,1,-3,473,0,476,2022-12-02 08:44:03.421688080,
1669970643.45275,TEST,user-test-000,0x2b,58,4,1,-4,473,-1,478,2022-12-02 08:44:03.452749968,
1669970643.4848142,TEST,user-test-000,0x2b,58,4,1,-4,471,-3,478,2022-12-02 08:44:03.484814167,
1669970643.515876,TEST,user-test-000,0x2b,58,4,1,-4,472,-2,478,2022-12-02 08:44:03.515876055,
1669970643.5469382,TEST,user-test-000,0x2b,58,4,1,-5,473,-2,480,2022-12-02 08:44:03.546938181,
