time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1669970643.106564,TEST,user-test-000,0x2b,57,4,1,-5,473,0,478,2022-12-02 08:44:03.106564045,
1669970643.137626,TEST,user-test-000,0x2b,57,4,1,-5,476,-2,483,2022-12-02 08:44:03.137625933,
1669970643.168688,TEST,user-test-000,0x2b,57,4,1,-3,472,-3,478,2022-12-02 08:44:03.168688059,
1669970643.19975,TEST,user-test-000,0x2b,57,4,1,-4,470,-3,477,2022-12-02 08:44:03.199749947,
1669970643.231814,TEST,user-test-000,0x2b,57,4,1,-5,472,-1,478,2022-12-02 08:44:03.231813908,
1669970643.262876,TEST,user-test-000,0x2b,57,4,1,-4,472,-1,477,2022-12-02 08:44:03.262876033,
1669970643.2939382,TEST,user-test-000,0x2b,57,4,1,-5,472,-2,479,2022-12-02 08:44:03.293938160,
1669970643.325,TEST,user-test-000,0x2b,57,4,1,-7,472,-2,481,2022-12-02 08:44:03.325000048,
1669970643.357064,TEST,user-test-000,0x2b,57,4,1,-6,471,0,477,2022-12-02 08:44:03.357064009,
1669970643.388126,TEST,user-test-000,0x2b,57,4,1,-5,471,-1,477,2022-12-02 08:44:03.388125896,
1669970643.419188,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:03.419188023,
1669970643.45025,TEST,user-test-000,0x2b,57,4,1,-4,474,-4,482,2022-12-02 08:44:03.450249910,
1669970643.482314,TEST,user-test-000,0x2b,57,4,1,-6,471,-5,482,2022-12-02 08:44:03.482314110,
1669970643.513376,TEST,user-test-000,0x2b,57,4,1,-3,471,-2,476,2022-12-02 08:44:03.513375998,
1669970643.544438,TEST,user-test-000,0x2b,57,4,1,-3,470,0,473,2022-12-02 08:44:03.544437885,
1669970643.5755,TEST,user-test-000,0x2b,57,4,1,-5,471,0,476,2022-12-02 08:44:03.575500011,
1669970643.607564,TEST,user-test-000,0x2b,57,4,1,-6,472,0,478,2022-12-02 08:44:03.607563972,
1669970643.638626,TEST,user-test-000,0x2b,57,4,1,-5,472,0,477,2022-12-02 08:44:03.638626099,
