time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1669970641.606564,TEST,user-test-000,0x2b,57,4,1,-5,473,0,478,2022-12-02 08:44:01.606564045,
1669970641.637626,TEST,user-test-000,0x2b,57,4,1,-5,476,-2,483,2022-12-02 08:44:01.637625933,
1669970641.668688,TEST,user-test-000,0x2b,57,4,1,-3,472,-3,478,2022-12-02 08:44:01.668688059,
1669970641.69975,TEST,user-test-000,0x2b,57,4,1,-4,470,-3,477,2022-12-02 08:44:01.699749947,
1669970641.731814,TEST,user-test-000,0x2b,57,4,1,-5,472,-1,478,2022-12-02 08:44:01.731813908,
1669970641.762876,TEST,user-test-000,0x2b,57,4,1,-4,472,-1,477,2022-12-02 08:44:01.762876034,
1669970641.7939382,TEST,user-test-000,0x2b,57,4,1,-5,472,-2,479,2022-12-02 08:44:01.793938160,
1669970641.825,TEST,user-test-000,0x2b,57,4,1,-7,472,-2,481,2022-12-02 08:44:01.825000048,
1669970641.857064,TEST,user-test-000,0x2b,57,4,1,-6,471,0,477,2022-12-02 08:44:01.857064009,
1669970641.888126,TEST,user-test-000,0x2b,57,4,1,-5,471,-1,477,2022-12-02 08:44:01.888125896,
1669970641.919188,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:01.919188023,
1669970641.95025,TEST,user-test-000,0x2b,57,4,1,-4,474,-4,482,2022-12-02 08:44:01.950249910,
1669970641.982314,TEST,user-test-000,0x2b,57,4,1,-6,471,-5,482,2022-12-02 08:44:01.982314110,
1669970642.013376,TEST,user-test-000,0x2b,57,4,1,-3,471,-2,476,2022-12-02 08:44:02.013375998,
1669970642.044438,TEST,user-test-000,0x2b,57,4,1,-3,470,0,473,2022-12-02 08:44:02.044437885,
1669970642.0755,TEST,user-test-000,0x2b,57,4,1,-5,471,0,476,2022-12-02 08:44:02.075500011,
1669970642.107564,TEST,user-test-000,0x2b,57,4,1,-6,472,0,478,2022-12-02 08:44:02.107563972,
1669970642.138626,TEST,user-test-000,0x2b,57,4,1,-5,472,0,477,2022-12-02 08:44:02.138626099,
1669970642.1696882,TEST,user-test-000,0x2b,57,4,1,-4,471,-1,476,2022-12-02 08:44:02.169688225,
