time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1669970643.356564,TEST,user-test-000,0x2b,57,4,1,-5,473,0,478,2022-12-02 08:44:03.356564045,
1669970643.387626,TEST,user-test-000,0x2b,57,4,1,-5,476,-2,483,2022-12-02 08:44:03.387625933,
1669970643.418688,TEST,user-test-000,0x2b,57,4,1,-3,472,-3,478,2022-12-02 08:44:03.418688059,
1669970643.44975,TEST,user-test-000,0x2b,57,4,1,-4,470,-3,477,2022-12-02 08:44:03.449749947,
1669970643.481814,TEST,user-test-000,0x2b,57,4,1,-5,472,-1,478,2022-12-02 08:44:03.481813908,
1669970643.512876,TEST,user-test-000,0x2b,57,4,1,-4,472,-1,477,2022-12-02 08:44:03.512876034,
1669970643.5439382,TEST,user-test-000,0x2b,57,4,1,-5,472,-2,479,2022-12-02 08:44:03.543938160,
1669970643.575,TEST,user-test-000,0x2b,57,4,1,-7,472,-2,481,2022-12-02 08:44:03.575000048,
1669970643.607064,TEST,user-test-000,0x2b,57,4,1,-6,471,0,477,2022-12-02 08:44:03.607064009,
1669970643.638126,TEST,user-test-000,0x2b,57,4,1,-5,471,-1,477,2022-12-02 08:44:03.638125896,
1669970643.669188,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:03.669188023,
1669970643.70025,TEST,user-test-000,0x2b,57,4,1,-4,474,-4,482,2022-12-02 08:44:03.700249910,
1669970643.732314,TEST,user-test-000,0x2b,57,4,1,-6,471,-5,482,2022-12-02 08:44:03.732314110,
1669970643.763376,TEST,user-test-000,0x2b,57,4,1,-3,471,-2,476,2022-12-02 08:44:03.763375998,
1669970643.794438,TEST,user-test-000,0x2b,57,4,1,-3,470,0,473,2022-12-02 08:44:03.794437885,
1669970643.8255,TEST,user-test-000,0x2b,57,4,1,-5,471,0,476,2022-12-02 08:44:03.825500011,
1669970643.857564,TEST,user-test-000,0x2b,57,4,1,-6,472,0,478,2022-12-02 08:44:03.857563972,
1669970643.888626,TEST,user-test-000,0x2b,57,4,1,-5,472,0,477,2022-12-02 08:44:03.888626099,
1669970643.9196882,TEST,user-test-000,0x2b,57,4,1,-4,471,-1,476,2022-12-02 08:44:03.919688225,
1669970643.95075,TEST,user-test-000,0x2b,57,4,1,-4,473,0,477,2022-12-02 08:44:03.950750113,
1669970643.982814,TEST,user-test-000,0x2b,57,4,1,-4,474,0,478,2022-12-02 08:44:03.982814074,
1669970644.013876,TEST,user-test-000,0x2b,57,4,1,-6,472,-2,480,2022-12-02 08:44:04.013875961,
1669970644.044938,TEST,user-test-000,0x2b,57,4,1,-6,472,-2,480,2022-12-02 08:44:04.044938087,
1669970644.076,TEST,user-test-000,0x2b,57,4,1,-7,472,0,479,2022-12-02 08:44:04.075999975,
1669970644.1080642,TEST,user-test-000,0x2b,57,4,1,-5,473,-1,479,2022-12-02 08:44:04.108064175,
1669970644.139126,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:04.139126062,
1669970644.1701882,TEST,user-test-000,0x2b,57,4,1,-4,477,-2,483,2022-12-02 08:44:04.170188189,
1669970644.20125,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:04.201250076,
1669970644.233314,TEST,user-test-000,0x2b,57,4,1,-5,472,-3,480,2022-12-02 08:44:04.233314037,
