time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1669970642.856564,TEST,user-test-000,0x2b,57,4,1,-5,473,0,478,2022-12-02 08:44:02.856564045,
1669970642.887626,TEST,user-test-000,0x2b,57,4,1,-5,476,-2,483,2022-12-02 08:44:02.887625933,
1669970642.918688,TEST,user-test-000,0x2b,57,4,1,-3,472,-3,478,2022-12-02 08:44:02.918688059,
1669970642.94975,TEST,user-test-000,0x2b,57,4,1,-4,470,-3,477,2022-12-02 08:44:02.949749947,
1669970642.981814,TEST,user-test-000,0x2b,57,4,1,-5,472,-1,478,2022-12-02 08:44:02.981813908,
1669970643.012876,TEST,user-test-000,0x2b,57,4,1,-4,472,-1,477,2022-12-02 08:44:03.012876034,
1669970643.0439382,TEST,user-test-000,0x2b,57,4,1,-5,472,-2,479,2022-12-02 08:44:03.043938160,
1669970643.075,TEST,user-test-000,0x2b,57,4,1,-7,472,-2,481,2022-12-02 08:44:03.075000048,
1669970643.107064,TEST,user-test-000,0x2b,57,4,1,-6,471,0,477,2022-12-02 08:44:03.107064009,
1669970643.138126,TEST,user-test-000,0x2b,57,4,1,-5,471,-1,477,2022-12-02 08:44:03.138125896,
1669970643.169188,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:03.169188023,
1669970643.20025,TEST,user-test-000,0x2b,57,4,1,-4,474,-4,482,2022-12-02 08:44:03.200249910,
1669970643.232314,TEST,user-test-000,0x2b,57,4,1,-6,471,-5,482,2022-12-02 08:44:03.232314110,
1669970643.263376,TEST,user-test-000,0x2b,57,4,1,-3,471,-2,476,2022-12-02 08:44:03.263375998,
1669970643.294438,TEST,user-test-000,0x2b,57,4,1,-3,470,0,473,2022-12-02 08:44:03.294437885,
1669970643.3255,TEST,user-test-000,0x2b,57,4,1,-5,471,0,476,2022-12-02 08:44:03.325500011,
1669970643.357564,TEST,user-test-000,0x2b,57,4,1,-6,472,0,478,2022-12-02 08:44:03.357563972,
1669970643.388626,TEST,user-test-000,0x2b,57,4,1,-5,472,0,477,2022-12-02 08:44:03.388626099,
1669970643.4196882,TEST,user-test-000,0x2b,57,4,1,-4,471,-1,476,2022-12-02 08:44:03.419688225,
1669970643.45075,TEST,user-test-000,0x2b,57,4,1,-4,473,0,477,2022-12-02 08:44:03.450750113,
1669970643.482814,TEST,user-test-000,0x2b,57,4,1,-4,474,0,478,2022-12-02 08:44:03.482814074,
1669970643.513876,TEST,user-test-000,0x2b,57,4,1,-6,472,-2,480,2022-12-02 08:44:03.513875961,
1669970643.544938,TEST,user-test-000,0x2b,57,4,1,-6,472,-2,480,2022-12-02 08:44:03.544938087,
1669970643.576,TEST,user-test-000,0x2b,57,4,1,-7,472,0,479,2022-12-02 08:44:03.575999975,
1669970643.6080642,TEST,user-test-000,0x2b,57,4,1,-5,473,-1,479,2022-12-02 08:44:03.608064175,
1669970643.639126,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:03.639126062,
1669970643.6701882,TEST,user-test-000,0x2b,57,4,1,-4,477,-2,483,2022-12-02 08:44:03.670188189,
1669970643.70125,TEST,user-test-000,0x2b,57,4,1,-4,473,-3,480,2022-12-02 08:44:03.701250076,
1669970643.733314,TEST,user-test-000,0x2b,57,4,1,-5,472,-3,480,2022-12-02 08:44:03.733314037,
1669970643.764376,TEST,user-test-000,0x2b,57,4,1,-5,472,-3,480,2022-12-02 08:44:03.764375925,
1669970643.795438,TEST,user-test-000,0x2b,57,4,1,-4,473,-2,479,2022-12-02 08:44:03.795438051,
1669970643.8265,TEST,user-test-000,0x2b,57,4,1,-5,473,0,478,2022-12-02 08:44:03.826499939,
1669970643.858564,TEST,user-test-000,0x2b,58,4,1,-5,472,2,479,2022-12-02 08:44:03.858563900,
1669970643.889626,TEST,user-test-000,0x2b,58,4,1,-4,473,2,479,2022-12-02 08:44:03.889626026,
1669970643.9206882,TEST,user-test-000,0x2b,58,4,1,-4,473,-3,480,2022-12-02 08:44:03.920688152,
1669970643.95175,TEST,user-test-000,0x2b,58,4,1,-4,473,-3,480,2022-12-02 08:44:03.951750040,
1669970643.983814,TEST,user-test-000,0x2b,58,4,1,-5,472,-3,480,2022-12-02 08:44:03.983814001,
1669970644.014876,TEST,user-test-000,0x2b,58,4,1,-5,472,-2,479,2022-12-02 08:44:04.014875889,
1669970644.045938,TEST,user-test-000,0x2b,58,4,1,-5,472,-1,478,2022-12-02 08:44:04.045938015,
1669970644.077,TEST,user-test-000,0x2b,58,4,1,-4,471,-3,478,2022-12-02 08:44:04.076999903,
1669970644.109064,TEST,user-test-000,0x2b,58,4,1,-4,472,-3,479,2022-12-02 08:44:04.109064102,
1669970644.140126,TEST,user-test-000,0x2b,58,4,1,-5,474,-1,480,2022-12-02 08:44:04.140125990,
1669970644.171188,TEST,user-test-000,0x2b,58,4,1,-5,475,-1,481,2022-12-02 08:44:04.171188116,
1669970644.20225,TEST,user-test-000,0x2b,58,4,1,-5,473,-4,482,2022-12-02 08:44:04.202250004,
1669970644.2343142,TEST,user-test-000,0x2b,58,4,1,-5,471,-5,481,2022-12-02 08:44:04.234314203,
1669970644.265376,TEST,user-test-000,0x2b,58,4,1,-5,473,-3,481,2022-12-02 08:44:04.265376090,
1669970644.2964382,TEST,user-test-000,0x2b,58,4,1,-4,473,-3,480,2022-12-02 08:44:04.296438217,
1669970644.3275,TEST,user-test-000,0x2b,58,4,1,-4,473,-4,481,2022-12-02 08:44:04.327500105,
1669970644.359564,TEST,user-test-000,0x2b,58,4,1,-5,473,-1,479,2022-12-02 08:44:04.359564066,
1669970644.390626,TEST,user-test-000,0x2b,58,4,1,-3,473,0,476,2022-12-02 08:44:04.390625954,
1669970644.421688,TEST,user-test-000,0x2b,58,4,1,-3,473,0,476,2022-12-02 08:44:04.421688080,
1669970644.45275,TEST,user-test-000,0x2b,58,4,1,-4,473,-1,478,2022-12-02 08:44:04.452749968,
1669970644.4848142,TEST,user-test-000,0x2b,58,4,1,-4,471,-3,478,2022-12-02 08:44:04.484814167,
1669970644.515876,TEST,user-test-000,0x2b,58,4,1,-4,472,-2,478,2022-12-02 08:44:04.515876055,
1669970644.5469382,TEST,user-test-000,0x2b,58,4,1,-5,473,-2,480,2022-12-02 08:44:04.546938181,
1669970644.578,TEST,user-test-000,0x2b,58,4,1,-7,474,-2,483,2022-12-02 08:44:04.578000069,
1669970644.610064,TEST,user-test-000,0x2b,58,4,1,-6,475,-2,483,2022-12-02 08:44:04.610064030,
1669970644.641126,TEST,user-test-000,0x2b,58,4,1,-3,473,-1,477,2022-12-02 08:44:04.641125917,
1669970644.672188,TEST,user-test-000,0x2b,58,4,1,-5,472,-2,479,2022-12-02 08:44:04.672188044,
1669970644.70325,TEST,user-test-000,0x2b,58,4,1,-5,473,-1,479,2022-12-02 08:44:04.703249931,
1669970644.735314,TEST,user-test-000,0x2b,58,4,1,-6,474,-1,481,2022-12-02 08:44:04.735313892,
1669970644.766376,TEST,user-test-000,0x2b,58,4,1,-7,474,-1,482,2022-12-02 08:44:04.766376019,
1669970644.797438,TEST,user-test-000,0x2b,58,4,1,-5,473,-1,479,2022-12-02 08:44:04.797437906,
1669970644.8285,TEST,user-test-000,0x2b,58,4,1,-5,472,-2,479,2022-12-02 08:44:04.828500032,
1669970644.860564,TEST,user-test-000,0x2b,59,4,1,-4,473,-4,481,2022-12-02 08:44:04.860563993,
1669970644.891626,TEST,user-test-000,0x2b,59,4,1,-4,472,-3,479,2022-12-02 08:44:04.891625881,
1669970644.922688,TEST,user-test-000,0x2b,59,4,1,-4,471,-2,477,2022-12-02 08:44:04.922688007,
1669970644.95375,TEST,user-test-000,0x2b,59,4,1,-3,473,0,476,2022-12-02 08:44:04.953749895,
1669970644.985814,TEST,user-test-000,0x2b,59,4,1,-2,472,0,474,2022-12-02 08:44:04.985814095,
1669970645.016876,TEST,user-test-000,0x2b,59,4,1,-2,471,-1,474,2022-12-02 08:44:05.016875982,
