time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1668606321.767285,TEST,user-test-000,0x2b,206,4,1,-22,-37,512,571,2022-11-16 13:45:21.767285109,
1668606321.7981968,TEST,user-test-000,0x2b,206,4,1,-23,-37,513,573,2022-11-16 13:45:21.798196793,
1668606321.8291082,TEST,user-test-000,0x2b,206,4,1,-23,-37,513,573,2022-11-16 13:45:21.829108238,
1668606321.8600194,TEST,user-test-000,0x2b,206,4,1,-23,-36,512,571,2022-11-16 13:45:21.860019445,
1668606321.8919282,TEST,user-test-000,0x2b,206,4,1,-22,-36,512,570,2022-11-16 13:45:21.891928196,
1668606321.9228394,TEST,user-test-000,0x2b,206,4,1,-22,-38,512,572,2022-11-16 13:45:21.922839403,
1668606321.9537508,TEST,user-test-000,0x2b,206,4,1,-26,-38,512,576,2022-11-16 13:45:21.953750849,
1668606321.984662,TEST,user-test-000,0x2b,206,4,1,-24,-36,513,573,2022-11-16 13:45:21.984662056,
1668606322.0165708,TEST,user-test-000,0x2b,206,4,1,-22,-35,512,569,2022-11-16 13:45:22.016570807,
1668606322.047482,TEST,user-test-000,0x2b,206,4,1,-22,-36,511,569,2022-11-16 13:45:22.047482014,
1668606322.0783937,TEST,user-test-000,0x2b,206,4,1,-23,-36,511,570,2022-11-16 13:45:22.078393698,
1668606322.109305,TEST,user-test-000,0x2b,206,4,1,-24,-34,514,572,2022-11-16 13:45:22.109304905,
1668606322.1412134,TEST,user-test-000,0x2b,206,4,1,-23,-35,514,572,2022-11-16 13:45:22.141213417,
1668606322.1721246,TEST,user-test-000,0x2b,206,4,1,-21,-36,512,569,2022-11-16 13:45:22.172124624,
1668606322.203036,TEST,user-test-000,0x2b,206,4,1,-22,-35,512,569,2022-11-16 13:45:22.203036070,
1668606322.2339473,TEST,user-test-000,0x2b,206,4,1,-26,-35,512,573,2022-11-16 13:45:22.233947277,
1668606322.265856,TEST,user-test-000,0x2b,206,4,1,-25,-37,513,575,2022-11-16 13:45:22.265856028,
1668606322.2967672,TEST,user-test-000,0x2b,206,4,1,-23,-36,511,570,2022-11-16 13:45:22.296767235,
1668606322.327679,TEST,user-test-000,0x2b,206,4,1,-24,-35,508,567,2022-11-16 13:45:22.327678919,
1668606322.35859,TEST,user-test-000,0x2b,206,4,1,-26,-36,508,570,2022-11-16 13:45:22.358589888,
1668606322.3904986,TEST,user-test-000,0x2b,206,4,1,-23,-36,510,569,2022-11-16 13:45:22.390498638,
1668606322.4214098,TEST,user-test-000,0x2b,206,4,1,-22,-37,512,571,2022-11-16 13:45:22.421409845,
1668606322.4523213,TEST,user-test-000,0x2b,206,4,1,-23,-36,513,572,2022-11-16 13:45:22.452321291,
1668606322.4832327,TEST,user-test-000,0x2b,206,4,1,-24,-35,509,568,2022-11-16 13:45:22.483232737,
1668606322.5151412,TEST,user-test-000,0x2b,206,4,1,-22,-37,509,568,2022-11-16 13:45:22.515141249,
