time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1668606323.517285,TEST,user-test-000,0x2b,206,4,1,-22,-37,512,571,2022-11-16 13:45:23.517285109,
1668606323.5481968,TEST,user-test-000,0x2b,206,4,1,-23,-37,513,573,2022-11-16 13:45:23.548196793,
1668606323.5791082,TEST,user-test-000,0x2b,206,4,1,-23,-37,513,573,2022-11-16 13:45:23.579108238,
1668606323.6100194,TEST,user-test-000,0x2b,206,4,1,-23,-36,512,571,2022-11-16 13:45:23.610019445,
1668606323.6419282,TEST,user-test-000,0x2b,206,4,1,-22,-36,512,570,2022-11-16 13:45:23.641928196,
1668606323.6728394,TEST,user-test-000,0x2b,206,4,1,-22,-38,512,572,2022-11-16 13:45:23.672839403,
1668606323.7037508,TEST,user-test-000,0x2b,206,4,1,-26,-38,512,576,2022-11-16 13:45:23.703750849,
1668606323.734662,TEST,user-test-000,0x2b,206,4,1,-24,-36,513,573,2022-11-16 13:45:23.734662056,
1668606323.7665708,TEST,user-test-000,0x2b,206,4,1,-22,-35,512,569,2022-11-16 13:45:23.766570807,
1668606323.797482,TEST,user-test-000,0x2b,206,4,1,-22,-36,511,569,2022-11-16 13:45:23.797482014,
1668606323.8283937,TEST,user-test-000,0x2b,206,4,1,-23,-36,511,570,2022-11-16 13:45:23.828393698,
1668606323.859305,TEST,user-test-000,0x2b,206,4,1,-24,-34,514,572,2022-11-16 13:45:23.859304905,
1668606323.8912134,TEST,user-test-000,0x2b,206,4,1,-23,-35,514,572,2022-11-16 13:45:23.891213417,
1668606323.9221246,TEST,user-test-000,0x2b,206,4,1,-21,-36,512,569,2022-11-16 13:45:23.922124624,
1668606323.953036,TEST,user-test-000,0x2b,206,4,1,-22,-35,512,569,2022-11-16 13:45:23.953036070,
1668606323.9839473,TEST,user-test-000,0x2b,206,4,1,-26,-35,512,573,2022-11-16 13:45:23.983947277,
1668606324.015856,TEST,user-test-000,0x2b,206,4,1,-25,-37,513,575,2022-11-16 13:45:24.015856028,
1668606324.0467672,TEST,user-test-000,0x2b,206,4,1,-23,-36,511,570,2022-11-16 13:45:24.046767235,
1668606324.077679,TEST,user-test-000,0x2b,206,4,1,-24,-35,508,567,2022-11-16 13:45:24.077678919,
1668606324.10859,TEST,user-test-000,0x2b,206,4,1,-26,-36,508,570,2022-11-16 13:45:24.108589888,
1668606324.1404986,TEST,user-test-000,0x2b,206,4,1,-23,-36,510,569,2022-11-16 13:45:24.140498638,
1668606324.1714098,TEST,user-test-000,0x2b,206,4,1,-22,-37,512,571,2022-11-16 13:45:24.171409845,
1668606324.2023213,TEST,user-test-000,0x2b,206,4,1,-23,-36,513,572,2022-11-16 13:45:24.202321291,
1668606324.2332327,TEST,user-test-000,0x2b,206,4,1,-24,-35,509,568,2022-11-16 13:45:24.233232737,
1668606324.2651412,TEST,user-test-000,0x2b,206,4,1,-22,-37,509,568,2022-11-16 13:45:24.265141249,
1668606324.2960525,TEST,user-test-000,0x2b,206,4,1,-23,-35,510,568,2022-11-16 13:45:24.296052456,
1668606324.326964,TEST,user-test-000,0x2b,206,4,1,-24,-34,510,568,2022-11-16 13:45:24.326963902,
1668606324.357875,TEST,user-test-000,0x2b,206,4,1,-25,-34,509,568,2022-11-16 13:45:24.357875109,
1668606324.389784,TEST,user-test-000,0x2b,206,4,1,-23,-35,509,567,2022-11-16 13:45:24.389784098,
1668606324.420695,TEST,user-test-000,0x2b,206,4,1,-24,-36,512,572,2022-11-16 13:45:24.420695066,
1668606324.4516065,TEST,user-test-000,0x2b,206,4,1,-24,-36,512,572,2022-11-16 13:45:24.451606512,
1668606324.482518,TEST,user-test-000,0x2b,206,4,1,-23,-35,511,569,2022-11-16 13:45:24.482517958,
1668606324.5144265,TEST,user-test-000,0x2b,207,4,1,-24,-33,513,570,2022-11-16 13:45:24.514426469,
1668606324.5453377,TEST,user-test-000,0x2b,207,4,1,-23,-32,512,567,2022-11-16 13:45:24.545337677,
1668606324.5762491,TEST,user-test-000,0x2b,207,4,1,-22,-34,511,567,2022-11-16 13:45:24.576249123,
1668606324.6071606,TEST,user-test-000,0x2b,207,4,1,-23,-36,510,569,2022-11-16 13:45:24.607160568,
1668606324.639069,TEST,user-test-000,0x2b,207,4,1,-23,-35,510,568,2022-11-16 13:45:24.639069080,
1668606324.6699803,TEST,user-test-000,0x2b,207,4,1,-23,-35,513,571,2022-11-16 13:45:24.669980288,
1668606324.7008915,TEST,user-test-000,0x2b,207,4,1,-23,-36,508,567,2022-11-16 13:45:24.700891495,
1668606324.7318032,TEST,user-test-000,0x2b,207,4,1,-23,-37,507,567,2022-11-16 13:45:24.731803179,
1668606324.7637117,TEST,user-test-000,0x2b,207,4,1,-23,-38,510,571,2022-11-16 13:45:24.763711691,
1668606324.794623,TEST,user-test-000,0x2b,207,4,1,-23,-39,510,572,2022-11-16 13:45:24.794622898,
1668606324.8255346,TEST,user-test-000,0x2b,207,4,1,-24,-38,512,574,2022-11-16 13:45:24.825534582,
1668606324.8564458,TEST,user-test-000,0x2b,207,4,1,-23,-37,513,573,2022-11-16 13:45:24.856445789,
1668606324.8883543,TEST,user-test-000,0x2b,207,4,1,-23,-37,512,572,2022-11-16 13:45:24.888354301,
1668606324.9192655,TEST,user-test-000,0x2b,207,4,1,-23,-35,511,569,2022-11-16 13:45:24.919265509,
1668606324.9501772,TEST,user-test-000,0x2b,207,4,1,-22,-34,511,567,2022-11-16 13:45:24.950177193,
1668606324.9810884,TEST,user-test-000,0x2b,207,4,1,-21,-37,511,569,2022-11-16 13:45:24.981088400,
1668606325.012997,TEST,user-test-000,0x2b,207,4,1,-21,-37,511,569,2022-11-16 13:45:25.012996912,
1668606325.043908,TEST,user-test-000,0x2b,207,4,1,-22,-36,512,570,2022-11-16 13:45:25.043908119,
1668606325.0748198,TEST,user-test-000,0x2b,207,4,1,-21,-39,512,572,2022-11-16 13:45:25.074819803,
1668606325.105731,TEST,user-test-000,0x2b,207,4,1,-24,-37,514,575,2022-11-16 13:45:25.105731010,
1668606325.1376395,TEST,user-test-000,0x2b,207,4,1,-23,-36,512,571,2022-11-16 13:45:25.137639523,
1668606325.1685507,TEST,user-test-000,0x2b,207,4,1,-22,-37,511,570,2022-11-16 13:45:25.168550730,
1668606325.1994624,TEST,user-test-000,0x2b,207,4,1,-24,-39,513,576,2022-11-16 13:45:25.199462414,
1668606325.2303736,TEST,user-test-000,0x2b,207,4,1,-24,-36,513,573,2022-11-16 13:45:25.230373621,
1668606325.262282,TEST,user-test-000,0x2b,207,4,1,-23,-36,511,570,2022-11-16 13:45:25.262281895,
1668606325.293193,TEST,user-test-000,0x2b,207,4,1,-24,-37,511,572,2022-11-16 13:45:25.293193102,
1668606325.324105,TEST,user-test-000,0x2b,207,4,1,-24,-37,512,573,2022-11-16 13:45:25.324105024,
1668606325.3550162,TEST,user-test-000,0x2b,207,4,1,-21,-33,508,562,2022-11-16 13:45:25.355016232,
1668606325.3869247,TEST,user-test-000,0x2b,207,4,1,-25,-35,509,569,2022-11-16 13:45:25.386924744,
1668606325.4178362,TEST,user-test-000,0x2b,207,4,1,-26,-37,510,573,2022-11-16 13:45:25.417836189,
1668606325.4487476,TEST,user-test-000,0x2b,207,4,1,-25,-36,511,572,2022-11-16 13:45:25.448747635,
1668606325.4796588,TEST,user-test-000,0x2b,207,4,1,-22,-35,514,571,2022-11-16 13:45:25.479658842,
1668606325.5115674,TEST,user-test-000,0x2b,208,4,1,-20,-35,510,565,2022-11-16 13:45:25.511567354,
1668606325.5424788,TEST,user-test-000,0x2b,208,4,1,-20,-34,511,565,2022-11-16 13:45:25.542478800,
1668606325.5733902,TEST,user-test-000,0x2b,208,4,1,-21,-35,511,567,2022-11-16 13:45:25.573390245,
1668606325.6043017,TEST,user-test-000,0x2b,208,4,1,-20,-36,510,566,2022-11-16 13:45:25.604301691,
1668606325.63621,TEST,user-test-000,0x2b,208,4,1,-20,-36,511,567,2022-11-16 13:45:25.636209965,
1668606325.6671214,TEST,user-test-000,0x2b,208,4,1,-22,-36,513,571,2022-11-16 13:45:25.667121410,
1668606325.6980329,TEST,user-test-000,0x2b,208,4,1,-23,-37,512,572,2022-11-16 13:45:25.698032856,
1668606325.728944,TEST,user-test-000,0x2b,208,4,1,-22,-37,511,570,2022-11-16 13:45:25.728944063,
1668606325.7608526,TEST,user-test-000,0x2b,208,4,1,-23,-36,510,569,2022-11-16 13:45:25.760852575,
1668606325.791764,TEST,user-test-000,0x2b,208,4,1,-24,-36,507,567,2022-11-16 13:45:25.791764021,
1668606325.8226757,TEST,user-test-000,0x2b,208,4,1,-24,-37,510,571,2022-11-16 13:45:25.822675705,
1668606325.853587,TEST,user-test-000,0x2b,208,4,1,-26,-36,512,574,2022-11-16 13:45:25.853586912,
1668606325.8854952,TEST,user-test-000,0x2b,208,4,1,-27,-35,512,574,2022-11-16 13:45:25.885495186,
1668606325.9164066,TEST,user-test-000,0x2b,208,4,1,-22,-36,512,570,2022-11-16 13:45:25.916406631,
1668606325.947318,TEST,user-test-000,0x2b,208,4,1,-21,-36,514,571,2022-11-16 13:45:25.947318077,
1668606325.9782293,TEST,user-test-000,0x2b,208,4,1,-23,-35,514,572,2022-11-16 13:45:25.978229284,
1668606326.010138,TEST,user-test-000,0x2b,208,4,1,-26,-34,512,572,2022-11-16 13:45:26.010138035,
1668606326.0410492,TEST,user-test-000,0x2b,208,4,1,-24,-35,512,571,2022-11-16 13:45:26.041049242,
1668606326.0719607,TEST,user-test-000,0x2b,208,4,1,-23,-35,511,569,2022-11-16 13:45:26.071960688,
1668606326.102872,TEST,user-test-000,0x2b,208,4,1,-23,-38,510,571,2022-11-16 13:45:26.102871895,
1668606326.1347806,TEST,user-test-000,0x2b,208,4,1,-23,-39,512,574,2022-11-16 13:45:26.134780645,
1668606326.165692,TEST,user-test-000,0x2b,208,4,1,-22,-35,515,572,2022-11-16 13:45:26.165692091,
1668606326.1966033,TEST,user-test-000,0x2b,208,4,1,-23,-34,514,571,2022-11-16 13:45:26.196603298,
1668606326.2275145,TEST,user-test-000,0x2b,208,4,1,-24,-36,513,573,2022-11-16 13:45:26.227514505,
1668606326.2594233,TEST,user-test-000,0x2b,208,4,1,-23,-36,512,571,2022-11-16 13:45:26.259423256,
1668606326.2903345,TEST,user-test-000,0x2b,208,4,1,-22,-36,511,569,2022-11-16 13:45:26.290334463,
1668606326.321246,TEST,user-test-000,0x2b,208,4,1,-24,-37,513,574,2022-11-16 13:45:26.321245909,
1668606326.352157,TEST,user-test-000,0x2b,208,4,1,-20,-37,510,567,2022-11-16 13:45:26.352157116,
1668606326.384066,TEST,user-test-000,0x2b,208,4,1,-21,-36,511,568,2022-11-16 13:45:26.384066105,
1668606326.414977,TEST,user-test-000,0x2b,208,4,1,-22,-36,512,570,2022-11-16 13:45:26.414977074,
1668606326.4458883,TEST,user-test-000,0x2b,208,4,1,-22,-37,512,571,2022-11-16 13:45:26.445888281,
1668606326.4767995,TEST,user-test-000,0x2b,208,4,1,-22,-37,512,571,2022-11-16 13:45:26.476799488,
1668606326.5087085,TEST,user-test-000,0x2b,209,4,1,-22,-35,513,570,2022-11-16 13:45:26.508708477,
1668606326.5396197,TEST,user-test-000,0x2b,209,4,1,-21,-36,512,569,2022-11-16 13:45:26.539619684,
1668606326.5705311,TEST,user-test-000,0x2b,209,4,1,-21,-37,510,568,2022-11-16 13:45:26.570531130,
1668606326.6014426,TEST,user-test-000,0x2b,209,4,1,-22,-37,510,569,2022-11-16 13:45:26.601442575,
1668606326.633351,TEST,user-test-000,0x2b,209,4,1,-21,-37,513,571,2022-11-16 13:45:26.633351088,
1668606326.6642623,TEST,user-test-000,0x2b,209,4,1,-22,-36,512,570,2022-11-16 13:45:26.664262295,
1668606326.6951735,TEST,user-test-000,0x2b,209,4,1,-23,-35,512,570,2022-11-16 13:45:26.695173502,
1668606326.7260852,TEST,user-test-000,0x2b,209,4,1,-21,-35,512,568,2022-11-16 13:45:26.726085186,
1668606326.7579937,TEST,user-test-000,0x2b,209,4,1,-20,-38,510,568,2022-11-16 13:45:26.757993698,
1668606326.788905,TEST,user-test-000,0x2b,209,4,1,-23,-38,510,571,2022-11-16 13:45:26.788904905,
1668606326.8198164,TEST,user-test-000,0x2b,209,4,1,-24,-38,511,573,2022-11-16 13:45:26.819816351,
1668606326.8507278,TEST,user-test-000,0x2b,209,4,1,-23,-38,511,572,2022-11-16 13:45:26.850727797,
1668606326.8826363,TEST,user-test-000,0x2b,209,4,1,-22,-34,512,568,2022-11-16 13:45:26.882636309,
1668606326.9135475,TEST,user-test-000,0x2b,209,4,1,-22,-37,512,571,2022-11-16 13:45:26.913547516,
1668606326.944459,TEST,user-test-000,0x2b,209,4,1,-21,-36,512,569,2022-11-16 13:45:26.944458961,
1668606326.9753704,TEST,user-test-000,0x2b,209,4,1,-22,-35,512,569,2022-11-16 13:45:26.975370407,
1668606327.007279,TEST,user-test-000,0x2b,209,4,1,-22,-34,512,568,2022-11-16 13:45:27.007278919,
1668606327.03819,TEST,user-test-000,0x2b,209,4,1,-23,-37,512,572,2022-11-16 13:45:27.038189888,
1668606327.0691016,TEST,user-test-000,0x2b,209,4,1,-22,-39,511,572,2022-11-16 13:45:27.069101572,
1668606327.100013,TEST,user-test-000,0x2b,209,4,1,-21,-37,510,568,2022-11-16 13:45:27.100013018,
1668606327.1319215,TEST,user-test-000,0x2b,209,4,1,-22,-34,510,566,2022-11-16 13:45:27.131921530,
1668606327.1628327,TEST,user-test-000,0x2b,209,4,1,-22,-36,513,571,2022-11-16 13:45:27.162832737,
1668606327.1937444,TEST,user-test-000,0x2b,209,4,1,-23,-36,514,573,2022-11-16 13:45:27.193744421,
1668606327.2246556,TEST,user-test-000,0x2b,209,4,1,-23,-37,512,572,2022-11-16 13:45:27.224655628,
1668606327.256564,TEST,user-test-000,0x2b,209,4,1,-22,-37,509,568,2022-11-16 13:45:27.256563902,
1668606327.287475,TEST,user-test-000,0x2b,209,4,1,-20,-35,509,564,2022-11-16 13:45:27.287475109,
1668606327.318387,TEST,user-test-000,0x2b,209,4,1,-24,-35,510,569,2022-11-16 13:45:27.318387032,
1668606327.3492982,TEST,user-test-000,0x2b,209,4,1,-23,-35,511,569,2022-11-16 13:45:27.349298239,
1668606327.3812068,TEST,user-test-000,0x2b,209,4,1,-22,-36,512,570,2022-11-16 13:45:27.381206751,
1668606327.412118,TEST,user-test-000,0x2b,209,4,1,-23,-36,512,571,2022-11-16 13:45:27.412117958,
1668606327.4430296,TEST,user-test-000,0x2b,209,4,1,-24,-35,512,571,2022-11-16 13:45:27.443029642,
1668606327.4739408,TEST,user-test-000,0x2b,209,4,1,-24,-34,511,569,2022-11-16 13:45:27.473940849,
1668606327.5058494,TEST,user-test-000,0x2b,210,4,1,-25,-35,512,572,2022-11-16 13:45:27.505849361,
1668606327.5367606,TEST,user-test-000,0x2b,210,4,1,-25,-36,512,573,2022-11-16 13:45:27.536760569,
1668606327.5676725,TEST,user-test-000,0x2b,210,4,1,-23,-36,511,570,2022-11-16 13:45:27.567672491,
1668606327.5985837,TEST,user-test-000,0x2b,210,4,1,-23,-36,511,570,2022-11-16 13:45:27.598583698,
1668606327.630492,TEST,user-test-000,0x2b,210,4,1,-23,-35,511,569,2022-11-16 13:45:27.630491972,
1668606327.6614032,TEST,user-test-000,0x2b,210,4,1,-23,-35,512,570,2022-11-16 13:45:27.661403179,
1668606327.6923149,TEST,user-test-000,0x2b,210,4,1,-22,-35,512,569,2022-11-16 13:45:27.692314863,
1668606327.723226,TEST,user-test-000,0x2b,210,4,1,-23,-36,512,571,2022-11-16 13:45:27.723226070,
