projectId,userId,time,x,y,z,1d_signal,timestamp
SCAI-SENSEI,user_sensei_103,1667897875.874,-790,1569,1115,3474,2022-11-08 08:57:55.874000072
SCAI-SENSEI,user_sensei_103,1667897876.074,-722,1593,1007,3322,2022-11-08 08:57:56.073999882
SCAI-SENSEI,user_sensei_103,1667897876.274,-790,1591,1086,3467,2022-11-08 08:57:56.273999929
SCAI-SENSEI,user_sensei_103,1667897876.474,-779,1576,1063,3418,2022-11-08 08:57:56.473999977
SCAI-SENSEI,user_sensei_103,1667897876.674,-764,1564,1022,3350,2022-11-08 08:57:56.674000025
SCAI-SENSEI,user_sensei_103,1667897876.874,-761,1579,1090,3430,2022-11-08 08:57:56.874000072
SCAI-SENSEI,user_sensei_103,1667897877.074,-756,1569,1090,3415,2022-11-08 08:57:57.073999882
SCAI-SENSEI,user_sensei_103,1667897877.274,-772,1585,1069,3426,2022-11-08 08:57:57.273999929
SCAI-SENSEI,user_sensei_103,1667897877.474,-764,1565,1083,3412,2022-11-08 08:57:57.473999977
SCAI-SENSEI,user_sensei_103,1667897877.674,-756,1551,1064,3371,2022-11-08 08:57:57.674000025
SCAI-SENSEI,user_sensei_103,1667897877.874,-752,1548,1054,3354,2022-11-08 08:57:57.874000072
SCAI-SENSEI,user_sensei_103,1667897878.074,-760,1564,1094,3418,2022-11-08 08:57:58.073999882
SCAI-SENSEI,user_sensei_103,1667897878.274,-743,1530,1089,3362,2022-11-08 08:57:58.273999929
SCAI-SENSEI,user_sensei_103,1667897878.474,-744,1471,1072,3287,2022-11-08 08:57:58.473999977
SCAI-SENSEI,user_sensei_103,1667897878.674,-817,1662,958,3437,2022-11-08 08:57:58.674000025
SCAI-SENSEI,user_sensei_103,1667897878.874,-713,1644,705,3062,2022-11-08 08:57:58.874000072
SCAI-SENSEI,user_sensei_103,1667897879.074,-847,2344,-104,3295,2022-11-08 08:57:59.073999882
SCAI-SENSEI,user_sensei_103,1667897879.274,-880,2398,-464,3742,2022-11-08 08:57:59.273999929
SCAI-SENSEI,user_sensei_103,1667897879.474,-745,2050,-687,3482,2022-11-08 08:57:59.473999977
SCAI-SENSEI,user_sensei_103,1667897879.674,-722,1773,-367,2862,2022-11-08 08:57:59.674000025
SCAI-SENSEI,user_sensei_103,1667897879.874,-776,1605,20,2401,2022-11-08 08:57:59.874000072
SCAI-SENSEI,user_sensei_103,1667897880.074,-834,1569,621,3024,2022-11-08 08:58:00.073999882
SCAI-SENSEI,user_sensei_103,1667897880.274,-908,1658,776,3342,2022-11-08 08:58:00.273999929
SCAI-SENSEI,user_sensei_103,1667897880.474,-875,1634,784,3293,2022-11-08 08:58:00.473999977
SCAI-SENSEI,user_sensei_103,1667897880.674,-858,1656,774,3288,2022-11-08 08:58:00.674000025
SCAI-SENSEI,user_sensei_103,1667897880.874,-888,1679,803,3370,2022-11-08 08:58:00.874000072
SCAI-SENSEI,user_sensei_103,1667897881.074,-882,1665,761,3308,2022-11-08 08:58:01.073999882
SCAI-SENSEI,user_sensei_103,1667897881.274,-909,1666,790,3365,2022-11-08 08:58:01.273999929
SCAI-SENSEI,user_sensei_103,1667897881.474,-910,1668,760,3338,2022-11-08 08:58:01.473999977
SCAI-SENSEI,user_sensei_103,1667897881.674,-906,1668,720,3294,2022-11-08 08:58:01.674000025
SCAI-SENSEI,user_sensei_103,1667897881.874,-902,1667,729,3298,2022-11-08 08:58:01.874000072
SCAI-SENSEI,user_sensei_103,1667897882.074,-936,1652,714,3302,2022-11-08 08:58:02.073999882
SCAI-SENSEI,user_sensei_103,1667897882.274,-931,1665,753,3349,2022-11-08 08:58:02.273999929
SCAI-SENSEI,user_sensei_103,1667897882.474,-916,1657,743,3316,2022-11-08 08:58:02.473999977
SCAI-SENSEI,user_sensei_103,1667897882.674,-911,1686,716,3313,2022-11-08 08:58:02.674000025
SCAI-SENSEI,user_sensei_103,1667897882.874,-881,1686,633,3200,2022-11-08 08:58:02.874000072
SCAI-SENSEI,user_sensei_103,1667897883.074,-832,1709,527,3068,2022-11-08 08:58:03.073999882
SCAI-SENSEI,user_sensei_103,1667897883.274,-815,1696,508,3019,2022-11-08 08:58:03.273999929
