projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_103,1667897857.5677648,-866,1727,700,3293,2022-11-08 08:57:37.567764759,
SCAI-SENSEI,user_sensei_103,1667897857.7662942,-846,1764,687,3297,2022-11-08 08:57:37.766294241,
SCAI-SENSEI,user_sensei_103,1667897857.9648237,-852,1726,700,3278,2022-11-08 08:57:37.964823723,
SCAI-SENSEI,user_sensei_103,1667897858.163353,-850,1706,676,3232,2022-11-08 08:57:38.163352966,
SCAI-SENSEI,user_sensei_103,1667897858.3618822,-819,1732,663,3214,2022-11-08 08:57:38.361882210,
SCAI-SENSEI,user_sensei_103,1667897858.5604117,-825,1739,690,3254,2022-11-08 08:57:38.560411692,
SCAI-SENSEI,user_sensei_103,1667897858.7589412,-814,1738,679,3231,2022-11-08 08:57:38.758941174,
SCAI-SENSEI,user_sensei_103,1667897858.9574707,-820,1744,682,3246,2022-11-08 08:57:38.957470655,
SCAI-SENSEI,user_sensei_103,1667897859.1560001,-808,1739,658,3205,2022-11-08 08:57:39.156000137,
SCAI-SENSEI,user_sensei_103,1667897859.3545294,-833,1741,683,3257,2022-11-08 08:57:39.354529381,
SCAI-SENSEI,user_sensei_103,1667897859.5530589,-823,1745,685,3253,2022-11-08 08:57:39.553058863,
SCAI-SENSEI,user_sensei_103,1667897859.7515883,-818,1737,693,3248,2022-11-08 08:57:39.751588345,
SCAI-SENSEI,user_sensei_103,1667897859.9501178,-819,1737,681,3237,2022-11-08 08:57:39.950117826,
SCAI-SENSEI,user_sensei_103,1667897860.1486473,-814,1739,703,3256,2022-11-08 08:57:40.148647308,
SCAI-SENSEI,user_sensei_103,1667897860.3471763,-827,1731,688,3246,2022-11-08 08:57:40.347176313,
SCAI-SENSEI,user_sensei_103,1667897860.5457058,-833,1715,717,3265,2022-11-08 08:57:40.545705795,
SCAI-SENSEI,user_sensei_103,1667897860.7442353,-801,1786,668,3255,2022-11-08 08:57:40.744235277,
SCAI-SENSEI,user_sensei_103,1667897860.9427648,-750,1859,685,3294,2022-11-08 08:57:40.942764759,
SCAI-SENSEI,user_sensei_103,1667897861.1412942,-909,1669,704,3282,2022-11-08 08:57:41.141294241,
SCAI-SENSEI,user_sensei_103,1667897861.3398235,-898,1618,720,3236,2022-11-08 08:57:41.339823484,
SCAI-SENSEI,user_sensei_103,1667897861.538353,-750,1748,706,3204,2022-11-08 08:57:41.538352966,
SCAI-SENSEI,user_sensei_103,1667897861.7368824,-773,1728,774,3275,2022-11-08 08:57:41.736882448,
SCAI-SENSEI,user_sensei_103,1667897861.935412,-751,1724,668,3143,2022-11-08 08:57:41.935411930,
SCAI-SENSEI,user_sensei_103,1667897862.1339414,-835,1805,643,3283,2022-11-08 08:57:42.133941412,
SCAI-SENSEI,user_sensei_103,1667897862.3324704,-895,1822,471,3188,2022-11-08 08:57:42.332470417,
SCAI-SENSEI,user_sensei_103,1667897862.531,-843,1799,465,3107,2022-11-08 08:57:42.530999899,
SCAI-SENSEI,user_sensei_103,1667897862.7295294,-843,1785,517,3145,2022-11-08 08:57:42.729529381,
SCAI-SENSEI,user_sensei_103,1667897862.9280589,-804,1892,623,3319,2022-11-08 08:57:42.928058863,
SCAI-SENSEI,user_sensei_103,1667897863.1265883,-878,1717,497,3092,2022-11-08 08:57:43.126588344,
SCAI-SENSEI,user_sensei_103,1667897863.3251176,-775,1785,586,3146,2022-11-08 08:57:43.325117588,
SCAI-SENSEI,user_sensei_103,1667897863.523647,-784,1789,623,3196,2022-11-08 08:57:43.523647070,
SCAI-SENSEI,user_sensei_103,1667897863.7221766,-728,1859,645,3232,2022-11-08 08:57:43.722176552,
SCAI-SENSEI,user_sensei_103,1667897863.920706,-755,1790,525,3070,2022-11-08 08:57:43.920706034,
SCAI-SENSEI,user_sensei_103,1667897864.1192355,-746,1827,550,3123,2022-11-08 08:57:44.119235516,
SCAI-SENSEI,user_sensei_103,1667897864.3177645,-780,1794,545,3119,2022-11-08 08:57:44.317764521,
SCAI-SENSEI,user_sensei_103,1667897864.516294,-805,1793,617,3215,2022-11-08 08:57:44.516294002,
SCAI-SENSEI,user_sensei_103,1667897864.7148235,-769,1798,563,3130,2022-11-08 08:57:44.714823484,
SCAI-SENSEI,user_sensei_103,1667897864.913353,-845,1721,553,3119,2022-11-08 08:57:44.913352966,
SCAI-SENSEI,user_sensei_103,1667897865.1118824,-862,1718,591,3171,2022-11-08 08:57:45.111882448,
SCAI-SENSEI,user_sensei_103,1667897865.3104117,-787,1731,635,3153,2022-11-08 08:57:45.310411692,
SCAI-SENSEI,user_sensei_103,1667897865.5089412,-915,1708,716,3339,2022-11-08 08:57:45.508941174,
SCAI-SENSEI,user_sensei_103,1667897865.7074707,-769,1694,646,3109,2022-11-08 08:57:45.707470655,
SCAI-SENSEI,user_sensei_103,1667897865.9060001,-851,1738,695,3284,2022-11-08 08:57:45.906000137,
SCAI-SENSEI,user_sensei_103,1667897866.1045296,-791,1766,708,3265,2022-11-08 08:57:46.104529619,
SCAI-SENSEI,user_sensei_103,1667897866.3030586,-927,1639,773,3339,2022-11-08 08:57:46.303058624,
SCAI-SENSEI,user_sensei_103,1667897866.501588,-872,1683,769,3324,2022-11-08 08:57:46.501588106,
SCAI-SENSEI,user_sensei_103,1667897866.7001176,-852,1667,761,3280,2022-11-08 08:57:46.700117588,
SCAI-SENSEI,user_sensei_103,1667897866.898647,-898,1670,813,3381,2022-11-08 08:57:46.898647070,
SCAI-SENSEI,user_sensei_103,1667897867.0971766,-874,1656,772,3302,2022-11-08 08:57:47.097176552,
SCAI-SENSEI,user_sensei_103,1667897867.2957058,-880,1675,785,3340,2022-11-08 08:57:47.295705795,
SCAI-SENSEI,user_sensei_103,1667897867.4942353,-873,1662,755,3290,2022-11-08 08:57:47.494235277,
SCAI-SENSEI,user_sensei_103,1667897867.6927648,-875,1671,782,3328,2022-11-08 08:57:47.692764759,
SCAI-SENSEI,user_sensei_103,1667897867.8912942,-852,1663,800,3315,2022-11-08 08:57:47.891294241,
SCAI-SENSEI,user_sensei_103,1667897868.0898237,-871,1627,786,3284,2022-11-08 08:57:48.089823723,
SCAI-SENSEI,user_sensei_103,1667897868.2883527,-903,1638,813,3354,2022-11-08 08:57:48.288352728,
SCAI-SENSEI,user_sensei_103,1667897868.4868822,-897,1646,803,3346,2022-11-08 08:57:48.486882210,
SCAI-SENSEI,user_sensei_103,1667897868.6854117,-885,1645,796,3326,2022-11-08 08:57:48.685411692,
SCAI-SENSEI,user_sensei_103,1667897868.8839412,-854,1653,759,3266,2022-11-08 08:57:48.883941174,
SCAI-SENSEI,user_sensei_103,1667897869.0824707,-761,1550,622,2933,2022-11-08 08:57:49.082470655,
SCAI-SENSEI,user_sensei_103,1667897869.281,-416,1011,-382,1809,2022-11-08 08:57:49.280999899,1
SCAI-SENSEI,user_sensei_103,1667897869.4795294,-594,2350,-475,3419,2022-11-08 08:57:49.479529381,
SCAI-SENSEI,user_sensei_103,1667897869.6780589,-1372,2583,1007,4962,2022-11-08 08:57:49.678058863,
SCAI-SENSEI,user_sensei_103,1667897869.8765883,-1016,2257,435,3708,2022-11-08 08:57:49.876588345,
SCAI-SENSEI,user_sensei_103,1667897870.0751178,-450,1094,618,2162,2022-11-08 08:57:50.075117826,
SCAI-SENSEI,user_sensei_103,1667897870.273647,-862,1715,1250,3827,2022-11-08 08:57:50.273647070,
SCAI-SENSEI,user_sensei_103,1667897870.4721763,-800,1517,1217,3534,2022-11-08 08:57:50.472176313,
SCAI-SENSEI,user_sensei_103,1667897870.6707058,-702,1578,1011,3291,2022-11-08 08:57:50.670705795,
SCAI-SENSEI,user_sensei_103,1667897870.8692353,-739,1648,1001,3388,2022-11-08 08:57:50.869235277,
SCAI-SENSEI,user_sensei_103,1667897871.0677648,-790,1569,1115,3474,2022-11-08 08:57:51.067764759,
SCAI-SENSEI,user_sensei_103,1667897871.266294,-722,1593,1007,3322,2022-11-08 08:57:51.266294003,
SCAI-SENSEI,user_sensei_103,1667897871.4648235,-790,1591,1086,3467,2022-11-08 08:57:51.464823484,
SCAI-SENSEI,user_sensei_103,1667897871.663353,-779,1576,1063,3418,2022-11-08 08:57:51.663352966,
SCAI-SENSEI,user_sensei_103,1667897871.8618824,-764,1564,1022,3350,2022-11-08 08:57:51.861882448,
SCAI-SENSEI,user_sensei_103,1667897872.060412,-761,1579,1090,3430,2022-11-08 08:57:52.060411930,
SCAI-SENSEI,user_sensei_103,1667897872.2589412,-756,1569,1090,3415,2022-11-08 08:57:52.258941174,
SCAI-SENSEI,user_sensei_103,1667897872.4574704,-772,1585,1069,3426,2022-11-08 08:57:52.457470417,
SCAI-SENSEI,user_sensei_103,1667897872.656,-764,1565,1083,3412,2022-11-08 08:57:52.655999899,
SCAI-SENSEI,user_sensei_103,1667897872.8545294,-756,1551,1064,3371,2022-11-08 08:57:52.854529381,
SCAI-SENSEI,user_sensei_103,1667897873.0530589,-752,1548,1054,3354,2022-11-08 08:57:53.053058863,
SCAI-SENSEI,user_sensei_103,1667897873.251588,-760,1564,1094,3418,2022-11-08 08:57:53.251588105,
SCAI-SENSEI,user_sensei_103,1667897873.4501176,-743,1530,1089,3362,2022-11-08 08:57:53.450117588,
SCAI-SENSEI,user_sensei_103,1667897873.648647,-744,1471,1072,3287,2022-11-08 08:57:53.648647070,
SCAI-SENSEI,user_sensei_103,1667897873.8471766,-817,1662,958,3437,2022-11-08 08:57:53.847176552,
SCAI-SENSEI,user_sensei_103,1667897874.045706,-713,1644,705,3062,2022-11-08 08:57:54.045706034,
SCAI-SENSEI,user_sensei_103,1667897874.2442353,-847,2344,-104,3295,2022-11-08 08:57:54.244235277,
SCAI-SENSEI,user_sensei_103,1667897874.4427645,-880,2398,-464,3742,2022-11-08 08:57:54.442764521,
SCAI-SENSEI,user_sensei_103,1667897874.641294,-745,2050,-687,3482,2022-11-08 08:57:54.641294003,
SCAI-SENSEI,user_sensei_103,1667897874.8398235,-722,1773,-367,2862,2022-11-08 08:57:54.839823484,
SCAI-SENSEI,user_sensei_103,1667897875.038353,-776,1605,20,2401,2022-11-08 08:57:55.038352966,
SCAI-SENSEI,user_sensei_103,1667897875.2368822,-834,1569,621,3024,2022-11-08 08:57:55.236882210,
SCAI-SENSEI,user_sensei_103,1667897875.4354117,-908,1658,776,3342,2022-11-08 08:57:55.435411692,
SCAI-SENSEI,user_sensei_103,1667897875.6339412,-875,1634,784,3293,2022-11-08 08:57:55.633941174,
SCAI-SENSEI,user_sensei_103,1667897875.8324707,-858,1656,774,3288,2022-11-08 08:57:55.832470655,
SCAI-SENSEI,user_sensei_103,1667897876.0310001,-888,1679,803,3370,2022-11-08 08:57:56.031000137,
SCAI-SENSEI,user_sensei_103,1667897876.2295294,-882,1665,761,3308,2022-11-08 08:57:56.229529381,
SCAI-SENSEI,user_sensei_103,1667897876.4280586,-909,1666,790,3365,2022-11-08 08:57:56.428058624,
SCAI-SENSEI,user_sensei_103,1667897876.626588,-910,1668,760,3338,2022-11-08 08:57:56.626588106,
SCAI-SENSEI,user_sensei_103,1667897876.8251176,-906,1668,720,3294,2022-11-08 08:57:56.825117588,
SCAI-SENSEI,user_sensei_103,1667897877.023647,-902,1667,729,3298,2022-11-08 08:57:57.023647070,
SCAI-SENSEI,user_sensei_103,1667897877.2221763,-936,1652,714,3302,2022-11-08 08:57:57.222176313,
SCAI-SENSEI,user_sensei_103,1667897877.4207058,-931,1665,753,3349,2022-11-08 08:57:57.420705795,
SCAI-SENSEI,user_sensei_103,1667897877.6192353,-916,1657,743,3316,2022-11-08 08:57:57.619235277,
SCAI-SENSEI,user_sensei_103,1667897877.8177648,-911,1686,716,3313,2022-11-08 08:57:57.817764759,
SCAI-SENSEI,user_sensei_103,1667897878.0162942,-881,1686,633,3200,2022-11-08 08:57:58.016294241,
SCAI-SENSEI,user_sensei_103,1667897878.2148235,-832,1709,527,3068,2022-11-08 08:57:58.214823484,
SCAI-SENSEI,user_sensei_103,1667897878.4133527,-815,1696,508,3019,2022-11-08 08:57:58.413352728,
SCAI-SENSEI,user_sensei_103,1667897878.6118822,-322,852,294,1468,2022-11-08 08:57:58.611882210,
SCAI-SENSEI,user_sensei_103,1667897878.8104117,-472,1549,-55,2076,2022-11-08 08:57:58.810411692,
SCAI-SENSEI,user_sensei_103,1667897879.0089412,-2049,2965,2058,7072,2022-11-08 08:57:59.008941174,
SCAI-SENSEI,user_sensei_103,1667897879.2074704,-764,979,1067,2810,2022-11-08 08:57:59.207470417,
SCAI-SENSEI,user_sensei_103,1667897879.406,-692,1095,986,2773,2022-11-08 08:57:59.405999899,
SCAI-SENSEI,user_sensei_103,1667897879.6045294,-785,1621,894,3300,2022-11-08 08:57:59.604529381,
SCAI-SENSEI,user_sensei_103,1667897879.8030589,-767,1598,694,3059,2022-11-08 08:57:59.803058863,
SCAI-SENSEI,user_sensei_103,1667897880.0015883,-897,1376,1180,3453,2022-11-08 08:58:00.001588345,
