time,projectId,userId,device1,device1_value0,device1_value1,device1_value2,device1_value3,device1_value4,device1_value5,device1_value6,device1_value7,device1_value8,device1_value9,device1_value10,device1_value11,device1_value12,device2,device2_value0,device2_value1,device2_value2,device2_value3,device2_value4,device2_value5,device2_value6,device2_value7,device2_value8,device2_value9,device2_value10,device2_value11,device2_value12,1d_signal,timestamp
1667897908.364,SCAI-SENSEI,sensei-103,Sensomative_3001,0,0,0,0,0,0,0,3,0,0,0,0,6,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,174,9,2022-11-08 08:58:28.364000082
1667897908.447,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,3,0,0,0,0,7,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,175,11,2022-11-08 08:58:28.447000027
1667897908.565,SCAI-SENSEI,sensei-103,Sensomative_3001,0,0,0,0,1,0,0,3,0,0,0,0,8,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,176,12,2022-11-08 08:58:28.565000057
1667897908.646,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,3,0,0,0,0,9,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,177,13,2022-11-08 08:58:28.645999908
1667897908.765,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,10,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,178,12,2022-11-08 08:58:28.765000105
1667897908.897,SCAI-SENSEI,sensei-103,Sensomative_3001,2,0,0,0,0,0,0,2,0,0,0,0,11,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,179,15,2022-11-08 08:58:28.897000074
1667897908.961,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,12,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,180,15,2022-11-08 08:58:28.960999966
1667897909.047,SCAI-SENSEI,sensei-103,Sensomative_3001,2,0,0,0,0,0,0,2,0,0,0,0,13,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,181,17,2022-11-08 08:58:29.046999931
1667897909.162,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,14,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,182,16,2022-11-08 08:58:29.161999941
1667897909.242,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,15,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,183,18,2022-11-08 08:58:29.242000103
1667897909.375,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,16,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,184,20,2022-11-08 08:58:29.375000000
1667897909.443,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,17,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,185,21,2022-11-08 08:58:29.443000078
1667897909.577,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,18,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,186,21,2022-11-08 08:58:29.576999903
1667897909.641,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,19,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,187,22,2022-11-08 08:58:29.641000032
1667897909.772,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,20,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,187,23,2022-11-08 08:58:29.772000074
1667897909.856,SCAI-SENSEI,sensei-103,Sensomative_3001,2,0,0,0,0,0,0,2,0,0,0,0,21,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,189,25,2022-11-08 08:58:29.855999947
1667897909.971,SCAI-SENSEI,sensei-103,Sensomative_3001,2,0,0,0,0,0,0,2,0,0,0,0,22,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,190,26,2022-11-08 08:58:29.970999956
1667897910.056,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,23,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,191,26,2022-11-08 08:58:30.055999994
1667897910.17,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,24,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,192,27,2022-11-08 08:58:30.170000076
1667897910.252,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,25,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,193,29,2022-11-08 08:58:30.252000092
1667897910.371,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,26,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,194,29,2022-11-08 08:58:30.371000051
1667897910.452,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,27,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,195,30,2022-11-08 08:58:30.451999903
1667897910.568,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,28,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,196,31,2022-11-08 08:58:30.568000078
1667897910.65,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,29,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,197,32,2022-11-08 08:58:30.650000095
1667897910.768,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,30,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,198,33,2022-11-08 08:58:30.767999887
1667897910.885,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,31,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,199,34,2022-11-08 08:58:30.884999990
1667897910.964,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,32,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,200,35,2022-11-08 08:58:30.963999987
1667897911.08,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,33,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,201,36,2022-11-08 08:58:31.079999924
1667897911.164,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,34,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,202,37,2022-11-08 08:58:31.164000034
1667897911.279,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,35,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,203,38,2022-11-08 08:58:31.279000044
1667897911.366,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,36,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,204,39,2022-11-08 08:58:31.365999937
1667897911.479,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,37,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,205,40,2022-11-08 08:58:31.479000092
1667897911.611,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,38,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,206,41,2022-11-08 08:58:31.611000061
1667897911.679,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,39,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,207,42,2022-11-08 08:58:31.678999901
1667897911.762,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,40,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,208,43,2022-11-08 08:58:31.762000084
1667897911.892,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,41,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,209,44,2022-11-08 08:58:31.891999960
1667897911.975,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,42,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,210,45,2022-11-08 08:58:31.974999905
1667897912.091,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,43,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,211,46,2022-11-08 08:58:32.091000080
1667897912.161,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,44,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,212,47,2022-11-08 08:58:32.161000013
1667897912.292,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,45,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,213,48,2022-11-08 08:58:32.292000055
1667897912.372,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,46,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,214,49,2022-11-08 08:58:32.371999979
1667897912.492,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,47,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,215,50,2022-11-08 08:58:32.492000103
1667897912.572,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,48,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,216,51,2022-11-08 08:58:32.572000027
1667897912.687,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,49,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,217,52,2022-11-08 08:58:32.687000036
1667897912.77,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,50,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,218,53,2022-11-08 08:58:32.769999981
1667897912.888,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,51,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,219,54,2022-11-08 08:58:32.888000011
1667897912.969,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,52,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,220,55,2022-11-08 08:58:32.969000101
1667897913.085,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,53,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,221,56,2022-11-08 08:58:33.085000038
1667897913.167,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,54,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,222,58,2022-11-08 08:58:33.167000055
1667897913.283,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,55,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,223,58,2022-11-08 08:58:33.282999992
1667897913.366,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,56,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,224,60,2022-11-08 08:58:33.365999937
1667897913.482,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,57,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,225,61,2022-11-08 08:58:33.482000113
1667897913.565,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,58,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,226,60,2022-11-08 08:58:33.565000057
1667897913.681,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,59,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,227,62,2022-11-08 08:58:33.680999994
1667897913.764,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,60,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,228,63,2022-11-08 08:58:33.763999939
1667897913.88,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,61,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,229,64,2022-11-08 08:58:33.880000114
1667897914.015,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,62,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,230,64,2022-11-08 08:58:34.015000105
1667897914.08,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,63,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,231,67,2022-11-08 08:58:34.079999924
1667897914.211,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,64,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,232,67,2022-11-08 08:58:34.210999966
1667897914.296,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,65,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,233,68,2022-11-08 08:58:34.296000004
1667897914.413,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,66,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,234,69,2022-11-08 08:58:34.413000107
1667897914.493,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,67,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,235,69,2022-11-08 08:58:34.493000031
1667897914.642,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,68,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,236,71,2022-11-08 08:58:34.641999960
1667897914.692,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,69,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,237,72,2022-11-08 08:58:34.691999912
1667897914.807,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,70,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,238,73,2022-11-08 08:58:34.806999922
1667897914.89,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,71,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,239,74,2022-11-08 08:58:34.890000105
1667897915.006,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,72,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,240,75,2022-11-08 08:58:35.006000042
1667897915.091,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,73,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,241,76,2022-11-08 08:58:35.091000080
1667897915.205,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,74,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,242,78,2022-11-08 08:58:35.204999924
1667897915.288,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,75,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,243,78,2022-11-08 08:58:35.288000107
1667897915.403,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,76,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,244,79,2022-11-08 08:58:35.403000116
1667897915.487,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,77,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,245,80,2022-11-08 08:58:35.486999989
1667897915.603,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,78,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,246,81,2022-11-08 08:58:35.602999926
1667897915.686,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,79,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,247,83,2022-11-08 08:58:35.686000109
1667897915.804,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,80,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,248,84,2022-11-08 08:58:35.803999901
1667897915.886,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,81,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,249,83,2022-11-08 08:58:35.885999918
1667897916.016,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,82,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,250,85,2022-11-08 08:58:36.016000032
1667897916.083,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,83,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,251,87,2022-11-08 08:58:36.082999945
1667897916.218,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,84,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,252,87,2022-11-08 08:58:36.217999935
1667897916.285,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,85,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,253,88,2022-11-08 08:58:36.285000086
1667897916.414,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,86,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,254,90,2022-11-08 08:58:36.414000034
1667897916.482,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,87,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,255,90,2022-11-08 08:58:36.482000113
1667897916.599,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,88,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2022-11-08 08:58:36.598999977
1667897916.696,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,89,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,1,91,2022-11-08 08:58:36.696000099
1667897916.812,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,90,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,2,93,2022-11-08 08:58:36.812000036
1667897916.894,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,91,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,3,93,2022-11-08 08:58:36.894000053
1667897917.013,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,92,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,4,96,2022-11-08 08:58:37.013000011
1667897917.079,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,93,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,5,97,2022-11-08 08:58:37.078999996
1667897917.209,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,94,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,6,97,2022-11-08 08:58:37.209000111
1667897917.326,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,95,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,7,98,2022-11-08 08:58:37.325999975
1667897917.408,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,96,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,8,98,2022-11-08 08:58:37.407999992
1667897917.526,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,97,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,9,100,2022-11-08 08:58:37.526000023
1667897917.607,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,98,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,10,101,2022-11-08 08:58:37.607000113
1667897917.723,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,99,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,11,101,2022-11-08 08:58:37.723000050
1667897917.808,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,100,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,12,103,2022-11-08 08:58:37.808000088
1667897917.921,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,101,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,13,103,2022-11-08 08:58:37.921000004
1667897918.006,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,102,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,14,104,2022-11-08 08:58:38.006000042
1667897918.122,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,103,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,15,105,2022-11-08 08:58:38.121999979
1667897918.203,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,104,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,16,107,2022-11-08 08:58:38.203000069
1667897918.336,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,105,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,17,108,2022-11-08 08:58:38.335999966
1667897918.402,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,106,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,18,109,2022-11-08 08:58:38.401999950
1667897918.52,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,107,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,19,110,2022-11-08 08:58:38.519999981
1667897918.6,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,108,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,20,110,2022-11-08 08:58:38.599999905
1667897918.736,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,109,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,21,112,2022-11-08 08:58:38.736000061
1667897918.799,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,110,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,22,113,2022-11-08 08:58:38.799000025
1667897918.935,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,111,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,23,115,2022-11-08 08:58:38.934999943
1667897919.016,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,112,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,24,114,2022-11-08 08:58:39.016000032
1667897919.13,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,113,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,25,117,2022-11-08 08:58:39.130000114
1667897919.214,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,114,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,26,118,2022-11-08 08:58:39.213999987
1667897919.332,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,115,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,27,117,2022-11-08 08:58:39.332000017
1667897919.412,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,116,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,28,119,2022-11-08 08:58:39.411999941
1667897919.528,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,117,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,29,120,2022-11-08 08:58:39.528000115
1667897919.611,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,118,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,30,120,2022-11-08 08:58:39.611000061
1667897919.727,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,119,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,31,122,2022-11-08 08:58:39.726999998
1667897919.813,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,2,0,0,0,0,120,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,32,124,2022-11-08 08:58:39.812999964
1667897919.926,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,121,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,33,124,2022-11-08 08:58:39.926000118
1667897920.008,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,122,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,34,124,2022-11-08 08:58:40.007999897
1667897920.124,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,1,0,0,0,0,123,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,35,125,2022-11-08 08:58:40.124000072
1667897920.209,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,124,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,36,127,2022-11-08 08:58:40.209000111
1667897920.325,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,125,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,37,128,2022-11-08 08:58:40.325000048
1667897920.456,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,0,0,0,2,0,0,0,0,126,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,38,129,2022-11-08 08:58:40.456000090
1667897920.522,SCAI-SENSEI,sensei-103,Sensomative_3001,1,0,0,0,1,0,0,1,0,0,0,0,127,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,39,130,2022-11-08 08:58:40.522000074
