time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1667900291.8675852,TEST,user-test-000,0x2b,191,4,1,455,259,261,975,2022-11-08 09:38:11.867585182,
1667900291.8984375,TEST,user-test-000,0x2b,191,4,1,460,233,303,996,2022-11-08 09:38:11.898437500,
1667900291.92929,TEST,user-test-000,0x2b,191,4,1,383,224,293,900,2022-11-08 09:38:11.929290056,
1667900291.9601424,TEST,user-test-000,0x2b,191,4,1,295,262,273,830,2022-11-08 09:38:11.960142374,
1667900291.99199,TEST,user-test-000,0x2b,191,4,1,289,274,274,837,2022-11-08 09:38:11.991990089,
1667900292.0228422,TEST,user-test-000,0x2b,191,4,1,324,281,287,892,2022-11-08 09:38:12.022842169,
1667900292.0536947,TEST,user-test-000,0x2b,191,4,1,364,287,301,952,2022-11-08 09:38:12.053694725,
1667900292.0845468,TEST,user-test-000,0x2b,191,4,1,372,296,308,976,2022-11-08 09:38:12.084546804,
1667900292.1163943,TEST,user-test-000,0x2b,191,4,1,323,304,291,918,2022-11-08 09:38:12.116394281,
1667900292.1472468,TEST,user-test-000,0x2b,191,4,1,284,311,301,896,2022-11-08 09:38:12.147246838,
1667900292.1780994,TEST,user-test-000,0x2b,191,4,1,264,317,305,886,2022-11-08 09:38:12.178099394,
1667900292.2089517,TEST,user-test-000,0x2b,191,4,1,262,322,294,878,2022-11-08 09:38:12.208951712,
1667900292.2407992,TEST,user-test-000,0x2b,191,4,1,266,322,281,869,2022-11-08 09:38:12.240799189,
1667900292.2716515,TEST,user-test-000,0x2b,191,4,1,258,332,293,883,2022-11-08 09:38:12.271651506,
1667900292.302504,TEST,user-test-000,0x2b,191,4,1,230,341,291,862,2022-11-08 09:38:12.302504063,
1667900292.333356,TEST,user-test-000,0x2b,191,4,1,196,350,282,828,2022-11-08 09:38:12.333355904,
1667900292.365204,TEST,user-test-000,0x2b,191,4,1,170,361,276,807,2022-11-08 09:38:12.365204096,
1667900292.3960562,TEST,user-test-000,0x2b,191,4,1,170,362,274,806,2022-11-08 09:38:12.396056175,
1667900292.4269085,TEST,user-test-000,0x2b,191,4,1,163,359,286,808,2022-11-08 09:38:12.426908493,
1667900292.4577608,TEST,user-test-000,0x2b,191,4,1,163,362,301,826,2022-11-08 09:38:12.457760811,
1667900292.4896083,TEST,user-test-000,0x2b,191,4,1,174,370,312,856,2022-11-08 09:38:12.489608288,
1667900292.5204608,TEST,user-test-000,0x2b,191,4,1,189,370,312,871,2022-11-08 09:38:12.520460844,
1667900292.5513132,TEST,user-test-000,0x2b,191,4,1,195,366,321,882,2022-11-08 09:38:12.551313162,
1667900292.5821657,TEST,user-test-000,0x2b,191,4,1,200,363,317,880,2022-11-08 09:38:12.582165718,
1667900292.6140132,TEST,user-test-000,0x2b,191,4,1,196,362,306,864,2022-11-08 09:38:12.614013195,
1667900292.6448653,TEST,user-test-000,0x2b,191,4,1,180,363,295,838,2022-11-08 09:38:12.644865274,
1667900292.6757178,TEST,user-test-000,0x2b,191,4,1,175,354,278,807,2022-11-08 09:38:12.675717831,
1667900292.70657,TEST,user-test-000,0x2b,191,4,1,183,362,288,833,2022-11-08 09:38:12.706569910,
1667900292.738418,TEST,user-test-000,0x2b,191,4,1,196,367,294,857,2022-11-08 09:38:12.738418102,
1667900292.76927,TEST,user-test-000,0x2b,191,4,1,210,368,291,869,2022-11-08 09:38:12.769269943,
1667900292.8001225,TEST,user-test-000,0x2b,191,4,1,225,369,291,885,2022-11-08 09:38:12.800122499,
1667900292.8309748,TEST,user-test-000,0x2b,191,4,1,227,365,301,893,2022-11-08 09:38:12.830974817,
1667900292.8628223,TEST,user-test-000,0x2b,192,4,1,224,362,300,886,2022-11-08 09:38:12.862822294,
1667900292.8936746,TEST,user-test-000,0x2b,192,4,1,212,368,303,883,2022-11-08 09:38:12.893674612,
1667900292.9245272,TEST,user-test-000,0x2b,192,4,1,195,380,312,887,2022-11-08 09:38:12.924527168,
1667900292.9553795,TEST,user-test-000,0x2b,192,4,1,201,360,290,851,2022-11-08 09:38:12.955379486,
1667900292.987227,TEST,user-test-000,0x2b,192,4,1,169,393,312,874,2022-11-08 09:38:12.987226963,
1667900293.0180793,TEST,user-test-000,0x2b,192,4,1,153,457,266,876,2022-11-08 09:38:13.018079281,
1667900293.0489318,TEST,user-test-000,0x2b,192,4,1,141,530,226,897,2022-11-08 09:38:13.048931837,
1667900293.0797842,TEST,user-test-000,0x2b,192,4,1,149,566,214,929,2022-11-08 09:38:13.079784155,
1667900293.1116316,TEST,user-test-000,0x2b,192,4,1,199,527,195,921,2022-11-08 09:38:13.111631632,
1667900293.142484,TEST,user-test-000,0x2b,192,4,1,229,456,138,823,2022-11-08 09:38:13.142483950,
1667900293.1733365,TEST,user-test-000,0x2b,192,4,1,252,365,123,740,2022-11-08 09:38:13.173336506,
1667900293.2041888,TEST,user-test-000,0x2b,192,4,1,299,299,168,766,2022-11-08 09:38:13.204188824,
1667900293.2360363,TEST,user-test-000,0x2b,192,4,1,345,264,214,823,2022-11-08 09:38:13.236036301,
1667900293.2668886,TEST,user-test-000,0x2b,192,4,1,368,250,237,855,2022-11-08 09:38:13.266888618,
1667900293.2977412,TEST,user-test-000,0x2b,192,4,1,370,235,285,890,2022-11-08 09:38:13.297741175,
1667900293.3285933,TEST,user-test-000,0x2b,192,4,1,424,225,234,883,2022-11-08 09:38:13.328593254,
1667900293.360441,TEST,user-test-000,0x2b,192,4,1,454,238,341,1033,2022-11-08 09:38:13.360440969,
1667900293.3912933,TEST,user-test-000,0x2b,192,4,1,408,226,374,1008,2022-11-08 09:38:13.391293287,
1667900293.4221458,TEST,user-test-000,0x2b,192,4,1,340,219,320,879,2022-11-08 09:38:13.422145844,
1667900293.452998,TEST,user-test-000,0x2b,192,4,1,315,254,251,820,2022-11-08 09:38:13.452997923,
1667900293.4848456,TEST,user-test-000,0x2b,192,4,1,271,256,160,687,2022-11-08 09:38:13.484845638,
1667900293.515698,TEST,user-test-000,0x2b,192,4,1,374,303,134,811,2022-11-08 09:38:13.515697956,
1667900293.5465505,TEST,user-test-000,0x2b,192,4,1,449,322,191,962,2022-11-08 09:38:13.546550512,
1667900293.5774026,TEST,user-test-000,0x2b,192,4,1,453,318,213,984,2022-11-08 09:38:13.577402592,
1667900293.6092503,TEST,user-test-000,0x2b,192,4,1,418,321,175,914,2022-11-08 09:38:13.609250307,
1667900293.6401026,TEST,user-test-000,0x2b,192,4,1,419,372,151,942,2022-11-08 09:38:13.640102625,
1667900293.670955,TEST,user-test-000,0x2b,192,4,1,351,331,148,830,2022-11-08 09:38:13.670954943,
1667900293.7018073,TEST,user-test-000,0x2b,192,4,1,340,324,151,815,2022-11-08 09:38:13.701807261,
1667900293.733655,TEST,user-test-000,0x2b,192,4,1,366,335,160,861,2022-11-08 09:38:13.733654976,
1667900293.7645073,TEST,user-test-000,0x2b,192,4,1,364,312,174,850,2022-11-08 09:38:13.764507294,
1667900293.7953596,TEST,user-test-000,0x2b,192,4,1,370,310,165,845,2022-11-08 09:38:13.795359612,
1667900293.826212,TEST,user-test-000,0x2b,192,4,1,381,304,160,845,2022-11-08 09:38:13.826211929,
1667900293.8580596,TEST,user-test-000,0x2b,193,4,1,394,299,165,858,2022-11-08 09:38:13.858059645,
1667900293.8889115,TEST,user-test-000,0x2b,193,4,1,394,324,171,889,2022-11-08 09:38:13.888911486,
1667900293.9197645,TEST,user-test-000,0x2b,193,4,1,370,324,170,864,2022-11-08 09:38:13.919764519,
1667900293.9506166,TEST,user-test-000,0x2b,193,4,1,361,327,158,846,2022-11-08 09:38:13.950616598,
1667900293.9824643,TEST,user-test-000,0x2b,193,4,1,376,338,140,854,2022-11-08 09:38:13.982464314,
1667900294.0133164,TEST,user-test-000,0x2b,193,4,1,365,332,163,860,2022-11-08 09:38:14.013316393,
1667900294.044169,TEST,user-test-000,0x2b,193,4,1,370,337,161,868,2022-11-08 09:38:14.044168949,
1667900294.0750213,TEST,user-test-000,0x2b,193,4,1,381,358,159,898,2022-11-08 09:38:14.075021267,
1667900294.106869,TEST,user-test-000,0x2b,193,4,1,391,396,172,959,2022-11-08 09:38:14.106868982,
1667900294.137721,TEST,user-test-000,0x2b,193,4,1,382,379,157,918,2022-11-08 09:38:14.137721062,
