time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1668441532.1271424,TEST,user-test-000,0x2b,137,4,1,-22,-32,511,565,2022-11-14 15:58:52.127142429,
1668441532.1581218,TEST,user-test-000,0x2b,137,4,1,-22,-33,510,565,2022-11-14 15:58:52.158121824,
1668441532.1891012,TEST,user-test-000,0x2b,137,4,1,-23,-34,510,567,2022-11-14 15:58:52.189101219,
1668441532.2200806,TEST,user-test-000,0x2b,137,4,1,-23,-35,510,568,2022-11-14 15:58:52.220080614,
1668441532.2520597,TEST,user-test-000,0x2b,137,4,1,-23,-32,509,564,2022-11-14 15:58:52.252059698,
1668441532.2830386,TEST,user-test-000,0x2b,137,4,1,-21,-33,510,564,2022-11-14 15:58:52.283038616,
1668441532.3140182,TEST,user-test-000,0x2b,137,4,1,-20,-34,509,563,2022-11-14 15:58:52.314018250,
1668441532.3449974,TEST,user-test-000,0x2b,137,4,1,-19,-36,508,563,2022-11-14 15:58:52.344997406,
1668441532.3769765,TEST,user-test-000,0x2b,137,4,1,-19,-36,507,562,2022-11-14 15:58:52.376976490,
1668441532.4079556,TEST,user-test-000,0x2b,137,4,1,-19,-36,504,559,2022-11-14 15:58:52.407955647,
1668441532.438935,TEST,user-test-000,0x2b,137,4,1,-18,-36,501,555,2022-11-14 15:58:52.438935041,
1668441532.4699144,TEST,user-test-000,0x2b,137,4,1,-17,-35,500,552,2022-11-14 15:58:52.469914436,
1668441532.5018933,TEST,user-test-000,0x2b,137,4,1,-18,-36,502,556,2022-11-14 15:58:52.501893282,
1668441532.5328724,TEST,user-test-000,0x2b,137,4,1,-20,-36,514,570,2022-11-14 15:58:52.532872437,
1668441532.563852,TEST,user-test-000,0x2b,137,4,1,-22,-35,513,570,2022-11-14 15:58:52.563852072,
1668441532.5948317,TEST,user-test-000,0x2b,137,4,1,-20,-32,510,562,2022-11-14 15:58:52.594831705,
1668441532.62681,TEST,user-test-000,0x2b,137,4,1,-18,-30,509,557,2022-11-14 15:58:52.626810074,
1668441532.6577897,TEST,user-test-000,0x2b,137,4,1,-21,-30,506,557,2022-11-14 15:58:52.657789707,
1668441532.688769,TEST,user-test-000,0x2b,137,4,1,-21,-33,508,562,2022-11-14 15:58:52.688769102,
1668441532.7197485,TEST,user-test-000,0x2b,137,4,1,-10,-29,523,562,2022-11-14 15:58:52.719748497,
1668441532.751727,TEST,user-test-000,0x2b,137,4,1,-4,-25,533,562,2022-11-14 15:58:52.751727104,
1668441532.7827065,TEST,user-test-000,0x2b,137,4,1,-16,-24,524,564,2022-11-14 15:58:52.782706499,
1668441532.813686,TEST,user-test-000,0x2b,137,4,1,-16,-27,513,556,2022-11-14 15:58:52.813685894,
1668441532.8446653,TEST,user-test-000,0x2b,137,4,1,-17,-34,516,567,2022-11-14 15:58:52.844665289,
1668441532.876644,TEST,user-test-000,0x2b,137,4,1,-21,-36,515,572,2022-11-14 15:58:52.876643896,
1668441532.9076233,TEST,user-test-000,0x2b,137,4,1,-23,-33,511,567,2022-11-14 15:58:52.907623291,
1668441532.938603,TEST,user-test-000,0x2b,137,4,1,-23,-33,517,573,2022-11-14 15:58:52.938602924,
1668441532.9695823,TEST,user-test-000,0x2b,137,4,1,-22,-30,506,558,2022-11-14 15:58:52.969582319,
1668441533.001561,TEST,user-test-000,0x2b,137,4,1,-23,-32,501,556,2022-11-14 15:58:53.001560926,
1668441533.0325403,TEST,user-test-000,0x2b,137,4,1,-23,-35,501,559,2022-11-14 15:58:53.032540320,
1668441533.06352,TEST,user-test-000,0x2b,137,4,1,-22,-34,503,559,2022-11-14 15:58:53.063519955,
1668441533.094499,TEST,user-test-000,0x2b,137,4,1,-22,-31,512,565,2022-11-14 15:58:53.094499111,
