time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1668441530.6271424,TEST,user-test-000,0x2b,137,4,1,-22,-32,511,565,2022-11-14 15:58:50.627142429,
1668441530.6581218,TEST,user-test-000,0x2b,137,4,1,-22,-33,510,565,2022-11-14 15:58:50.658121824,
1668441530.6891012,TEST,user-test-000,0x2b,137,4,1,-23,-34,510,567,2022-11-14 15:58:50.689101219,
1668441530.7200806,TEST,user-test-000,0x2b,137,4,1,-23,-35,510,568,2022-11-14 15:58:50.720080614,
1668441530.7520597,TEST,user-test-000,0x2b,137,4,1,-23,-32,509,564,2022-11-14 15:58:50.752059698,
1668441530.7830386,TEST,user-test-000,0x2b,137,4,1,-21,-33,510,564,2022-11-14 15:58:50.783038616,
1668441530.8140182,TEST,user-test-000,0x2b,137,4,1,-20,-34,509,563,2022-11-14 15:58:50.814018250,
1668441530.8449974,TEST,user-test-000,0x2b,137,4,1,-19,-36,508,563,2022-11-14 15:58:50.844997406,
1668441530.8769765,TEST,user-test-000,0x2b,137,4,1,-19,-36,507,562,2022-11-14 15:58:50.876976490,
1668441530.9079556,TEST,user-test-000,0x2b,137,4,1,-19,-36,504,559,2022-11-14 15:58:50.907955647,
1668441530.938935,TEST,user-test-000,0x2b,137,4,1,-18,-36,501,555,2022-11-14 15:58:50.938935041,
1668441530.9699144,TEST,user-test-000,0x2b,137,4,1,-17,-35,500,552,2022-11-14 15:58:50.969914436,
1668441531.0018933,TEST,user-test-000,0x2b,137,4,1,-18,-36,502,556,2022-11-14 15:58:51.001893282,
1668441531.0328724,TEST,user-test-000,0x2b,137,4,1,-20,-36,514,570,2022-11-14 15:58:51.032872437,
1668441531.063852,TEST,user-test-000,0x2b,137,4,1,-22,-35,513,570,2022-11-14 15:58:51.063852071,
1668441531.0948317,TEST,user-test-000,0x2b,137,4,1,-20,-32,510,562,2022-11-14 15:58:51.094831705,
1668441531.12681,TEST,user-test-000,0x2b,137,4,1,-18,-30,509,557,2022-11-14 15:58:51.126810074,
1668441531.1577897,TEST,user-test-000,0x2b,137,4,1,-21,-30,506,557,2022-11-14 15:58:51.157789707,
1668441531.188769,TEST,user-test-000,0x2b,137,4,1,-21,-33,508,562,2022-11-14 15:58:51.188769102,
1668441531.2197485,TEST,user-test-000,0x2b,137,4,1,-10,-29,523,562,2022-11-14 15:58:51.219748497,
1668441531.251727,TEST,user-test-000,0x2b,137,4,1,-4,-25,533,562,2022-11-14 15:58:51.251727103,
1668441531.2827065,TEST,user-test-000,0x2b,137,4,1,-16,-24,524,564,2022-11-14 15:58:51.282706499,
1668441531.313686,TEST,user-test-000,0x2b,137,4,1,-16,-27,513,556,2022-11-14 15:58:51.313685894,
1668441531.3446653,TEST,user-test-000,0x2b,137,4,1,-17,-34,516,567,2022-11-14 15:58:51.344665289,
1668441531.376644,TEST,user-test-000,0x2b,137,4,1,-21,-36,515,572,2022-11-14 15:58:51.376643896,
1668441531.4076233,TEST,user-test-000,0x2b,137,4,1,-23,-33,511,567,2022-11-14 15:58:51.407623291,
1668441531.438603,TEST,user-test-000,0x2b,137,4,1,-23,-33,517,573,2022-11-14 15:58:51.438602924,
1668441531.4695823,TEST,user-test-000,0x2b,137,4,1,-22,-30,506,558,2022-11-14 15:58:51.469582319,
1668441531.501561,TEST,user-test-000,0x2b,137,4,1,-23,-32,501,556,2022-11-14 15:58:51.501560926,
1668441531.5325403,TEST,user-test-000,0x2b,137,4,1,-23,-35,501,559,2022-11-14 15:58:51.532540321,
1668441531.56352,TEST,user-test-000,0x2b,137,4,1,-22,-34,503,559,2022-11-14 15:58:51.563519955,
1668441531.594499,TEST,user-test-000,0x2b,137,4,1,-22,-31,512,565,2022-11-14 15:58:51.594499111,
1668441531.626478,TEST,user-test-000,0x2b,138,4,1,-20,-33,512,565,2022-11-14 15:58:51.626477957,
1668441531.6574574,TEST,user-test-000,0x2b,138,4,1,-19,-33,511,563,2022-11-14 15:58:51.657457352,
1668441531.6884367,TEST,user-test-000,0x2b,138,4,1,-20,-31,512,563,2022-11-14 15:58:51.688436747,
1668441531.719416,TEST,user-test-000,0x2b,138,4,1,-20,-35,515,570,2022-11-14 15:58:51.719415903,
1668441531.751395,TEST,user-test-000,0x2b,138,4,1,-20,-36,518,574,2022-11-14 15:58:51.751394987,
1668441531.782374,TEST,user-test-000,0x2b,138,4,1,-22,-37,515,574,2022-11-14 15:58:51.782373905,
1668441531.8133538,TEST,user-test-000,0x2b,138,4,1,-25,-40,514,579,2022-11-14 15:58:51.813353777,
1668441531.844333,TEST,user-test-000,0x2b,138,4,1,-30,-45,521,596,2022-11-14 15:58:51.844332933,
1668441531.8763118,TEST,user-test-000,0x2b,138,4,1,-16,-41,519,576,2022-11-14 15:58:51.876311779,
1668441531.9072912,TEST,user-test-000,0x2b,138,4,1,-15,-34,509,558,2022-11-14 15:58:51.907291174,
1668441531.9382706,TEST,user-test-000,0x2b,138,4,1,-17,-31,504,552,2022-11-14 15:58:51.938270569,
1668441531.96925,TEST,user-test-000,0x2b,138,4,1,-19,-35,507,561,2022-11-14 15:58:51.969249964,
1668441532.0012288,TEST,user-test-000,0x2b,138,4,1,-21,-35,504,560,2022-11-14 15:58:52.001228809,
1668441532.032208,TEST,user-test-000,0x2b,138,4,1,-18,-34,515,567,2022-11-14 15:58:52.032207965,
1668441532.0631876,TEST,user-test-000,0x2b,138,4,1,-20,-32,522,574,2022-11-14 15:58:52.063187599,
1668441532.094167,TEST,user-test-000,0x2b,138,4,1,-23,-32,520,575,2022-11-14 15:58:52.094166994,
1668441532.1261456,TEST,user-test-000,0x2b,138,4,1,-21,-34,507,562,2022-11-14 15:58:52.126145601,
1668441532.157125,TEST,user-test-000,0x2b,138,4,1,-19,-31,508,558,2022-11-14 15:58:52.157124996,
1668441532.1881046,TEST,user-test-000,0x2b,138,4,1,-20,-32,512,564,2022-11-14 15:58:52.188104630,
1668441532.2190838,TEST,user-test-000,0x2b,138,4,1,-20,-33,515,568,2022-11-14 15:58:52.219083786,
1668441532.2510626,TEST,user-test-000,0x2b,138,4,1,-20,-33,513,566,2022-11-14 15:58:52.251062632,
1668441532.282042,TEST,user-test-000,0x2b,138,4,1,-20,-33,510,563,2022-11-14 15:58:52.282042027,
1668441532.3130214,TEST,user-test-000,0x2b,138,4,1,-20,-31,507,558,2022-11-14 15:58:52.313021421,
1668441532.3440008,TEST,user-test-000,0x2b,138,4,1,-20,-30,507,557,2022-11-14 15:58:52.344000816,
1668441532.3759797,TEST,user-test-000,0x2b,138,4,1,-20,-31,507,558,2022-11-14 15:58:52.375979662,
1668441532.4069588,TEST,user-test-000,0x2b,138,4,1,-21,-31,507,559,2022-11-14 15:58:52.406958818,
1668441532.4379385,TEST,user-test-000,0x2b,138,4,1,-20,-34,507,561,2022-11-14 15:58:52.437938452,
1668441532.4689176,TEST,user-test-000,0x2b,138,4,1,-19,-35,507,561,2022-11-14 15:58:52.468917608,
1668441532.5008965,TEST,user-test-000,0x2b,138,4,1,-18,-34,508,560,2022-11-14 15:58:52.500896454,
1668441532.5318758,TEST,user-test-000,0x2b,138,4,1,-17,-32,510,559,2022-11-14 15:58:52.531875848,
1668441532.5628552,TEST,user-test-000,0x2b,138,4,1,-19,-32,507,558,2022-11-14 15:58:52.562855244,
1668441532.5938346,TEST,user-test-000,0x2b,138,4,1,-19,-30,505,554,2022-11-14 15:58:52.593834639,
1668441532.6258135,TEST,user-test-000,0x2b,139,4,1,-20,-32,508,560,2022-11-14 15:58:52.625813484,
1668441532.6567926,TEST,user-test-000,0x2b,139,4,1,-20,-33,513,566,2022-11-14 15:58:52.656792641,
1668441532.6877725,TEST,user-test-000,0x2b,139,4,1,-19,-30,513,562,2022-11-14 15:58:52.687772512,
1668441532.7187517,TEST,user-test-000,0x2b,139,4,1,-19,-35,509,563,2022-11-14 15:58:52.718751669,
