time,projectId,userId,metric_id,chunk_index,quality,body_pose,accX,accY,accZ,1d_signal,timestamp,alignment_point
1668441531.6271424,TEST,user-test-000,0x2b,137,4,1,-22,-32,511,565,2022-11-14 15:58:51.627142429,
1668441531.6581218,TEST,user-test-000,0x2b,137,4,1,-22,-33,510,565,2022-11-14 15:58:51.658121824,
1668441531.6891012,TEST,user-test-000,0x2b,137,4,1,-23,-34,510,567,2022-11-14 15:58:51.689101219,
1668441531.7200806,TEST,user-test-000,0x2b,137,4,1,-23,-35,510,568,2022-11-14 15:58:51.720080614,
1668441531.7520597,TEST,user-test-000,0x2b,137,4,1,-23,-32,509,564,2022-11-14 15:58:51.752059698,
1668441531.7830386,TEST,user-test-000,0x2b,137,4,1,-21,-33,510,564,2022-11-14 15:58:51.783038616,
1668441531.8140182,TEST,user-test-000,0x2b,137,4,1,-20,-34,509,563,2022-11-14 15:58:51.814018250,
1668441531.8449974,TEST,user-test-000,0x2b,137,4,1,-19,-36,508,563,2022-11-14 15:58:51.844997406,
1668441531.8769765,TEST,user-test-000,0x2b,137,4,1,-19,-36,507,562,2022-11-14 15:58:51.876976490,
1668441531.9079556,TEST,user-test-000,0x2b,137,4,1,-19,-36,504,559,2022-11-14 15:58:51.907955647,
1668441531.938935,TEST,user-test-000,0x2b,137,4,1,-18,-36,501,555,2022-11-14 15:58:51.938935041,
1668441531.9699144,TEST,user-test-000,0x2b,137,4,1,-17,-35,500,552,2022-11-14 15:58:51.969914436,
1668441532.0018933,TEST,user-test-000,0x2b,137,4,1,-18,-36,502,556,2022-11-14 15:58:52.001893282,
1668441532.0328724,TEST,user-test-000,0x2b,137,4,1,-20,-36,514,570,2022-11-14 15:58:52.032872437,
1668441532.063852,TEST,user-test-000,0x2b,137,4,1,-22,-35,513,570,2022-11-14 15:58:52.063852071,
1668441532.0948317,TEST,user-test-000,0x2b,137,4,1,-20,-32,510,562,2022-11-14 15:58:52.094831705,
1668441532.12681,TEST,user-test-000,0x2b,137,4,1,-18,-30,509,557,2022-11-14 15:58:52.126810074,
1668441532.1577897,TEST,user-test-000,0x2b,137,4,1,-21,-30,506,557,2022-11-14 15:58:52.157789707,
1668441532.188769,TEST,user-test-000,0x2b,137,4,1,-21,-33,508,562,2022-11-14 15:58:52.188769102,
1668441532.2197485,TEST,user-test-000,0x2b,137,4,1,-10,-29,523,562,2022-11-14 15:58:52.219748497,
1668441532.251727,TEST,user-test-000,0x2b,137,4,1,-4,-25,533,562,2022-11-14 15:58:52.251727103,
1668441532.2827065,TEST,user-test-000,0x2b,137,4,1,-16,-24,524,564,2022-11-14 15:58:52.282706499,
1668441532.313686,TEST,user-test-000,0x2b,137,4,1,-16,-27,513,556,2022-11-14 15:58:52.313685894,
1668441532.3446653,TEST,user-test-000,0x2b,137,4,1,-17,-34,516,567,2022-11-14 15:58:52.344665289,
1668441532.376644,TEST,user-test-000,0x2b,137,4,1,-21,-36,515,572,2022-11-14 15:58:52.376643896,
1668441532.4076233,TEST,user-test-000,0x2b,137,4,1,-23,-33,511,567,2022-11-14 15:58:52.407623291,
1668441532.438603,TEST,user-test-000,0x2b,137,4,1,-23,-33,517,573,2022-11-14 15:58:52.438602924,
1668441532.4695823,TEST,user-test-000,0x2b,137,4,1,-22,-30,506,558,2022-11-14 15:58:52.469582319,
1668441532.501561,TEST,user-test-000,0x2b,137,4,1,-23,-32,501,556,2022-11-14 15:58:52.501560926,
1668441532.5325403,TEST,user-test-000,0x2b,137,4,1,-23,-35,501,559,2022-11-14 15:58:52.532540321,
1668441532.56352,TEST,user-test-000,0x2b,137,4,1,-22,-34,503,559,2022-11-14 15:58:52.563519955,
1668441532.594499,TEST,user-test-000,0x2b,137,4,1,-22,-31,512,565,2022-11-14 15:58:52.594499111,
1668441532.626478,TEST,user-test-000,0x2b,138,4,1,-20,-33,512,565,2022-11-14 15:58:52.626477957,
1668441532.6574574,TEST,user-test-000,0x2b,138,4,1,-19,-33,511,563,2022-11-14 15:58:52.657457352,
1668441532.6884367,TEST,user-test-000,0x2b,138,4,1,-20,-31,512,563,2022-11-14 15:58:52.688436747,
