time,projectId,userId,device1,device1_value0,device1_value1,device1_value2,device1_value3,device1_value4,device1_value5,device1_value6,device1_value7,device1_value8,device1_value9,device1_value10,device1_value11,device1_value12,device2,device2_value0,device2_value1,device2_value2,device2_value3,device2_value4,device2_value5,device2_value6,device2_value7,device2_value8,device2_value9,device2_value10,device2_value11,device2_value12,1d_signal,timestamp,alignment_point
1667897861.904801,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,52,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,220,59,2022-11-08 08:57:41.904800892,
1667897862.0363135,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,4,0,0,0,0,53,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,221,61,2022-11-08 08:57:42.036313534,
1667897862.10207,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,4,0,0,0,0,54,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,222,62,2022-11-08 08:57:42.102070093,
1667897862.234579,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,55,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,223,62,2022-11-08 08:57:42.234579086,
1667897862.3033247,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,56,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,224,63,2022-11-08 08:57:42.303324699,
1667897862.4218855,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,57,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,225,64,2022-11-08 08:57:42.421885490,
1667897862.5155387,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,58,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,226,65,2022-11-08 08:57:42.515538692,
1667897862.631111,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,59,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,227,66,2022-11-08 08:57:42.631110907,
1667897862.7138042,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,4,0,0,0,0,60,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,228,68,2022-11-08 08:57:42.713804245,
1667897862.8293762,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,61,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,229,68,2022-11-08 08:57:42.829376221,
1667897862.9170516,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,62,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,230,69,2022-11-08 08:57:42.917051554,
1667897863.027642,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,4,0,0,0,0,63,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,231,71,2022-11-08 08:57:43.027642012,
1667897863.1422176,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,64,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,232,71,2022-11-08 08:57:43.142217636,
1667897863.2259076,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,1,0,0,3,0,0,0,0,65,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,233,72,2022-11-08 08:57:43.225907564,
1667897863.3434722,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,0,0,0,3,0,0,0,0,66,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,234,72,2022-11-08 08:57:43.343472242,
1667897863.4241734,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,0,0,0,3,0,0,0,0,67,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,235,73,2022-11-08 08:57:43.424173355,
1667897863.538749,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,0,0,0,3,0,0,0,0,68,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,236,74,2022-11-08 08:57:43.538748980,
1667897863.6214428,SCAI-SENSEI,sensei-103,Sensomative_3001,3,0,0,0,0,0,0,4,0,0,0,0,69,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,237,76,2022-11-08 08:57:43.621442795,
1667897863.7370143,SCAI-SENSEI,sensei-103,Sensomative_3001,2,0,0,0,1,0,0,3,0,0,0,0,70,Sensomative_3755,0,0,0,0,0,0,0,0,0,0,0,0,238,76,2022-11-08 08:57:43.737014294,
