projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_223,1668441588.5470617,329,342,1712,2383,2022-11-14 15:59:48.547061682,
SCAI-SENSEI,user_sensei_223,1668441588.7465513,596,663,2018,3277,2022-11-14 15:59:48.746551275,
SCAI-SENSEI,user_sensei_223,1668441588.946041,880,878,1391,3149,2022-11-14 15:59:48.946041107,
SCAI-SENSEI,user_sensei_223,1668441589.145531,560,554,1264,2378,2022-11-14 15:59:49.145530939,
SCAI-SENSEI,user_sensei_223,1668441589.3450208,288,590,2029,2907,2022-11-14 15:59:49.345020771,
SCAI-SENSEI,user_sensei_223,1668441589.5445106,451,541,1981,2973,2022-11-14 15:59:49.544510603,
SCAI-SENSEI,user_sensei_223,1668441589.7440002,437,513,1901,2851,2022-11-14 15:59:49.744000196,
SCAI-SENSEI,user_sensei_223,1668441589.94349,518,494,1744,2756,2022-11-14 15:59:49.943490028,
SCAI-SENSEI,user_sensei_223,1668441590.1429799,896,1533,1098,3527,2022-11-14 15:59:50.142979860,
SCAI-SENSEI,user_sensei_223,1668441590.3424697,666,1578,1408,3652,2022-11-14 15:59:50.342469692,
SCAI-SENSEI,user_sensei_223,1668441590.5419595,540,1814,1428,3782,2022-11-14 15:59:50.541959524,
SCAI-SENSEI,user_sensei_223,1668441590.741449,570,791,1614,2975,2022-11-14 15:59:50.741449118,
SCAI-SENSEI,user_sensei_223,1668441590.940939,817,720,1566,3103,2022-11-14 15:59:50.940938950,
SCAI-SENSEI,user_sensei_223,1668441591.1404288,1369,729,973,3071,2022-11-14 15:59:51.140428782,
SCAI-SENSEI,user_sensei_223,1668441591.3399186,1837,1019,769,3625,2022-11-14 15:59:51.339918613,
SCAI-SENSEI,user_sensei_223,1668441591.5394087,1591,1096,708,3395,2022-11-14 15:59:51.539408684,
SCAI-SENSEI,user_sensei_223,1668441591.7388983,1795,616,1227,3638,2022-11-14 15:59:51.738898277,
SCAI-SENSEI,user_sensei_223,1668441591.938388,1793,469,704,2966,2022-11-14 15:59:51.938388109,
SCAI-SENSEI,user_sensei_223,1668441592.137878,875,452,180,1507,2022-11-14 15:59:52.137877941,
SCAI-SENSEI,user_sensei_223,1668441592.3373678,560,-1975,2139,4674,2022-11-14 15:59:52.337367773,
SCAI-SENSEI,user_sensei_223,1668441592.5368576,-296,-543,1831,2670,2022-11-14 15:59:52.536857605,
SCAI-SENSEI,user_sensei_223,1668441592.7363472,15,-19,2068,2102,2022-11-14 15:59:52.736347198,
SCAI-SENSEI,user_sensei_223,1668441592.935837,28,-21,2071,2120,2022-11-14 15:59:52.935837030,
SCAI-SENSEI,user_sensei_223,1668441593.1353269,27,-22,2079,2128,2022-11-14 15:59:53.135326862,
SCAI-SENSEI,user_sensei_223,1668441593.3348167,20,-20,2075,2115,2022-11-14 15:59:53.334816694,
SCAI-SENSEI,user_sensei_223,1668441593.5343065,24,-17,2073,2114,2022-11-14 15:59:53.534306525,
SCAI-SENSEI,user_sensei_223,1668441593.7337961,18,-20,2095,2133,2022-11-14 15:59:53.733796120,
SCAI-SENSEI,user_sensei_223,1668441593.933286,14,-23,2071,2108,2022-11-14 15:59:53.933285952,
