projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_223,1668441564.6108367,517,-69,2013,2599,2022-11-14 15:59:24.610836744,
SCAI-SENSEI,user_sensei_223,1668441564.8103263,539,-26,1980,2545,2022-11-14 15:59:24.810326338,
SCAI-SENSEI,user_sensei_223,1668441565.0098162,537,-21,2002,2560,2022-11-14 15:59:25.009816170,
SCAI-SENSEI,user_sensei_223,1668441565.209306,524,-4,2046,2574,2022-11-14 15:59:25.209306002,
SCAI-SENSEI,user_sensei_223,1668441565.4087958,516,-20,2017,2553,2022-11-14 15:59:25.408795834,
SCAI-SENSEI,user_sensei_223,1668441565.6082857,547,-37,2012,2596,2022-11-14 15:59:25.608285666,
SCAI-SENSEI,user_sensei_223,1668441565.8077753,532,-38,1997,2567,2022-11-14 15:59:25.807775259,
SCAI-SENSEI,user_sensei_223,1668441566.007265,694,-195,2020,2909,2022-11-14 15:59:26.007265091,
SCAI-SENSEI,user_sensei_223,1668441566.206755,581,-59,2030,2670,2022-11-14 15:59:26.206754923,
SCAI-SENSEI,user_sensei_223,1668441566.406245,370,419,2274,3063,2022-11-14 15:59:26.406244993,
SCAI-SENSEI,user_sensei_223,1668441566.6057348,554,243,2879,3676,2022-11-14 15:59:26.605734825,
SCAI-SENSEI,user_sensei_223,1668441566.8052244,276,64,2179,2519,2022-11-14 15:59:26.805224419,
SCAI-SENSEI,user_sensei_223,1668441567.0047145,297,87,1656,2040,2022-11-14 15:59:27.004714489,
SCAI-SENSEI,user_sensei_223,1668441567.204204,492,89,1520,2101,2022-11-14 15:59:27.204204082,
SCAI-SENSEI,user_sensei_223,1668441567.403694,520,292,2239,3051,2022-11-14 15:59:27.403693914,
SCAI-SENSEI,user_sensei_223,1668441567.6031835,448,124,2001,2573,2022-11-14 15:59:27.603183508,
SCAI-SENSEI,user_sensei_223,1668441567.802673,480,156,1988,2624,2022-11-14 15:59:27.802673101,
SCAI-SENSEI,user_sensei_223,1668441568.0021632,387,151,2089,2627,2022-11-14 15:59:28.002163172,
SCAI-SENSEI,user_sensei_223,1668441568.201653,457,179,2052,2688,2022-11-14 15:59:28.201653004,
SCAI-SENSEI,user_sensei_223,1668441568.4011428,462,148,2036,2646,2022-11-14 15:59:28.401142836,
SCAI-SENSEI,user_sensei_223,1668441568.600633,463,119,2033,2615,2022-11-14 15:59:28.600632906,
SCAI-SENSEI,user_sensei_223,1668441568.8001225,447,42,2039,2528,2022-11-14 15:59:28.800122499,
SCAI-SENSEI,user_sensei_223,1668441568.999612,469,33,2016,2518,2022-11-14 15:59:28.999612093,
SCAI-SENSEI,user_sensei_223,1668441569.199102,473,61,2032,2566,2022-11-14 15:59:29.199101925,
SCAI-SENSEI,user_sensei_223,1668441569.3985918,486,74,2006,2566,2022-11-14 15:59:29.398591757,
SCAI-SENSEI,user_sensei_223,1668441569.5980818,457,60,2054,2571,2022-11-14 15:59:29.598081827,
SCAI-SENSEI,user_sensei_223,1668441569.7975714,453,91,2066,2610,2022-11-14 15:59:29.797571421,
SCAI-SENSEI,user_sensei_223,1668441569.9970613,447,74,2098,2619,2022-11-14 15:59:29.997061253,
SCAI-SENSEI,user_sensei_223,1668441570.196551,507,53,1995,2555,2022-11-14 15:59:30.196551085,
SCAI-SENSEI,user_sensei_223,1668441570.396041,496,37,2008,2541,2022-11-14 15:59:30.396040916,
SCAI-SENSEI,user_sensei_223,1668441570.5955307,477,64,1939,2480,2022-11-14 15:59:30.595530748,
SCAI-SENSEI,user_sensei_223,1668441570.7950203,412,148,2014,2574,2022-11-14 15:59:30.795020342,
SCAI-SENSEI,user_sensei_223,1668441570.9945102,443,41,1568,2052,2022-11-14 15:59:30.994510174,
SCAI-SENSEI,user_sensei_223,1668441571.194,339,-89,1448,1876,2022-11-14 15:59:31.194000006,
SCAI-SENSEI,user_sensei_223,1668441571.3934898,470,430,2837,3737,2022-11-14 15:59:31.393489838,
SCAI-SENSEI,user_sensei_223,1668441571.5929797,704,169,2210,3083,2022-11-14 15:59:31.592979670,
SCAI-SENSEI,user_sensei_223,1668441571.7924693,795,34,2213,3042,2022-11-14 15:59:31.792469263,
SCAI-SENSEI,user_sensei_223,1668441571.991959,696,-117,1825,2638,2022-11-14 15:59:31.991959095,
SCAI-SENSEI,user_sensei_223,1668441572.191449,576,87,1920,2583,2022-11-14 15:59:32.191448927,
SCAI-SENSEI,user_sensei_223,1668441572.3909388,696,8,1994,2698,2022-11-14 15:59:32.390938759,
SCAI-SENSEI,user_sensei_223,1668441572.5904286,507,59,2065,2631,2022-11-14 15:59:32.590428591,
SCAI-SENSEI,user_sensei_223,1668441572.7899182,564,-13,1946,2523,2022-11-14 15:59:32.789918184,
SCAI-SENSEI,user_sensei_223,1668441572.9894085,653,63,1977,2693,2022-11-14 15:59:32.989408493,
SCAI-SENSEI,user_sensei_223,1668441573.188898,593,41,1989,2623,2022-11-14 15:59:33.188898087,
SCAI-SENSEI,user_sensei_223,1668441573.388388,593,42,2014,2649,2022-11-14 15:59:33.388387918,
SCAI-SENSEI,user_sensei_223,1668441573.5878778,602,-12,1957,2571,2022-11-14 15:59:33.587877750,
SCAI-SENSEI,user_sensei_223,1668441573.787367,605,73,2001,2679,2022-11-14 15:59:33.787367105,
SCAI-SENSEI,user_sensei_223,1668441573.9868572,587,40,2000,2627,2022-11-14 15:59:33.986857176,
SCAI-SENSEI,user_sensei_223,1668441574.186347,588,28,1986,2602,2022-11-14 15:59:34.186347008,
SCAI-SENSEI,user_sensei_223,1668441574.3858368,575,10,2003,2588,2022-11-14 15:59:34.385836840,
SCAI-SENSEI,user_sensei_223,1668441574.585327,571,19,2003,2593,2022-11-14 15:59:34.585326910,
SCAI-SENSEI,user_sensei_223,1668441574.7848165,577,17,1997,2591,2022-11-14 15:59:34.784816504,
SCAI-SENSEI,user_sensei_223,1668441574.984306,568,34,2023,2625,2022-11-14 15:59:34.984306097,
SCAI-SENSEI,user_sensei_223,1668441575.183796,613,49,1988,2650,2022-11-14 15:59:35.183795929,
SCAI-SENSEI,user_sensei_223,1668441575.3832858,570,44,2015,2629,2022-11-14 15:59:35.383285761,
SCAI-SENSEI,user_sensei_223,1668441575.5827756,636,31,1931,2598,2022-11-14 15:59:35.582775593,
SCAI-SENSEI,user_sensei_223,1668441575.7822652,590,-222,2023,2835,2022-11-14 15:59:35.782265186,
SCAI-SENSEI,user_sensei_223,1668441575.981755,624,-184,2015,2823,2022-11-14 15:59:35.981755018,
SCAI-SENSEI,user_sensei_223,1668441576.181245,610,-26,2097,2733,2022-11-14 15:59:36.181245089,
SCAI-SENSEI,user_sensei_223,1668441576.380735,420,216,2783,3419,2022-11-14 15:59:36.380734921,
SCAI-SENSEI,user_sensei_223,1668441576.5802248,381,-7,1992,2380,2022-11-14 15:59:36.580224752,
SCAI-SENSEI,user_sensei_223,1668441576.7797143,478,121,1512,2111,2022-11-14 15:59:36.779714346,
SCAI-SENSEI,user_sensei_223,1668441576.9792042,510,42,1737,2289,2022-11-14 15:59:36.979204178,
SCAI-SENSEI,user_sensei_223,1668441577.178694,599,13,1960,2572,2022-11-14 15:59:37.178694010,
SCAI-SENSEI,user_sensei_223,1668441577.3781838,557,32,1988,2577,2022-11-14 15:59:37.378183842,
SCAI-SENSEI,user_sensei_223,1668441577.5776737,467,-11,2015,2493,2022-11-14 15:59:37.577673674,
SCAI-SENSEI,user_sensei_223,1668441577.7771633,532,36,2021,2589,2022-11-14 15:59:37.777163267,
SCAI-SENSEI,user_sensei_223,1668441577.976653,522,1,1978,2501,2022-11-14 15:59:37.976653099,
SCAI-SENSEI,user_sensei_223,1668441578.176143,525,4,2019,2548,2022-11-14 15:59:38.176142931,
SCAI-SENSEI,user_sensei_223,1668441578.3756328,483,15,2037,2535,2022-11-14 15:59:38.375632763,
SCAI-SENSEI,user_sensei_223,1668441578.5751226,538,13,1999,2550,2022-11-14 15:59:38.575122595,
SCAI-SENSEI,user_sensei_223,1668441578.7746122,490,-5,2008,2503,2022-11-14 15:59:38.774612188,
SCAI-SENSEI,user_sensei_223,1668441578.974102,456,-52,2051,2559,2022-11-14 15:59:38.974102020,
SCAI-SENSEI,user_sensei_223,1668441579.173592,534,-3,2039,2576,2022-11-14 15:59:39.173592091,
SCAI-SENSEI,user_sensei_223,1668441579.373082,567,-25,2013,2605,2022-11-14 15:59:39.373081923,
SCAI-SENSEI,user_sensei_223,1668441579.5725718,518,-29,1977,2524,2022-11-14 15:59:39.572571754,
SCAI-SENSEI,user_sensei_223,1668441579.772061,516,-27,2031,2574,2022-11-14 15:59:39.772061110,
SCAI-SENSEI,user_sensei_223,1668441579.9715512,592,-63,1983,2638,2022-11-14 15:59:39.971551180,
SCAI-SENSEI,user_sensei_223,1668441580.171041,594,-93,1970,2657,2022-11-14 15:59:40.171041012,
SCAI-SENSEI,user_sensei_223,1668441580.3705308,546,-82,2016,2644,2022-11-14 15:59:40.370530844,
SCAI-SENSEI,user_sensei_223,1668441580.570021,502,-1,1973,2476,2022-11-14 15:59:40.570020914,
SCAI-SENSEI,user_sensei_223,1668441580.7695105,443,-17,1546,2006,2022-11-14 15:59:40.769510508,
SCAI-SENSEI,user_sensei_223,1668441580.969,474,-42,1485,2001,2022-11-14 15:59:40.969000101,1.0
SCAI-SENSEI,user_sensei_223,1668441581.16849,374,372,2791,3537,2022-11-14 15:59:41.168489933,
SCAI-SENSEI,user_sensei_223,1668441581.3679798,642,281,2342,3265,2022-11-14 15:59:41.367979765,
SCAI-SENSEI,user_sensei_223,1668441581.5674696,657,-141,2255,3053,2022-11-14 15:59:41.567469597,
SCAI-SENSEI,user_sensei_223,1668441581.7669592,678,-102,1803,2583,2022-11-14 15:59:41.766959190,
SCAI-SENSEI,user_sensei_223,1668441581.966449,778,20,1945,2743,2022-11-14 15:59:41.966449022,
SCAI-SENSEI,user_sensei_223,1668441582.1659389,599,-90,1971,2660,2022-11-14 15:59:42.165938854,
SCAI-SENSEI,user_sensei_223,1668441582.3654287,676,-101,1942,2719,2022-11-14 15:59:42.365428686,
SCAI-SENSEI,user_sensei_223,1668441582.5649185,619,26,1978,2623,2022-11-14 15:59:42.564918518,
SCAI-SENSEI,user_sensei_223,1668441582.7644083,625,16,1997,2638,2022-11-14 15:59:42.764408350,
SCAI-SENSEI,user_sensei_223,1668441582.9638982,617,3,1982,2602,2022-11-14 15:59:42.963898182,
SCAI-SENSEI,user_sensei_223,1668441583.163388,606,5,2000,2611,2022-11-14 15:59:43.163388014,
SCAI-SENSEI,user_sensei_223,1668441583.3628778,599,29,1990,2618,2022-11-14 15:59:43.362877846,
SCAI-SENSEI,user_sensei_223,1668441583.5623677,581,13,2011,2605,2022-11-14 15:59:43.562367678,
SCAI-SENSEI,user_sensei_223,1668441583.7618573,583,6,1994,2583,2022-11-14 15:59:43.761857271,
SCAI-SENSEI,user_sensei_223,1668441583.961347,586,11,1992,2589,2022-11-14 15:59:43.961347103,
SCAI-SENSEI,user_sensei_223,1668441584.160837,554,23,2022,2599,2022-11-14 15:59:44.160836935,
