projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_223,1668441554.189408,238,215,2025,2478,2022-11-14 15:59:14.189408064,
SCAI-SENSEI,user_sensei_223,1668441554.388898,196,237,2161,2594,2022-11-14 15:59:14.388897896,
SCAI-SENSEI,user_sensei_223,1668441554.5883875,-3,291,2031,2325,2022-11-14 15:59:14.588387489,
SCAI-SENSEI,user_sensei_223,1668441554.787877,-14,50,2078,2142,2022-11-14 15:59:14.787877083,
SCAI-SENSEI,user_sensei_223,1668441554.9873672,6,-56,2062,2124,2022-11-14 15:59:14.987367153,
SCAI-SENSEI,user_sensei_223,1668441555.186857,15,9,2156,2180,2022-11-14 15:59:15.186856985,
SCAI-SENSEI,user_sensei_223,1668441555.3863468,-17,191,2121,2329,2022-11-14 15:59:15.386346817,
SCAI-SENSEI,user_sensei_223,1668441555.5858364,75,253,2124,2452,2022-11-14 15:59:15.585836411,
SCAI-SENSEI,user_sensei_223,1668441555.7853262,176,168,2015,2359,2022-11-14 15:59:15.785326242,
SCAI-SENSEI,user_sensei_223,1668441555.984816,168,68,2080,2316,2022-11-14 15:59:15.984816074,
SCAI-SENSEI,user_sensei_223,1668441556.184306,123,29,1930,2082,2022-11-14 15:59:16.184305906,
SCAI-SENSEI,user_sensei_223,1668441556.3837955,255,174,2118,2547,2022-11-14 15:59:16.383795500,
SCAI-SENSEI,user_sensei_223,1668441556.583285,404,231,2073,2708,2022-11-14 15:59:16.583285093,
SCAI-SENSEI,user_sensei_223,1668441556.7827752,475,72,1935,2482,2022-11-14 15:59:16.782775164,
SCAI-SENSEI,user_sensei_223,1668441556.982265,557,2,1962,2521,2022-11-14 15:59:16.982264996,
SCAI-SENSEI,user_sensei_223,1668441557.1817548,563,298,1957,2818,2022-11-14 15:59:17.181754827,
SCAI-SENSEI,user_sensei_223,1668441557.381245,474,278,2205,2957,2022-11-14 15:59:17.381244898,
SCAI-SENSEI,user_sensei_223,1668441557.5807345,488,116,2164,2768,2022-11-14 15:59:17.580734491,
SCAI-SENSEI,user_sensei_223,1668441557.7802243,447,138,1980,2565,2022-11-14 15:59:17.780224323,
SCAI-SENSEI,user_sensei_223,1668441557.9797142,427,110,2055,2592,2022-11-14 15:59:17.979714155,
SCAI-SENSEI,user_sensei_223,1668441558.179204,365,-30,2073,2468,2022-11-14 15:59:18.179203987,
SCAI-SENSEI,user_sensei_223,1668441558.3786938,412,89,2042,2543,2022-11-14 15:59:18.378693819,
SCAI-SENSEI,user_sensei_223,1668441558.5781834,493,173,2038,2704,2022-11-14 15:59:18.578183413,
SCAI-SENSEI,user_sensei_223,1668441558.7776732,548,91,1966,2605,2022-11-14 15:59:18.777673244,
SCAI-SENSEI,user_sensei_223,1668441558.977163,710,1,1943,2654,2022-11-14 15:59:18.977163076,
SCAI-SENSEI,user_sensei_223,1668441559.176653,456,325,1831,2612,2022-11-14 15:59:19.176652908,
SCAI-SENSEI,user_sensei_223,1668441559.3761427,214,223,2212,2649,2022-11-14 15:59:19.376142740,
SCAI-SENSEI,user_sensei_223,1668441559.5756323,164,-6,1993,2163,2022-11-14 15:59:19.575632334,
SCAI-SENSEI,user_sensei_223,1668441559.7751222,449,131,2054,2634,2022-11-14 15:59:19.775122166,
SCAI-SENSEI,user_sensei_223,1668441559.974612,389,329,2016,2734,2022-11-14 15:59:19.974611998,
SCAI-SENSEI,user_sensei_223,1668441560.1741018,368,374,2125,2867,2022-11-14 15:59:20.174101830,
SCAI-SENSEI,user_sensei_223,1668441560.3735917,387,208,2007,2602,2022-11-14 15:59:20.373591661,
SCAI-SENSEI,user_sensei_223,1668441560.5730815,354,132,2052,2538,2022-11-14 15:59:20.573081493,
SCAI-SENSEI,user_sensei_223,1668441560.772571,432,130,2043,2605,2022-11-14 15:59:20.772571087,
SCAI-SENSEI,user_sensei_223,1668441560.9720612,438,72,2032,2542,2022-11-14 15:59:20.972061157,
SCAI-SENSEI,user_sensei_223,1668441561.171551,428,89,2003,2520,2022-11-14 15:59:21.171550989,
SCAI-SENSEI,user_sensei_223,1668441561.3710408,372,47,2017,2436,2022-11-14 15:59:21.371040821,
SCAI-SENSEI,user_sensei_223,1668441561.5705304,378,52,2122,2552,2022-11-14 15:59:21.570530415,
SCAI-SENSEI,user_sensei_223,1668441561.7700202,411,64,1904,2379,2022-11-14 15:59:21.770020247,
SCAI-SENSEI,user_sensei_223,1668441561.96951,244,53,1620,1917,2022-11-14 15:59:21.969510078,
SCAI-SENSEI,user_sensei_223,1668441562.169,274,0,1584,1858,2022-11-14 15:59:22.168999910,1.0
SCAI-SENSEI,user_sensei_223,1668441562.3684895,750,10,2729,3489,2022-11-14 15:59:22.368489504,
SCAI-SENSEI,user_sensei_223,1668441562.567979,473,72,2423,2968,2022-11-14 15:59:22.567979097,
SCAI-SENSEI,user_sensei_223,1668441562.7674692,417,120,1980,2517,2022-11-14 15:59:22.767469168,
SCAI-SENSEI,user_sensei_223,1668441562.966959,762,2,1888,2652,2022-11-14 15:59:22.966959000,
SCAI-SENSEI,user_sensei_223,1668441563.1664488,566,107,2142,2815,2022-11-14 15:59:23.166448832,
SCAI-SENSEI,user_sensei_223,1668441563.365939,383,32,1979,2394,2022-11-14 15:59:23.365938902,
SCAI-SENSEI,user_sensei_223,1668441563.5654285,581,-53,2019,2653,2022-11-14 15:59:23.565428495,
SCAI-SENSEI,user_sensei_223,1668441563.764918,489,34,1994,2517,2022-11-14 15:59:23.764918089,
SCAI-SENSEI,user_sensei_223,1668441563.9644082,448,-15,2040,2503,2022-11-14 15:59:23.964408159,
SCAI-SENSEI,user_sensei_223,1668441564.163898,600,58,2049,2707,2022-11-14 15:59:24.163897991,
SCAI-SENSEI,user_sensei_223,1668441564.3633878,490,-45,1976,2511,2022-11-14 15:59:24.363387823,
SCAI-SENSEI,user_sensei_223,1668441564.5628774,524,23,2039,2586,2022-11-14 15:59:24.562877417,
SCAI-SENSEI,user_sensei_223,1668441564.7623672,539,39,2027,2605,2022-11-14 15:59:24.762367249,
SCAI-SENSEI,user_sensei_223,1668441564.961857,567,-7,1985,2559,2022-11-14 15:59:24.961857080,
SCAI-SENSEI,user_sensei_223,1668441565.161347,539,5,1982,2526,2022-11-14 15:59:25.161346912,
SCAI-SENSEI,user_sensei_223,1668441565.3608367,517,-69,2013,2599,2022-11-14 15:59:25.360836744,
SCAI-SENSEI,user_sensei_223,1668441565.5603263,539,-26,1980,2545,2022-11-14 15:59:25.560326338,
