projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_223,1668441553.189408,238,215,2025,2478,2022-11-14 15:59:13.189408064,
SCAI-SENSEI,user_sensei_223,1668441553.388898,196,237,2161,2594,2022-11-14 15:59:13.388897896,
SCAI-SENSEI,user_sensei_223,1668441553.5883875,-3,291,2031,2325,2022-11-14 15:59:13.588387489,
SCAI-SENSEI,user_sensei_223,1668441553.787877,-14,50,2078,2142,2022-11-14 15:59:13.787877083,
SCAI-SENSEI,user_sensei_223,1668441553.9873672,6,-56,2062,2124,2022-11-14 15:59:13.987367153,
SCAI-SENSEI,user_sensei_223,1668441554.186857,15,9,2156,2180,2022-11-14 15:59:14.186856985,
SCAI-SENSEI,user_sensei_223,1668441554.3863468,-17,191,2121,2329,2022-11-14 15:59:14.386346817,
SCAI-SENSEI,user_sensei_223,1668441554.5858364,75,253,2124,2452,2022-11-14 15:59:14.585836411,
SCAI-SENSEI,user_sensei_223,1668441554.7853262,176,168,2015,2359,2022-11-14 15:59:14.785326242,
SCAI-SENSEI,user_sensei_223,1668441554.984816,168,68,2080,2316,2022-11-14 15:59:14.984816074,
SCAI-SENSEI,user_sensei_223,1668441555.184306,123,29,1930,2082,2022-11-14 15:59:15.184305906,
SCAI-SENSEI,user_sensei_223,1668441555.3837955,255,174,2118,2547,2022-11-14 15:59:15.383795500,
SCAI-SENSEI,user_sensei_223,1668441555.583285,404,231,2073,2708,2022-11-14 15:59:15.583285093,
SCAI-SENSEI,user_sensei_223,1668441555.7827752,475,72,1935,2482,2022-11-14 15:59:15.782775164,
SCAI-SENSEI,user_sensei_223,1668441555.982265,557,2,1962,2521,2022-11-14 15:59:15.982264996,
SCAI-SENSEI,user_sensei_223,1668441556.1817548,563,298,1957,2818,2022-11-14 15:59:16.181754827,
SCAI-SENSEI,user_sensei_223,1668441556.381245,474,278,2205,2957,2022-11-14 15:59:16.381244898,
SCAI-SENSEI,user_sensei_223,1668441556.5807345,488,116,2164,2768,2022-11-14 15:59:16.580734491,
SCAI-SENSEI,user_sensei_223,1668441556.7802243,447,138,1980,2565,2022-11-14 15:59:16.780224323,
SCAI-SENSEI,user_sensei_223,1668441556.9797142,427,110,2055,2592,2022-11-14 15:59:16.979714155,
SCAI-SENSEI,user_sensei_223,1668441557.179204,365,-30,2073,2468,2022-11-14 15:59:17.179203987,
SCAI-SENSEI,user_sensei_223,1668441557.3786938,412,89,2042,2543,2022-11-14 15:59:17.378693819,
SCAI-SENSEI,user_sensei_223,1668441557.5781834,493,173,2038,2704,2022-11-14 15:59:17.578183413,
SCAI-SENSEI,user_sensei_223,1668441557.7776732,548,91,1966,2605,2022-11-14 15:59:17.777673244,
SCAI-SENSEI,user_sensei_223,1668441557.977163,710,1,1943,2654,2022-11-14 15:59:17.977163076,
SCAI-SENSEI,user_sensei_223,1668441558.176653,456,325,1831,2612,2022-11-14 15:59:18.176652908,
SCAI-SENSEI,user_sensei_223,1668441558.3761427,214,223,2212,2649,2022-11-14 15:59:18.376142740,
SCAI-SENSEI,user_sensei_223,1668441558.5756323,164,-6,1993,2163,2022-11-14 15:59:18.575632334,
SCAI-SENSEI,user_sensei_223,1668441558.7751222,449,131,2054,2634,2022-11-14 15:59:18.775122166,
SCAI-SENSEI,user_sensei_223,1668441558.974612,389,329,2016,2734,2022-11-14 15:59:18.974611998,
SCAI-SENSEI,user_sensei_223,1668441559.1741018,368,374,2125,2867,2022-11-14 15:59:19.174101830,
SCAI-SENSEI,user_sensei_223,1668441559.3735917,387,208,2007,2602,2022-11-14 15:59:19.373591661,
