time,projectId,userId,acc_x,acc_y,acc_z,1d_signal,timestamp
1668441531.049,SCAI-SENSEI,sensei-223,-0.238,0.055,-0.908,1.201,2022-11-14 15:58:51.049000025
1668441531.059,SCAI-SENSEI,sensei-223,-0.252,0.068,-0.943,1.263,2022-11-14 15:58:51.059000015
1668441531.069,SCAI-SENSEI,sensei-223,-0.256,0.084,-0.988,1.328,2022-11-14 15:58:51.069000006
1668441531.079,SCAI-SENSEI,sensei-223,-0.238,0.061,-0.918,1.217,2022-11-14 15:58:51.078999996
1668441531.089,SCAI-SENSEI,sensei-223,-0.244,0.066,-0.914,1.224,2022-11-14 15:58:51.088999987
1668441531.099,SCAI-SENSEI,sensei-223,-0.258,0.074,-0.959,1.291,2022-11-14 15:58:51.098999977
1668441531.109,SCAI-SENSEI,sensei-223,-0.24,0.064,-0.926,1.23,2022-11-14 15:58:51.108999968
1668441531.119,SCAI-SENSEI,sensei-223,-0.238,0.07,-0.957,1.265,2022-11-14 15:58:51.118999958
1668441531.129,SCAI-SENSEI,sensei-223,-0.238,0.062,-0.959,1.259,2022-11-14 15:58:51.128999949
1668441531.139,SCAI-SENSEI,sensei-223,-0.24,0.053,-0.959,1.252,2022-11-14 15:58:51.138999939
1668441531.149,SCAI-SENSEI,sensei-223,-0.24,0.068,-0.961,1.269,2022-11-14 15:58:51.148999929
1668441531.159,SCAI-SENSEI,sensei-223,-0.242,0.07,-0.979,1.291,2022-11-14 15:58:51.158999920
1668441531.169,SCAI-SENSEI,sensei-223,-0.229,0.031,-0.965,1.225,2022-11-14 15:58:51.168999910
1668441531.179,SCAI-SENSEI,sensei-223,-0.246,0.064,-0.965,1.275,2022-11-14 15:58:51.178999901
1668441531.189,SCAI-SENSEI,sensei-223,-0.246,0.072,-0.93,1.248,2022-11-14 15:58:51.188999891
1668441531.199,SCAI-SENSEI,sensei-223,-0.242,0.066,-0.959,1.267,2022-11-14 15:58:51.198999882
1668441531.209,SCAI-SENSEI,sensei-223,-0.24,0.078,-0.98,1.298,2022-11-14 15:58:51.209000111
1668441531.219,SCAI-SENSEI,sensei-223,-0.23,0.037,-0.969,1.236,2022-11-14 15:58:51.219000101
1668441531.229,SCAI-SENSEI,sensei-223,-0.25,0.057,-0.941,1.248,2022-11-14 15:58:51.229000092
1668441531.239,SCAI-SENSEI,sensei-223,-0.254,0.088,-0.957,1.299,2022-11-14 15:58:51.239000082
1668441531.249,SCAI-SENSEI,sensei-223,-0.238,0.066,-0.955,1.259,2022-11-14 15:58:51.249000072
1668441531.259,SCAI-SENSEI,sensei-223,-0.236,0.051,-0.957,1.244,2022-11-14 15:58:51.259000063
1668441531.269,SCAI-SENSEI,sensei-223,-0.238,0.055,-0.926,1.219,2022-11-14 15:58:51.269000053
1668441531.279,SCAI-SENSEI,sensei-223,-0.238,0.066,-0.922,1.226,2022-11-14 15:58:51.279000044
1668441531.289,SCAI-SENSEI,sensei-223,-0.234,0.068,-0.947,1.249,2022-11-14 15:58:51.289000034
1668441531.299,SCAI-SENSEI,sensei-223,-0.229,0.053,-0.959,1.241,2022-11-14 15:58:51.299000025
1668441531.309,SCAI-SENSEI,sensei-223,-0.24,0.059,-0.965,1.264,2022-11-14 15:58:51.309000015
1668441531.319,SCAI-SENSEI,sensei-223,-0.246,0.07,-0.939,1.255,2022-11-14 15:58:51.319000006
1668441531.329,SCAI-SENSEI,sensei-223,-0.252,0.078,-0.949,1.279,2022-11-14 15:58:51.328999996
1668441531.339,SCAI-SENSEI,sensei-223,-0.23,0.064,-0.967,1.2610000000000001,2022-11-14 15:58:51.338999987
1668441531.349,SCAI-SENSEI,sensei-223,-0.248,0.072,-0.98,1.3,2022-11-14 15:58:51.348999977
1668441531.359,SCAI-SENSEI,sensei-223,-0.199,0.0,-0.969,1.168,2022-11-14 15:58:51.358999968
1668441531.369,SCAI-SENSEI,sensei-223,-0.25,0.041,-0.984,1.275,2022-11-14 15:58:51.368999958
1668441531.379,SCAI-SENSEI,sensei-223,-0.203,0.062,-0.887,1.1520000000000001,2022-11-14 15:58:51.378999949
1668441531.389,SCAI-SENSEI,sensei-223,-0.254,0.105,-0.926,1.2850000000000001,2022-11-14 15:58:51.388999939
1668441531.399,SCAI-SENSEI,sensei-223,-0.207,0.043,-0.832,1.0819999999999999,2022-11-14 15:58:51.398999929
1668441531.409,SCAI-SENSEI,sensei-223,-0.27,0.158,-0.934,1.362,2022-11-14 15:58:51.408999920
1668441531.419,SCAI-SENSEI,sensei-223,-0.246,0.07,-0.953,1.269,2022-11-14 15:58:51.418999910
1668441531.429,SCAI-SENSEI,sensei-223,-0.234,0.053,-0.938,1.225,2022-11-14 15:58:51.428999901
1668441531.439,SCAI-SENSEI,sensei-223,-0.25,0.062,-0.957,1.269,2022-11-14 15:58:51.438999891
1668441531.449,SCAI-SENSEI,sensei-223,-0.27,0.066,-0.971,1.307,2022-11-14 15:58:51.448999882
1668441531.459,SCAI-SENSEI,sensei-223,-0.221,0.047,-0.92,1.1880000000000002,2022-11-14 15:58:51.459000111
1668441531.469,SCAI-SENSEI,sensei-223,-0.232,0.068,-0.961,1.2610000000000001,2022-11-14 15:58:51.469000101
1668441531.479,SCAI-SENSEI,sensei-223,-0.242,0.064,-0.957,1.263,2022-11-14 15:58:51.479000092
1668441531.489,SCAI-SENSEI,sensei-223,-0.27,0.059,-0.99,1.319,2022-11-14 15:58:51.489000082
1668441531.499,SCAI-SENSEI,sensei-223,-0.24,0.064,-0.951,1.255,2022-11-14 15:58:51.499000072
1668441531.509,SCAI-SENSEI,sensei-223,-0.232,0.078,-0.969,1.279,2022-11-14 15:58:51.509000063
1668441531.519,SCAI-SENSEI,sensei-223,-0.25,0.066,-0.99,1.306,2022-11-14 15:58:51.519000052
1668441531.529,SCAI-SENSEI,sensei-223,-0.24,0.064,-0.922,1.226,2022-11-14 15:58:51.529000044
1668441531.539,SCAI-SENSEI,sensei-223,-0.266,0.086,-0.953,1.305,2022-11-14 15:58:51.539000034
1668441531.549,SCAI-SENSEI,sensei-223,-0.234,0.068,-0.969,1.271,2022-11-14 15:58:51.549000025
1668441531.559,SCAI-SENSEI,sensei-223,-0.25,0.102,-0.982,1.334,2022-11-14 15:58:51.559000015
1668441531.569,SCAI-SENSEI,sensei-223,-0.264,0.068,-0.965,1.297,2022-11-14 15:58:51.569000006
1668441531.579,SCAI-SENSEI,sensei-223,-0.277,0.07,-0.992,1.339,2022-11-14 15:58:51.578999996
1668441531.589,SCAI-SENSEI,sensei-223,-0.242,0.037,-0.996,1.275,2022-11-14 15:58:51.588999987
1668441531.599,SCAI-SENSEI,sensei-223,-0.246,0.076,-1.004,1.326,2022-11-14 15:58:51.598999977
1668441531.609,SCAI-SENSEI,sensei-223,-0.223,0.027,-0.967,1.217,2022-11-14 15:58:51.608999968
1668441531.619,SCAI-SENSEI,sensei-223,-0.248,0.068,-0.924,1.24,2022-11-14 15:58:51.618999958
1668441531.629,SCAI-SENSEI,sensei-223,-0.236,0.074,-0.941,1.251,2022-11-14 15:58:51.628999949
1668441531.639,SCAI-SENSEI,sensei-223,-0.223,0.059,-0.957,1.2389999999999999,2022-11-14 15:58:51.638999939
1668441531.649,SCAI-SENSEI,sensei-223,-0.238,0.059,-0.953,1.25,2022-11-14 15:58:51.648999929
1668441531.659,SCAI-SENSEI,sensei-223,-0.234,0.068,-0.93,1.2320000000000002,2022-11-14 15:58:51.658999920
1668441531.669,SCAI-SENSEI,sensei-223,-0.242,0.072,-0.945,1.259,2022-11-14 15:58:51.668999910
1668441531.679,SCAI-SENSEI,sensei-223,-0.227,0.051,-0.949,1.2269999999999999,2022-11-14 15:58:51.678999901
1668441531.689,SCAI-SENSEI,sensei-223,-0.23,0.07,-0.961,1.2610000000000001,2022-11-14 15:58:51.688999891
1668441531.699,SCAI-SENSEI,sensei-223,-0.242,0.064,-0.939,1.2449999999999999,2022-11-14 15:58:51.698999882
1668441531.709,SCAI-SENSEI,sensei-223,-0.252,0.061,-0.967,1.28,2022-11-14 15:58:51.709000111
1668441531.719,SCAI-SENSEI,sensei-223,-0.248,0.072,-0.963,1.283,2022-11-14 15:58:51.719000101
1668441531.729,SCAI-SENSEI,sensei-223,-0.244,0.068,-0.963,1.275,2022-11-14 15:58:51.729000092
1668441531.739,SCAI-SENSEI,sensei-223,-0.244,0.066,-0.967,1.277,2022-11-14 15:58:51.739000082
1668441531.749,SCAI-SENSEI,sensei-223,-0.248,0.068,-0.959,1.275,2022-11-14 15:58:51.749000072
1668441531.759,SCAI-SENSEI,sensei-223,-0.24,0.059,-0.957,1.256,2022-11-14 15:58:51.759000063
1668441531.769,SCAI-SENSEI,sensei-223,-0.238,0.072,-0.957,1.267,2022-11-14 15:58:51.769000053
1668441531.779,SCAI-SENSEI,sensei-223,-0.238,0.072,-0.961,1.271,2022-11-14 15:58:51.779000044
1668441531.789,SCAI-SENSEI,sensei-223,-0.242,0.062,-0.967,1.271,2022-11-14 15:58:51.789000034
1668441531.799,SCAI-SENSEI,sensei-223,-0.248,0.07,-0.957,1.275,2022-11-14 15:58:51.799000025
1668441531.809,SCAI-SENSEI,sensei-223,-0.238,0.064,-0.947,1.2489999999999999,2022-11-14 15:58:51.809000015
1668441531.819,SCAI-SENSEI,sensei-223,-0.229,0.068,-0.951,1.248,2022-11-14 15:58:51.819000006
1668441531.829,SCAI-SENSEI,sensei-223,-0.232,0.059,-0.963,1.254,2022-11-14 15:58:51.828999996
1668441531.839,SCAI-SENSEI,sensei-223,-0.244,0.059,-0.951,1.254,2022-11-14 15:58:51.838999987
1668441531.849,SCAI-SENSEI,sensei-223,-0.232,0.062,-0.949,1.2429999999999999,2022-11-14 15:58:51.848999977
1668441531.859,SCAI-SENSEI,sensei-223,-0.23,0.064,-0.959,1.2530000000000001,2022-11-14 15:58:51.858999968
1668441531.869,SCAI-SENSEI,sensei-223,-0.24,0.07,-0.955,1.265,2022-11-14 15:58:51.868999958
1668441531.879,SCAI-SENSEI,sensei-223,-0.236,0.055,-0.951,1.242,2022-11-14 15:58:51.878999949
1668441531.889,SCAI-SENSEI,sensei-223,-0.232,0.055,-0.924,1.211,2022-11-14 15:58:51.888999939
1668441531.899,SCAI-SENSEI,sensei-223,-0.236,0.07,-0.957,1.263,2022-11-14 15:58:51.898999929
1668441531.909,SCAI-SENSEI,sensei-223,-0.238,0.07,-0.959,1.267,2022-11-14 15:58:51.908999920
1668441531.919,SCAI-SENSEI,sensei-223,-0.24,0.057,-0.961,1.258,2022-11-14 15:58:51.918999910
1668441531.929,SCAI-SENSEI,sensei-223,-0.242,0.064,-0.957,1.263,2022-11-14 15:58:51.928999901
1668441531.939,SCAI-SENSEI,sensei-223,-0.238,0.07,-0.951,1.259,2022-11-14 15:58:51.938999891
1668441531.949,SCAI-SENSEI,sensei-223,-0.232,0.066,-0.959,1.2570000000000001,2022-11-14 15:58:51.948999882
1668441531.959,SCAI-SENSEI,sensei-223,-0.24,0.066,-0.967,1.273,2022-11-14 15:58:51.959000111
1668441531.969,SCAI-SENSEI,sensei-223,-0.248,0.064,-0.961,1.273,2022-11-14 15:58:51.969000101
1668441531.979,SCAI-SENSEI,sensei-223,-0.242,0.068,-0.949,1.259,2022-11-14 15:58:51.979000092
1668441531.989,SCAI-SENSEI,sensei-223,-0.236,0.068,-0.959,1.263,2022-11-14 15:58:51.989000082
1668441531.999,SCAI-SENSEI,sensei-223,-0.24,0.062,-0.963,1.265,2022-11-14 15:58:51.999000072
1668441532.009,SCAI-SENSEI,sensei-223,-0.244,0.062,-0.959,1.265,2022-11-14 15:58:52.009000063
1668441532.019,SCAI-SENSEI,sensei-223,-0.24,0.064,-0.953,1.257,2022-11-14 15:58:52.019000053
1668441532.029,SCAI-SENSEI,sensei-223,-0.234,0.07,-0.953,1.2570000000000001,2022-11-14 15:58:52.029000044
1668441532.039,SCAI-SENSEI,sensei-223,-0.234,0.066,-0.967,1.267,2022-11-14 15:58:52.039000034
1668441532.049,SCAI-SENSEI,sensei-223,-0.248,0.068,-0.965,1.281,2022-11-14 15:58:52.049000025
1668441532.059,SCAI-SENSEI,sensei-223,-0.246,0.061,-0.955,1.262,2022-11-14 15:58:52.059000015
1668441532.069,SCAI-SENSEI,sensei-223,-0.236,0.068,-0.953,1.257,2022-11-14 15:58:52.069000006
1668441532.079,SCAI-SENSEI,sensei-223,-0.234,0.064,-0.963,1.2610000000000001,2022-11-14 15:58:52.078999996
1668441532.089,SCAI-SENSEI,sensei-223,-0.244,0.062,-0.969,1.275,2022-11-14 15:58:52.088999987
1668441532.099,SCAI-SENSEI,sensei-223,-0.25,0.064,-0.928,1.242,2022-11-14 15:58:52.098999977
1668441532.109,SCAI-SENSEI,sensei-223,-0.24,0.066,-0.949,1.255,2022-11-14 15:58:52.108999968
1668441532.119,SCAI-SENSEI,sensei-223,-0.23,0.086,-0.965,1.281,2022-11-14 15:58:52.118999958
1668441532.129,SCAI-SENSEI,sensei-223,-0.246,0.064,-0.967,1.277,2022-11-14 15:58:52.128999949
1668441532.139,SCAI-SENSEI,sensei-223,-0.217,0.035,-0.922,1.174,2022-11-14 15:58:52.138999939
1668441532.149,SCAI-SENSEI,sensei-223,-0.234,0.076,-0.943,1.253,2022-11-14 15:58:52.148999929
1668441532.159,SCAI-SENSEI,sensei-223,-0.225,0.059,-0.953,1.237,2022-11-14 15:58:52.158999920
1668441532.169,SCAI-SENSEI,sensei-223,-0.234,0.066,-0.939,1.2389999999999999,2022-11-14 15:58:52.168999910
1668441532.179,SCAI-SENSEI,sensei-223,-0.252,0.07,-0.961,1.283,2022-11-14 15:58:52.178999901
1668441532.189,SCAI-SENSEI,sensei-223,-0.242,0.066,-0.957,1.265,2022-11-14 15:58:52.188999891
1668441532.199,SCAI-SENSEI,sensei-223,-0.238,0.064,-0.953,1.255,2022-11-14 15:58:52.198999882
1668441532.209,SCAI-SENSEI,sensei-223,-0.234,0.064,-0.965,1.263,2022-11-14 15:58:52.209000111
1668441532.219,SCAI-SENSEI,sensei-223,-0.246,0.061,-0.967,1.274,2022-11-14 15:58:52.219000101
1668441532.229,SCAI-SENSEI,sensei-223,-0.248,0.064,-0.957,1.269,2022-11-14 15:58:52.229000092
1668441532.239,SCAI-SENSEI,sensei-223,-0.238,0.07,-0.961,1.269,2022-11-14 15:58:52.239000082
1668441532.249,SCAI-SENSEI,sensei-223,-0.242,0.072,-0.955,1.269,2022-11-14 15:58:52.249000072
1668441532.259,SCAI-SENSEI,sensei-223,-0.236,0.061,-0.961,1.258,2022-11-14 15:58:52.259000063
1668441532.269,SCAI-SENSEI,sensei-223,-0.242,0.064,-0.955,1.261,2022-11-14 15:58:52.269000053
1668441532.279,SCAI-SENSEI,sensei-223,-0.236,0.059,-0.949,1.244,2022-11-14 15:58:52.279000044
1668441532.289,SCAI-SENSEI,sensei-223,-0.234,0.068,-0.959,1.2610000000000001,2022-11-14 15:58:52.289000034
1668441532.299,SCAI-SENSEI,sensei-223,-0.24,0.066,-0.963,1.269,2022-11-14 15:58:52.299000025
1668441532.309,SCAI-SENSEI,sensei-223,-0.244,0.064,-0.961,1.269,2022-11-14 15:58:52.309000015
1668441532.319,SCAI-SENSEI,sensei-223,-0.242,0.064,-0.957,1.263,2022-11-14 15:58:52.319000006
1668441532.329,SCAI-SENSEI,sensei-223,-0.238,0.066,-0.957,1.261,2022-11-14 15:58:52.328999996
1668441532.339,SCAI-SENSEI,sensei-223,-0.238,0.066,-0.957,1.261,2022-11-14 15:58:52.338999987
