time,projectId,userId,acc_x,acc_y,acc_z,1d_signal,timestamp
1669973085.426,SCAI-SENSEI,sensei-237,0.049,0.168,1.02,1.237,2022-12-02 09:24:45.426000118
1669973085.436,SCAI-SENSEI,sensei-237,0.051,0.162,1.023,1.236,2022-12-02 09:24:45.436000109
1669973085.446,SCAI-SENSEI,sensei-237,0.055,0.162,1.025,1.242,2022-12-02 09:24:45.446000099
1669973085.456,SCAI-SENSEI,sensei-237,0.057,0.164,1.029,1.25,2022-12-02 09:24:45.456000090
1669973085.466,SCAI-SENSEI,sensei-237,0.061,0.168,1.025,1.254,2022-12-02 09:24:45.466000080
1669973085.476,SCAI-SENSEI,sensei-237,0.057,0.162,1.023,1.242,2022-12-02 09:24:45.476000071
1669973085.486,SCAI-SENSEI,sensei-237,0.055,0.166,1.023,1.244,2022-12-02 09:24:45.486000061
1669973085.496,SCAI-SENSEI,sensei-237,0.055,0.168,1.025,1.248,2022-12-02 09:24:45.496000051
1669973085.506,SCAI-SENSEI,sensei-237,0.057,0.164,0.996,1.217,2022-12-02 09:24:45.506000042
1669973085.516,SCAI-SENSEI,sensei-237,0.059,0.162,0.996,1.217,2022-12-02 09:24:45.516000032
1669973085.526,SCAI-SENSEI,sensei-237,0.059,0.158,1.027,1.244,2022-12-02 09:24:45.526000023
1669973085.536,SCAI-SENSEI,sensei-237,0.059,0.16,1.025,1.244,2022-12-02 09:24:45.536000013
1669973085.546,SCAI-SENSEI,sensei-237,0.057,0.164,1.021,1.242,2022-12-02 09:24:45.546000004
1669973085.556,SCAI-SENSEI,sensei-237,0.053,0.162,1.02,1.235,2022-12-02 09:24:45.555999994
1669973085.566,SCAI-SENSEI,sensei-237,0.051,0.162,1.018,1.231,2022-12-02 09:24:45.565999985
1669973085.576,SCAI-SENSEI,sensei-237,0.049,0.162,1.016,1.227,2022-12-02 09:24:45.575999975
1669973085.586,SCAI-SENSEI,sensei-237,0.047,0.16,1.02,1.227,2022-12-02 09:24:45.585999966
1669973085.596,SCAI-SENSEI,sensei-237,0.051,0.16,1.02,1.231,2022-12-02 09:24:45.595999956
1669973085.606,SCAI-SENSEI,sensei-237,0.051,0.156,1.02,1.227,2022-12-02 09:24:45.605999947
1669973085.616,SCAI-SENSEI,sensei-237,0.051,0.154,1.018,1.223,2022-12-02 09:24:45.615999937
1669973085.626,SCAI-SENSEI,sensei-237,0.049,0.152,0.984,1.185,2022-12-02 09:24:45.625999928
1669973085.636,SCAI-SENSEI,sensei-237,0.047,0.152,0.984,1.183,2022-12-02 09:24:45.635999918
1669973085.646,SCAI-SENSEI,sensei-237,0.047,0.154,0.984,1.185,2022-12-02 09:24:45.645999908
1669973085.656,SCAI-SENSEI,sensei-237,0.047,0.158,0.988,1.193,2022-12-02 09:24:45.655999899
1669973085.666,SCAI-SENSEI,sensei-237,0.051,0.158,0.988,1.197,2022-12-02 09:24:45.665999889
1669973085.676,SCAI-SENSEI,sensei-237,0.049,0.158,1.018,1.225,2022-12-02 09:24:45.676000118
1669973085.686,SCAI-SENSEI,sensei-237,0.049,0.156,1.018,1.223,2022-12-02 09:24:45.686000109
1669973085.696,SCAI-SENSEI,sensei-237,0.049,0.156,1.016,1.221,2022-12-02 09:24:45.696000099
1669973085.706,SCAI-SENSEI,sensei-237,0.047,0.158,1.016,1.221,2022-12-02 09:24:45.706000090
1669973085.716,SCAI-SENSEI,sensei-237,0.047,0.152,0.982,1.181,2022-12-02 09:24:45.716000080
1669973085.726,SCAI-SENSEI,sensei-237,0.045,0.156,0.986,1.187,2022-12-02 09:24:45.726000071
1669973085.736,SCAI-SENSEI,sensei-237,0.049,0.156,0.986,1.191,2022-12-02 09:24:45.736000061
1669973085.746,SCAI-SENSEI,sensei-237,0.049,0.154,1.018,1.221,2022-12-02 09:24:45.746000051
1669973085.756,SCAI-SENSEI,sensei-237,0.049,0.152,1.018,1.219,2022-12-02 09:24:45.756000042
1669973085.766,SCAI-SENSEI,sensei-237,0.049,0.152,1.018,1.219,2022-12-02 09:24:45.766000032
1669973085.776,SCAI-SENSEI,sensei-237,0.049,0.156,1.018,1.223,2022-12-02 09:24:45.776000023
1669973085.786,SCAI-SENSEI,sensei-237,0.049,0.16,1.023,1.232,2022-12-02 09:24:45.786000013
1669973085.796,SCAI-SENSEI,sensei-237,0.055,0.158,1.018,1.231,2022-12-02 09:24:45.796000004
1669973085.806,SCAI-SENSEI,sensei-237,0.049,0.152,1.02,1.221,2022-12-02 09:24:45.805999994
1669973085.816,SCAI-SENSEI,sensei-237,0.051,0.156,1.021,1.228,2022-12-02 09:24:45.815999985
1669973085.826,SCAI-SENSEI,sensei-237,0.053,0.16,1.02,1.233,2022-12-02 09:24:45.825999975
1669973085.836,SCAI-SENSEI,sensei-237,0.051,0.156,1.025,1.232,2022-12-02 09:24:45.835999966
1669973085.846,SCAI-SENSEI,sensei-237,0.057,0.156,1.025,1.238,2022-12-02 09:24:45.845999956
1669973085.856,SCAI-SENSEI,sensei-237,0.057,0.154,1.025,1.236,2022-12-02 09:24:45.855999947
1669973085.866,SCAI-SENSEI,sensei-237,0.057,0.158,1.025,1.24,2022-12-02 09:24:45.865999937
1669973085.876,SCAI-SENSEI,sensei-237,0.057,0.154,1.025,1.236,2022-12-02 09:24:45.875999928
1669973085.886,SCAI-SENSEI,sensei-237,0.057,0.154,1.027,1.238,2022-12-02 09:24:45.885999918
1669973085.896,SCAI-SENSEI,sensei-237,0.059,0.156,1.029,1.244,2022-12-02 09:24:45.895999908
1669973085.906,SCAI-SENSEI,sensei-237,0.061,0.152,1.027,1.24,2022-12-02 09:24:45.905999899
1669973085.916,SCAI-SENSEI,sensei-237,0.059,0.148,1.023,1.23,2022-12-02 09:24:45.915999889
1669973085.926,SCAI-SENSEI,sensei-237,0.055,0.15,1.025,1.23,2022-12-02 09:24:45.926000118
1669973085.936,SCAI-SENSEI,sensei-237,0.057,0.146,1.023,1.226,2022-12-02 09:24:45.936000109
1669973085.946,SCAI-SENSEI,sensei-237,0.055,0.154,0.986,1.195,2022-12-02 09:24:45.946000099
1669973085.956,SCAI-SENSEI,sensei-237,0.049,0.152,1.023,1.224,2022-12-02 09:24:45.956000090
1669973085.966,SCAI-SENSEI,sensei-237,0.055,0.152,1.02,1.227,2022-12-02 09:24:45.966000080
1669973085.976,SCAI-SENSEI,sensei-237,0.053,0.15,1.02,1.223,2022-12-02 09:24:45.976000071
1669973085.986,SCAI-SENSEI,sensei-237,0.051,0.145,1.018,1.214,2022-12-02 09:24:45.986000061
1669973085.996,SCAI-SENSEI,sensei-237,0.049,0.154,1.016,1.219,2022-12-02 09:24:45.996000051
1669973086.006,SCAI-SENSEI,sensei-237,0.047,0.156,1.018,1.221,2022-12-02 09:24:46.006000042
1669973086.016,SCAI-SENSEI,sensei-237,0.049,0.158,1.018,1.225,2022-12-02 09:24:46.016000032
1669973086.026,SCAI-SENSEI,sensei-237,0.049,0.156,1.021,1.226,2022-12-02 09:24:46.026000023
1669973086.036,SCAI-SENSEI,sensei-237,0.053,0.15,1.025,1.228,2022-12-02 09:24:46.036000013
1669973086.046,SCAI-SENSEI,sensei-237,0.057,0.148,1.027,1.232,2022-12-02 09:24:46.046000004
1669973086.056,SCAI-SENSEI,sensei-237,0.059,0.148,1.023,1.23,2022-12-02 09:24:46.055999994
1669973086.066,SCAI-SENSEI,sensei-237,0.055,0.152,1.023,1.23,2022-12-02 09:24:46.065999985
1669973086.076,SCAI-SENSEI,sensei-237,0.055,0.154,1.025,1.234,2022-12-02 09:24:46.075999975
1669973086.086,SCAI-SENSEI,sensei-237,0.057,0.156,1.025,1.238,2022-12-02 09:24:46.085999966
1669973086.096,SCAI-SENSEI,sensei-237,0.057,0.152,1.023,1.232,2022-12-02 09:24:46.095999956
1669973086.106,SCAI-SENSEI,sensei-237,0.055,0.154,1.021,1.23,2022-12-02 09:24:46.105999947
1669973086.116,SCAI-SENSEI,sensei-237,0.053,0.158,1.025,1.236,2022-12-02 09:24:46.115999937
1669973086.126,SCAI-SENSEI,sensei-237,0.057,0.154,1.023,1.234,2022-12-02 09:24:46.125999928
1669973086.136,SCAI-SENSEI,sensei-237,0.055,0.15,1.021,1.226,2022-12-02 09:24:46.135999918
1669973086.146,SCAI-SENSEI,sensei-237,0.053,0.154,1.023,1.23,2022-12-02 09:24:46.145999908
1669973086.156,SCAI-SENSEI,sensei-237,0.055,0.154,1.02,1.229,2022-12-02 09:24:46.155999899
1669973086.166,SCAI-SENSEI,sensei-237,0.051,0.152,1.021,1.224,2022-12-02 09:24:46.165999889
1669973086.176,SCAI-SENSEI,sensei-237,0.053,0.152,1.029,1.234,2022-12-02 09:24:46.176000118
1669973086.186,SCAI-SENSEI,sensei-237,0.061,0.156,1.025,1.242,2022-12-02 09:24:46.186000109
1669973086.196,SCAI-SENSEI,sensei-237,0.057,0.158,1.0,1.215,2022-12-02 09:24:46.196000099
1669973086.206,SCAI-SENSEI,sensei-237,0.062,0.154,1.0,1.216,2022-12-02 09:24:46.206000090
1669973086.216,SCAI-SENSEI,sensei-237,0.062,0.148,1.027,1.2369999999999999,2022-12-02 09:24:46.216000080
1669973086.226,SCAI-SENSEI,sensei-237,0.059,0.146,1.027,1.232,2022-12-02 09:24:46.226000071
1669973086.236,SCAI-SENSEI,sensei-237,0.059,0.146,0.996,1.201,2022-12-02 09:24:46.236000061
1669973086.246,SCAI-SENSEI,sensei-237,0.059,0.146,0.998,1.203,2022-12-02 09:24:46.246000051
1669973086.256,SCAI-SENSEI,sensei-237,0.061,0.152,0.996,1.209,2022-12-02 09:24:46.256000041
1669973086.266,SCAI-SENSEI,sensei-237,0.059,0.146,1.02,1.225,2022-12-02 09:24:46.266000032
1669973086.276,SCAI-SENSEI,sensei-237,0.061,0.146,1.0,1.207,2022-12-02 09:24:46.276000023
1669973086.286,SCAI-SENSEI,sensei-237,0.062,0.146,1.027,1.2349999999999999,2022-12-02 09:24:46.286000013
1669973086.296,SCAI-SENSEI,sensei-237,0.059,0.148,1.023,1.23,2022-12-02 09:24:46.296000004
1669973086.306,SCAI-SENSEI,sensei-237,0.055,0.15,0.988,1.193,2022-12-02 09:24:46.305999994
1669973086.316,SCAI-SENSEI,sensei-237,0.051,0.152,1.021,1.224,2022-12-02 09:24:46.315999985
1669973086.326,SCAI-SENSEI,sensei-237,0.053,0.15,1.025,1.228,2022-12-02 09:24:46.325999975
1669973086.336,SCAI-SENSEI,sensei-237,0.057,0.154,1.023,1.234,2022-12-02 09:24:46.335999966
1669973086.346,SCAI-SENSEI,sensei-237,0.055,0.156,1.023,1.234,2022-12-02 09:24:46.345999956
1669973086.356,SCAI-SENSEI,sensei-237,0.055,0.152,1.023,1.23,2022-12-02 09:24:46.355999947
1669973086.366,SCAI-SENSEI,sensei-237,0.055,0.15,1.023,1.228,2022-12-02 09:24:46.365999937
1669973086.376,SCAI-SENSEI,sensei-237,0.055,0.152,1.023,1.23,2022-12-02 09:24:46.375999928
1669973086.386,SCAI-SENSEI,sensei-237,0.055,0.152,1.023,1.23,2022-12-02 09:24:46.385999918
1669973086.396,SCAI-SENSEI,sensei-237,0.055,0.152,0.992,1.199,2022-12-02 09:24:46.395999908
1669973086.406,SCAI-SENSEI,sensei-237,0.055,0.156,0.99,1.201,2022-12-02 09:24:46.405999899
1669973086.416,SCAI-SENSEI,sensei-237,0.053,0.154,0.988,1.195,2022-12-02 09:24:46.415999889
1669973086.426,SCAI-SENSEI,sensei-237,0.051,0.148,0.994,1.193,2022-12-02 09:24:46.426000118
1669973086.436,SCAI-SENSEI,sensei-237,0.057,0.146,0.998,1.201,2022-12-02 09:24:46.436000109
1669973086.446,SCAI-SENSEI,sensei-237,0.061,0.16,1.025,1.246,2022-12-02 09:24:46.446000099
1669973086.456,SCAI-SENSEI,sensei-237,0.057,0.156,1.027,1.24,2022-12-02 09:24:46.456000090
1669973086.466,SCAI-SENSEI,sensei-237,0.059,0.154,1.021,1.234,2022-12-02 09:24:46.466000080
1669973086.476,SCAI-SENSEI,sensei-237,0.053,0.152,1.018,1.223,2022-12-02 09:24:46.476000071
1669973086.486,SCAI-SENSEI,sensei-237,0.049,0.158,1.018,1.225,2022-12-02 09:24:46.486000061
1669973086.496,SCAI-SENSEI,sensei-237,0.049,0.164,1.018,1.231,2022-12-02 09:24:46.496000051
1669973086.506,SCAI-SENSEI,sensei-237,0.049,0.166,1.021,1.236,2022-12-02 09:24:46.506000042
1669973086.516,SCAI-SENSEI,sensei-237,0.053,0.166,1.018,1.237,2022-12-02 09:24:46.516000032
1669973086.526,SCAI-SENSEI,sensei-237,0.049,0.162,1.018,1.229,2022-12-02 09:24:46.526000023
1669973086.536,SCAI-SENSEI,sensei-237,0.049,0.16,1.018,1.227,2022-12-02 09:24:46.536000013
1669973086.546,SCAI-SENSEI,sensei-237,0.049,0.16,0.982,1.191,2022-12-02 09:24:46.546000004
1669973086.556,SCAI-SENSEI,sensei-237,0.045,0.168,0.98,1.193,2022-12-02 09:24:46.555999994
1669973086.566,SCAI-SENSEI,sensei-237,0.043,0.166,0.988,1.197,2022-12-02 09:24:46.565999985
1669973086.576,SCAI-SENSEI,sensei-237,0.047,0.164,0.984,1.195,2022-12-02 09:24:46.575999975
1669973086.586,SCAI-SENSEI,sensei-237,0.047,0.172,0.984,1.2029999999999998,2022-12-02 09:24:46.585999966
1669973086.596,SCAI-SENSEI,sensei-237,0.047,0.174,1.016,1.237,2022-12-02 09:24:46.595999956
1669973086.606,SCAI-SENSEI,sensei-237,0.047,0.172,1.012,1.2309999999999999,2022-12-02 09:24:46.605999947
1669973086.616,SCAI-SENSEI,sensei-237,0.043,0.174,1.014,1.2309999999999999,2022-12-02 09:24:46.615999937
1669973086.626,SCAI-SENSEI,sensei-237,0.045,0.17,1.014,1.229,2022-12-02 09:24:46.625999928
1669973086.636,SCAI-SENSEI,sensei-237,0.045,0.17,1.014,1.229,2022-12-02 09:24:46.635999918
1669973086.646,SCAI-SENSEI,sensei-237,0.045,0.17,0.98,1.195,2022-12-02 09:24:46.645999908
1669973086.656,SCAI-SENSEI,sensei-237,0.043,0.162,0.984,1.189,2022-12-02 09:24:46.655999899
1669973086.666,SCAI-SENSEI,sensei-237,0.047,0.162,1.016,1.225,2022-12-02 09:24:46.665999889
1669973086.676,SCAI-SENSEI,sensei-237,0.047,0.16,1.016,1.223,2022-12-02 09:24:46.676000118
1669973086.686,SCAI-SENSEI,sensei-237,0.047,0.162,1.014,1.223,2022-12-02 09:24:46.686000109
1669973086.696,SCAI-SENSEI,sensei-237,0.045,0.16,1.018,1.223,2022-12-02 09:24:46.696000099
1669973086.706,SCAI-SENSEI,sensei-237,0.049,0.162,1.018,1.229,2022-12-02 09:24:46.706000090
1669973086.716,SCAI-SENSEI,sensei-237,0.049,0.16,1.02,1.229,2022-12-02 09:24:46.716000080
1669973086.726,SCAI-SENSEI,sensei-237,0.051,0.16,1.02,1.231,2022-12-02 09:24:46.726000071
1669973086.736,SCAI-SENSEI,sensei-237,0.051,0.158,1.02,1.229,2022-12-02 09:24:46.736000061
1669973086.746,SCAI-SENSEI,sensei-237,0.051,0.16,1.02,1.231,2022-12-02 09:24:46.746000051
1669973086.756,SCAI-SENSEI,sensei-237,0.051,0.16,1.021,1.232,2022-12-02 09:24:46.756000042
1669973086.766,SCAI-SENSEI,sensei-237,0.053,0.164,1.016,1.233,2022-12-02 09:24:46.766000032
1669973086.776,SCAI-SENSEI,sensei-237,0.047,0.166,1.02,1.233,2022-12-02 09:24:46.776000023
1669973086.786,SCAI-SENSEI,sensei-237,0.051,0.172,1.02,1.2429999999999999,2022-12-02 09:24:46.786000013
1669973086.796,SCAI-SENSEI,sensei-237,0.051,0.166,1.018,1.235,2022-12-02 09:24:46.796000004
1669973086.806,SCAI-SENSEI,sensei-237,0.049,0.162,1.021,1.232,2022-12-02 09:24:46.805999994
1669973086.816,SCAI-SENSEI,sensei-237,0.053,0.168,1.027,1.248,2022-12-02 09:24:46.815999985
1669973086.826,SCAI-SENSEI,sensei-237,0.059,0.168,1.023,1.25,2022-12-02 09:24:46.825999975
1669973086.836,SCAI-SENSEI,sensei-237,0.055,0.17,1.027,1.252,2022-12-02 09:24:46.835999966
1669973086.846,SCAI-SENSEI,sensei-237,0.059,0.17,1.027,1.256,2022-12-02 09:24:46.845999956
1669973086.856,SCAI-SENSEI,sensei-237,0.059,0.166,1.021,1.246,2022-12-02 09:24:46.855999947
1669973086.866,SCAI-SENSEI,sensei-237,0.053,0.17,1.02,1.243,2022-12-02 09:24:46.865999937
1669973086.876,SCAI-SENSEI,sensei-237,0.049,0.172,1.021,1.242,2022-12-02 09:24:46.875999928
1669973086.886,SCAI-SENSEI,sensei-237,0.053,0.168,1.021,1.242,2022-12-02 09:24:46.885999918
1669973086.896,SCAI-SENSEI,sensei-237,0.053,0.168,1.02,1.241,2022-12-02 09:24:46.895999908
1669973086.906,SCAI-SENSEI,sensei-237,0.051,0.166,1.016,1.233,2022-12-02 09:24:46.905999899
1669973086.916,SCAI-SENSEI,sensei-237,0.047,0.168,1.016,1.231,2022-12-02 09:24:46.915999889
1669973086.926,SCAI-SENSEI,sensei-237,0.047,0.168,1.012,1.227,2022-12-02 09:24:46.926000118
1669973086.936,SCAI-SENSEI,sensei-237,0.043,0.17,1.016,1.229,2022-12-02 09:24:46.936000109
1669973086.946,SCAI-SENSEI,sensei-237,0.047,0.17,1.012,1.229,2022-12-02 09:24:46.946000099
1669973086.956,SCAI-SENSEI,sensei-237,0.043,0.174,1.016,1.233,2022-12-02 09:24:46.956000090
1669973086.966,SCAI-SENSEI,sensei-237,0.047,0.174,1.018,1.2389999999999999,2022-12-02 09:24:46.966000080
1669973086.976,SCAI-SENSEI,sensei-237,0.049,0.172,1.016,1.237,2022-12-02 09:24:46.976000071
1669973086.986,SCAI-SENSEI,sensei-237,0.047,0.172,1.018,1.237,2022-12-02 09:24:46.986000061
1669973086.996,SCAI-SENSEI,sensei-237,0.049,0.174,1.016,1.2389999999999999,2022-12-02 09:24:46.996000051
1669973087.006,SCAI-SENSEI,sensei-237,0.047,0.17,0.986,1.203,2022-12-02 09:24:47.006000042
1669973087.016,SCAI-SENSEI,sensei-237,0.049,0.17,0.988,1.207,2022-12-02 09:24:47.016000032
1669973087.026,SCAI-SENSEI,sensei-237,0.051,0.17,0.984,1.205,2022-12-02 09:24:47.026000023
1669973087.036,SCAI-SENSEI,sensei-237,0.047,0.176,0.984,1.2069999999999999,2022-12-02 09:24:47.036000013
1669973087.046,SCAI-SENSEI,sensei-237,0.047,0.176,0.984,1.2069999999999999,2022-12-02 09:24:47.046000004
1669973087.056,SCAI-SENSEI,sensei-237,0.047,0.174,0.988,1.209,2022-12-02 09:24:47.055999994
1669973087.066,SCAI-SENSEI,sensei-237,0.051,0.182,1.021,1.254,2022-12-02 09:24:47.065999985
1669973087.076,SCAI-SENSEI,sensei-237,0.053,0.176,1.016,1.245,2022-12-02 09:24:47.075999975
1669973087.086,SCAI-SENSEI,sensei-237,0.047,0.182,1.016,1.245,2022-12-02 09:24:47.085999966
1669973087.096,SCAI-SENSEI,sensei-237,0.047,0.182,1.016,1.245,2022-12-02 09:24:47.095999956
1669973087.106,SCAI-SENSEI,sensei-237,0.047,0.182,1.016,1.245,2022-12-02 09:24:47.105999947
1669973087.116,SCAI-SENSEI,sensei-237,0.047,0.186,1.018,1.251,2022-12-02 09:24:47.115999937
1669973087.126,SCAI-SENSEI,sensei-237,0.049,0.178,1.014,1.241,2022-12-02 09:24:47.125999928
1669973087.136,SCAI-SENSEI,sensei-237,0.045,0.178,1.016,1.2389999999999999,2022-12-02 09:24:47.135999918
1669973087.146,SCAI-SENSEI,sensei-237,0.047,0.178,1.014,1.2389999999999999,2022-12-02 09:24:47.145999908
1669973087.156,SCAI-SENSEI,sensei-237,0.045,0.178,1.014,1.237,2022-12-02 09:24:47.155999899
1669973087.166,SCAI-SENSEI,sensei-237,0.045,0.18,1.02,1.245,2022-12-02 09:24:47.165999889
1669973087.176,SCAI-SENSEI,sensei-237,0.045,0.178,0.984,1.2069999999999999,2022-12-02 09:24:47.176000118
1669973087.186,SCAI-SENSEI,sensei-237,0.047,0.176,1.014,1.237,2022-12-02 09:24:47.186000109
1669973087.196,SCAI-SENSEI,sensei-237,0.045,0.178,0.98,1.2029999999999998,2022-12-02 09:24:47.196000099
1669973087.206,SCAI-SENSEI,sensei-237,0.043,0.178,0.986,1.2069999999999999,2022-12-02 09:24:47.206000090
1669973087.216,SCAI-SENSEI,sensei-237,0.049,0.182,0.982,1.213,2022-12-02 09:24:47.216000080
1669973087.226,SCAI-SENSEI,sensei-237,0.045,0.182,0.984,1.2109999999999999,2022-12-02 09:24:47.226000071
1669973087.236,SCAI-SENSEI,sensei-237,0.047,0.184,0.982,1.213,2022-12-02 09:24:47.236000061
1669973087.246,SCAI-SENSEI,sensei-237,0.045,0.193,1.018,1.256,2022-12-02 09:24:47.246000051
1669973087.256,SCAI-SENSEI,sensei-237,0.049,0.188,1.016,1.2530000000000001,2022-12-02 09:24:47.256000041
1669973087.266,SCAI-SENSEI,sensei-237,0.047,0.188,1.02,1.255,2022-12-02 09:24:47.266000032
1669973087.276,SCAI-SENSEI,sensei-237,0.051,0.193,1.023,1.267,2022-12-02 09:24:47.276000023
1669973087.286,SCAI-SENSEI,sensei-237,0.055,0.191,1.025,1.271,2022-12-02 09:24:47.286000013
1669973087.296,SCAI-SENSEI,sensei-237,0.057,0.188,1.021,1.266,2022-12-02 09:24:47.296000004
1669973087.306,SCAI-SENSEI,sensei-237,0.053,0.191,0.988,1.232,2022-12-02 09:24:47.305999994
1669973087.316,SCAI-SENSEI,sensei-237,0.051,0.193,1.021,1.265,2022-12-02 09:24:47.315999985
1669973087.326,SCAI-SENSEI,sensei-237,0.053,0.189,1.023,1.265,2022-12-02 09:24:47.325999975
1669973087.336,SCAI-SENSEI,sensei-237,0.055,0.186,1.018,1.259,2022-12-02 09:24:47.335999966
1669973087.346,SCAI-SENSEI,sensei-237,0.049,0.189,1.018,1.256,2022-12-02 09:24:47.345999956
1669973087.356,SCAI-SENSEI,sensei-237,0.049,0.189,1.016,1.254,2022-12-02 09:24:47.355999947
1669973087.366,SCAI-SENSEI,sensei-237,0.047,0.188,1.018,1.2530000000000001,2022-12-02 09:24:47.365999937
1669973087.376,SCAI-SENSEI,sensei-237,0.049,0.189,1.012,1.25,2022-12-02 09:24:47.375999928
1669973087.386,SCAI-SENSEI,sensei-237,0.043,0.191,1.012,1.246,2022-12-02 09:24:47.385999918
1669973087.396,SCAI-SENSEI,sensei-237,0.043,0.186,1.008,1.237,2022-12-02 09:24:47.395999908
1669973087.406,SCAI-SENSEI,sensei-237,0.039,0.188,1.012,1.239,2022-12-02 09:24:47.405999899
