projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_178,1667912840.43141,208,415,-1934,2557,2022-11-08 13:07:20.431410074,
SCAI-SENSEI,user_sensei_178,1667912840.63328,83,597,-2088,2768,2022-11-08 13:07:20.633280039,
SCAI-SENSEI,user_sensei_178,1667912840.83515,124,579,-1896,2599,2022-11-08 13:07:20.835150003,
SCAI-SENSEI,user_sensei_178,1667912841.03702,90,513,-1869,2472,2022-11-08 13:07:21.037019968,
SCAI-SENSEI,user_sensei_178,1667912841.23889,448,421,-2006,2875,2022-11-08 13:07:21.238889933,
SCAI-SENSEI,user_sensei_178,1667912841.44076,572,1202,-1850,3624,2022-11-08 13:07:21.440759897,
SCAI-SENSEI,user_sensei_178,1667912841.64263,112,632,-1388,2132,2022-11-08 13:07:21.642630100,
SCAI-SENSEI,user_sensei_178,1667912841.8445,210,-185,-1843,2238,2022-11-08 13:07:21.844500065,
SCAI-SENSEI,user_sensei_178,1667912842.04637,143,322,-2040,2505,2022-11-08 13:07:22.046370029,
SCAI-SENSEI,user_sensei_178,1667912842.24824,323,136,-1959,2418,2022-11-08 13:07:22.248239994,
SCAI-SENSEI,user_sensei_178,1667912842.4501102,619,30,-1872,2521,2022-11-08 13:07:22.450110197,
SCAI-SENSEI,user_sensei_178,1667912842.6519802,195,666,-1858,2719,2022-11-08 13:07:22.651980162,
SCAI-SENSEI,user_sensei_178,1667912842.85385,423,398,-1813,2634,2022-11-08 13:07:22.853849888,
SCAI-SENSEI,user_sensei_178,1667912843.05572,526,-29,-2204,2759,2022-11-08 13:07:23.055720091,
SCAI-SENSEI,user_sensei_178,1667912843.25759,-312,499,-1955,2766,2022-11-08 13:07:23.257590054,
SCAI-SENSEI,user_sensei_178,1667912843.45946,-325,203,-2261,2789,2022-11-08 13:07:23.459460020,
SCAI-SENSEI,user_sensei_178,1667912843.6613302,166,1018,-1726,2910,2022-11-08 13:07:23.661330223,
SCAI-SENSEI,user_sensei_178,1667912843.8632,74,60,-2488,2622,2022-11-08 13:07:23.863199949,
SCAI-SENSEI,user_sensei_178,1667912844.06507,184,198,-1986,2368,2022-11-08 13:07:24.065069914,
SCAI-SENSEI,user_sensei_178,1667912844.26694,80,365,-1812,2257,2022-11-08 13:07:24.266940116,
SCAI-SENSEI,user_sensei_178,1667912844.46881,53,574,-2017,2644,2022-11-08 13:07:24.468810081,
SCAI-SENSEI,user_sensei_178,1667912844.67068,253,645,-1812,2710,2022-11-08 13:07:24.670680046,
SCAI-SENSEI,user_sensei_178,1667912844.87255,182,785,-1809,2776,2022-11-08 13:07:24.872550011,
SCAI-SENSEI,user_sensei_178,1667912845.07442,244,833,-1924,3001,2022-11-08 13:07:25.074419975,
SCAI-SENSEI,user_sensei_178,1667912845.27629,265,718,-1827,2810,2022-11-08 13:07:25.276289940,
SCAI-SENSEI,user_sensei_178,1667912845.47816,174,782,-1821,2777,2022-11-08 13:07:25.478159904,
SCAI-SENSEI,user_sensei_178,1667912845.68003,140,762,-1777,2679,2022-11-08 13:07:25.680030107,
SCAI-SENSEI,user_sensei_178,1667912845.8818998,159,802,-1809,2770,2022-11-08 13:07:25.881899834,
SCAI-SENSEI,user_sensei_178,1667912846.08377,118,795,-1831,2744,2022-11-08 13:07:26.083770037,
SCAI-SENSEI,user_sensei_178,1667912846.28564,70,793,-1851,2714,2022-11-08 13:07:26.285640001,
SCAI-SENSEI,user_sensei_178,1667912846.4875102,87,785,-1860,2732,2022-11-08 13:07:26.487510204,
SCAI-SENSEI,user_sensei_178,1667912846.6893802,58,798,-1868,2724,2022-11-08 13:07:26.689380169,
SCAI-SENSEI,user_sensei_178,1667912846.89125,81,768,-1841,2690,2022-11-08 13:07:26.891249895,
SCAI-SENSEI,user_sensei_178,1667912847.09312,111,771,-1876,2758,2022-11-08 13:07:27.093120098,
SCAI-SENSEI,user_sensei_178,1667912847.29499,75,780,-1850,2705,2022-11-08 13:07:27.294990063,
SCAI-SENSEI,user_sensei_178,1667912847.49686,95,773,-1855,2723,2022-11-08 13:07:27.496860027,
SCAI-SENSEI,user_sensei_178,1667912847.6987302,54,798,-1826,2678,2022-11-08 13:07:27.698730230,
SCAI-SENSEI,user_sensei_178,1667912847.9006,66,780,-1845,2691,2022-11-08 13:07:27.900599957,
SCAI-SENSEI,user_sensei_178,1667912848.10247,142,757,-1851,2750,2022-11-08 13:07:28.102469921,
SCAI-SENSEI,user_sensei_178,1667912848.30434,77,809,-1818,2704,2022-11-08 13:07:28.304339886,
SCAI-SENSEI,user_sensei_178,1667912848.50621,65,795,-1842,2702,2022-11-08 13:07:28.506210089,
SCAI-SENSEI,user_sensei_178,1667912848.70808,68,793,-1808,2669,2022-11-08 13:07:28.708080053,
SCAI-SENSEI,user_sensei_178,1667912848.90995,67,817,-1829,2713,2022-11-08 13:07:28.909950018,
SCAI-SENSEI,user_sensei_178,1667912849.11182,70,782,-1859,2711,2022-11-08 13:07:29.111819983,
SCAI-SENSEI,user_sensei_178,1667912849.31369,17,825,-1816,2658,2022-11-08 13:07:29.313689947,
SCAI-SENSEI,user_sensei_178,1667912849.5155602,59,822,-1835,2716,2022-11-08 13:07:29.515560150,
SCAI-SENSEI,user_sensei_178,1667912849.71743,45,797,-1828,2670,2022-11-08 13:07:29.717430115,
SCAI-SENSEI,user_sensei_178,1667912849.9193,37,831,-1843,2711,2022-11-08 13:07:29.919300079,
SCAI-SENSEI,user_sensei_178,1667912850.12117,48,829,-1778,2655,2022-11-08 13:07:30.121170044,
SCAI-SENSEI,user_sensei_178,1667912850.32304,-21,820,-1825,2666,2022-11-08 13:07:30.323040009,
SCAI-SENSEI,user_sensei_178,1667912850.5249102,-105,722,-1759,2586,2022-11-08 13:07:30.524910212,
SCAI-SENSEI,user_sensei_178,1667912850.7267802,1,512,-1991,2504,2022-11-08 13:07:30.726780176,
SCAI-SENSEI,user_sensei_178,1667912850.92865,-83,342,-1981,2406,2022-11-08 13:07:30.928649902,
SCAI-SENSEI,user_sensei_178,1667912851.13052,160,438,-2049,2647,2022-11-08 13:07:31.130520105,
SCAI-SENSEI,user_sensei_178,1667912851.33239,95,533,-1957,2585,2022-11-08 13:07:31.332390070,
SCAI-SENSEI,user_sensei_178,1667912851.53426,-17,675,-1878,2570,2022-11-08 13:07:31.534260034,
SCAI-SENSEI,user_sensei_178,1667912851.7361302,37,732,-1812,2581,2022-11-08 13:07:31.736130238,
SCAI-SENSEI,user_sensei_178,1667912851.938,-18,855,-1827,2700,2022-11-08 13:07:31.937999964,
SCAI-SENSEI,user_sensei_178,1667912852.13987,-25,823,-1799,2647,2022-11-08 13:07:32.139869928,
SCAI-SENSEI,user_sensei_178,1667912852.34174,13,894,-1814,2721,2022-11-08 13:07:32.341739893,
SCAI-SENSEI,user_sensei_178,1667912852.54361,-30,975,-1761,2766,2022-11-08 13:07:32.543610096,
SCAI-SENSEI,user_sensei_178,1667912852.74548,47,921,-1727,2695,2022-11-08 13:07:32.745480061,
SCAI-SENSEI,user_sensei_178,1667912852.94735,-1,970,-1859,2830,2022-11-08 13:07:32.947350025,
SCAI-SENSEI,user_sensei_178,1667912853.14922,69,951,-1731,2751,2022-11-08 13:07:33.149219990,
SCAI-SENSEI,user_sensei_178,1667912853.35109,16,974,-1711,2701,2022-11-08 13:07:33.351089954,
