projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_178,1667912839.93141,208,415,-1934,2557,2022-11-08 13:07:19.931410074,
SCAI-SENSEI,user_sensei_178,1667912840.13328,83,597,-2088,2768,2022-11-08 13:07:20.133280038,
SCAI-SENSEI,user_sensei_178,1667912840.33515,124,579,-1896,2599,2022-11-08 13:07:20.335150003,
SCAI-SENSEI,user_sensei_178,1667912840.53702,90,513,-1869,2472,2022-11-08 13:07:20.537019968,
SCAI-SENSEI,user_sensei_178,1667912840.73889,448,421,-2006,2875,2022-11-08 13:07:20.738889933,
SCAI-SENSEI,user_sensei_178,1667912840.94076,572,1202,-1850,3624,2022-11-08 13:07:20.940759897,
SCAI-SENSEI,user_sensei_178,1667912841.14263,112,632,-1388,2132,2022-11-08 13:07:21.142630100,
SCAI-SENSEI,user_sensei_178,1667912841.3445,210,-185,-1843,2238,2022-11-08 13:07:21.344500065,
SCAI-SENSEI,user_sensei_178,1667912841.54637,143,322,-2040,2505,2022-11-08 13:07:21.546370029,
SCAI-SENSEI,user_sensei_178,1667912841.74824,323,136,-1959,2418,2022-11-08 13:07:21.748239994,
SCAI-SENSEI,user_sensei_178,1667912841.9501102,619,30,-1872,2521,2022-11-08 13:07:21.950110197,
SCAI-SENSEI,user_sensei_178,1667912842.1519802,195,666,-1858,2719,2022-11-08 13:07:22.151980162,
SCAI-SENSEI,user_sensei_178,1667912842.35385,423,398,-1813,2634,2022-11-08 13:07:22.353849888,
SCAI-SENSEI,user_sensei_178,1667912842.55572,526,-29,-2204,2759,2022-11-08 13:07:22.555720091,
SCAI-SENSEI,user_sensei_178,1667912842.75759,-312,499,-1955,2766,2022-11-08 13:07:22.757590055,
SCAI-SENSEI,user_sensei_178,1667912842.95946,-325,203,-2261,2789,2022-11-08 13:07:22.959460020,
SCAI-SENSEI,user_sensei_178,1667912843.1613302,166,1018,-1726,2910,2022-11-08 13:07:23.161330223,
SCAI-SENSEI,user_sensei_178,1667912843.3632,74,60,-2488,2622,2022-11-08 13:07:23.363199949,
SCAI-SENSEI,user_sensei_178,1667912843.56507,184,198,-1986,2368,2022-11-08 13:07:23.565069914,
SCAI-SENSEI,user_sensei_178,1667912843.76694,80,365,-1812,2257,2022-11-08 13:07:23.766940117,
SCAI-SENSEI,user_sensei_178,1667912843.96881,53,574,-2017,2644,2022-11-08 13:07:23.968810081,
SCAI-SENSEI,user_sensei_178,1667912844.17068,253,645,-1812,2710,2022-11-08 13:07:24.170680046,
SCAI-SENSEI,user_sensei_178,1667912844.37255,182,785,-1809,2776,2022-11-08 13:07:24.372550011,
SCAI-SENSEI,user_sensei_178,1667912844.57442,244,833,-1924,3001,2022-11-08 13:07:24.574419975,
SCAI-SENSEI,user_sensei_178,1667912844.77629,265,718,-1827,2810,2022-11-08 13:07:24.776289940,
SCAI-SENSEI,user_sensei_178,1667912844.97816,174,782,-1821,2777,2022-11-08 13:07:24.978159904,
SCAI-SENSEI,user_sensei_178,1667912845.18003,140,762,-1777,2679,2022-11-08 13:07:25.180030107,
SCAI-SENSEI,user_sensei_178,1667912845.3818998,159,802,-1809,2770,2022-11-08 13:07:25.381899834,
SCAI-SENSEI,user_sensei_178,1667912845.58377,118,795,-1831,2744,2022-11-08 13:07:25.583770037,
SCAI-SENSEI,user_sensei_178,1667912845.78564,70,793,-1851,2714,2022-11-08 13:07:25.785640001,
SCAI-SENSEI,user_sensei_178,1667912845.9875102,87,785,-1860,2732,2022-11-08 13:07:25.987510204,
SCAI-SENSEI,user_sensei_178,1667912846.1893802,58,798,-1868,2724,2022-11-08 13:07:26.189380169,
SCAI-SENSEI,user_sensei_178,1667912846.39125,81,768,-1841,2690,2022-11-08 13:07:26.391249895,
SCAI-SENSEI,user_sensei_178,1667912846.59312,111,771,-1876,2758,2022-11-08 13:07:26.593120098,
SCAI-SENSEI,user_sensei_178,1667912846.79499,75,780,-1850,2705,2022-11-08 13:07:26.794990063,
SCAI-SENSEI,user_sensei_178,1667912846.99686,95,773,-1855,2723,2022-11-08 13:07:26.996860027,
SCAI-SENSEI,user_sensei_178,1667912847.1987302,54,798,-1826,2678,2022-11-08 13:07:27.198730230,
