projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_178,1667912840.68141,208,415,-1934,2557,2022-11-08 13:07:20.681410074,
SCAI-SENSEI,user_sensei_178,1667912840.88328,83,597,-2088,2768,2022-11-08 13:07:20.883280039,
SCAI-SENSEI,user_sensei_178,1667912841.08515,124,579,-1896,2599,2022-11-08 13:07:21.085150003,
SCAI-SENSEI,user_sensei_178,1667912841.28702,90,513,-1869,2472,2022-11-08 13:07:21.287019968,
SCAI-SENSEI,user_sensei_178,1667912841.48889,448,421,-2006,2875,2022-11-08 13:07:21.488889933,
SCAI-SENSEI,user_sensei_178,1667912841.69076,572,1202,-1850,3624,2022-11-08 13:07:21.690759897,
SCAI-SENSEI,user_sensei_178,1667912841.89263,112,632,-1388,2132,2022-11-08 13:07:21.892630100,
SCAI-SENSEI,user_sensei_178,1667912842.0945,210,-185,-1843,2238,2022-11-08 13:07:22.094500065,
SCAI-SENSEI,user_sensei_178,1667912842.29637,143,322,-2040,2505,2022-11-08 13:07:22.296370029,
SCAI-SENSEI,user_sensei_178,1667912842.49824,323,136,-1959,2418,2022-11-08 13:07:22.498239994,
SCAI-SENSEI,user_sensei_178,1667912842.7001102,619,30,-1872,2521,2022-11-08 13:07:22.700110197,
SCAI-SENSEI,user_sensei_178,1667912842.9019802,195,666,-1858,2719,2022-11-08 13:07:22.901980162,
SCAI-SENSEI,user_sensei_178,1667912843.10385,423,398,-1813,2634,2022-11-08 13:07:23.103849888,
SCAI-SENSEI,user_sensei_178,1667912843.30572,526,-29,-2204,2759,2022-11-08 13:07:23.305720091,
SCAI-SENSEI,user_sensei_178,1667912843.50759,-312,499,-1955,2766,2022-11-08 13:07:23.507590055,
SCAI-SENSEI,user_sensei_178,1667912843.70946,-325,203,-2261,2789,2022-11-08 13:07:23.709460020,
SCAI-SENSEI,user_sensei_178,1667912843.9113302,166,1018,-1726,2910,2022-11-08 13:07:23.911330223,
SCAI-SENSEI,user_sensei_178,1667912844.1132,74,60,-2488,2622,2022-11-08 13:07:24.113199949,
SCAI-SENSEI,user_sensei_178,1667912844.31507,184,198,-1986,2368,2022-11-08 13:07:24.315069914,
SCAI-SENSEI,user_sensei_178,1667912844.51694,80,365,-1812,2257,2022-11-08 13:07:24.516940117,
SCAI-SENSEI,user_sensei_178,1667912844.71881,53,574,-2017,2644,2022-11-08 13:07:24.718810081,
SCAI-SENSEI,user_sensei_178,1667912844.92068,253,645,-1812,2710,2022-11-08 13:07:24.920680046,
SCAI-SENSEI,user_sensei_178,1667912845.12255,182,785,-1809,2776,2022-11-08 13:07:25.122550011,
SCAI-SENSEI,user_sensei_178,1667912845.32442,244,833,-1924,3001,2022-11-08 13:07:25.324419975,
SCAI-SENSEI,user_sensei_178,1667912845.52629,265,718,-1827,2810,2022-11-08 13:07:25.526289939,
SCAI-SENSEI,user_sensei_178,1667912845.72816,174,782,-1821,2777,2022-11-08 13:07:25.728159904,
SCAI-SENSEI,user_sensei_178,1667912845.93003,140,762,-1777,2679,2022-11-08 13:07:25.930030107,
SCAI-SENSEI,user_sensei_178,1667912846.1318998,159,802,-1809,2770,2022-11-08 13:07:26.131899834,
SCAI-SENSEI,user_sensei_178,1667912846.33377,118,795,-1831,2744,2022-11-08 13:07:26.333770037,
SCAI-SENSEI,user_sensei_178,1667912846.53564,70,793,-1851,2714,2022-11-08 13:07:26.535640001,
SCAI-SENSEI,user_sensei_178,1667912846.7375102,87,785,-1860,2732,2022-11-08 13:07:26.737510204,
SCAI-SENSEI,user_sensei_178,1667912846.9393802,58,798,-1868,2724,2022-11-08 13:07:26.939380169,
SCAI-SENSEI,user_sensei_178,1667912847.14125,81,768,-1841,2690,2022-11-08 13:07:27.141249895,
SCAI-SENSEI,user_sensei_178,1667912847.34312,111,771,-1876,2758,2022-11-08 13:07:27.343120098,
